language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
tibe1272,-,-,-,-,-,-,t,-,y,-,e,-,-,-,p,o,-,-,-
tibe1272,-,-,-,-,-,-,t,-,y,-,e,-,-,n,p,o,-,-,-
kham1282,-,-,-,-,-,-,t,-,y,-,i,-,-,-,-,-,-,-,-
jire1238,-,-,-,-,-,-,-,-,Z,-,o,-,-,d,-,a,-,-,-
sher1255,-,-,-,-,-,-,-,-,g,-,e,-,-,r,p,u,-,-,-
kaik1246,-,-,-,-,-,-,k,-,-,-,i,-,-,-,m,a,-,-,-
dakp1242,-,-,-,-,-,-,t,-,y,-,i,-,-,-,l,o,-,-,-
guru1261,-,-,-,-,-,-,t,-,h,-,e,-,-,-,b,a,-,-,-
thak1245,-,-,-,-,-,-,t,-,h,-,o,-,-,-,w,a,-,-,-
chep1245,-,b,-,-,-,-,r,-,-,-,a,-,-,-,w,-,-,-,-
kony1248,-,-,-,-,-,-,t,-,-,-,e,-,-,g,7,-,-,-,-
nyis1236,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,i,-,-,-
nisi1238,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,i,-,-,-
tagi1241,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,i,-,-,-
bori1243,-,-,-,-,-,-,t,-,-,-,3,-,-,-,p,3,-,-,-
apat1240,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,i,-,e,-
tara1313,-,-,-,-,-,-,d,-,-,-,3,-,-,-,r,3,-,N,-
idum1241,-,-,-,-,-,-,k,-,-,-,a,-,-,t,y,i,-,-,-
quey1238,-,-,-,-,-,-,q,-,-,-,o,-,-,r,Z,i,-,-,-
horp1239,-,-,-,-,-,-,t,-,-,-,-,-,-,-,y,E,-,-,-
sang1321,-,-,-,a,m,3,l,-,-,-,-,-,-,-,-,a,-,-,-
yimc1240,-,-,-,a,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-
loth1237,-,t,s,a,p,-,h,-,-,-,-,-,-,-,-,o,-,-,-
poch1243,-,-,-,a,k,-,Z,-,-,-,-,-,-,-,-,u,-,-,-
lush1249,-,h,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,l,-
lush1249,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,a,-,n,-
hmar1241,-,-,-,-,-,-,r,o,p,u,i,-,-,-,-,-,-,-,-
hmar1241,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,e,-,n,-
haka1240,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,n,-
haka1240,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,a,-,n,-
gang1266,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,e,-,n,-
tang1336,-,k,-,a,-,-,z,-,-,-,o,-,-,-,k,a,-,-,-
mani1292,-,-,-,a,t,s,h,o,-,-,u,-,-,-,b,a,-,-,-
maon1238,-,k,-,a,-,-,Z,-,-,-,-,-,-,-,-,3,-,-,-
khez1235,-,k,-,a,-,-,d,-,-,-,i,-,-,-,-,e,-,-,-
chok1243,-,k,-,3,-,-,z,-,-,-,h,-,-,-,-,o,-,-,-
reng1255,-,k,-,e,-,-,g,-,-,-,-,-,-,-,-,o,-,-,-
zeme1240,-,k,-,e,-,-,d,-,-,-,i,-,-,-,b,e,-,-,-
lian1251,-,k,-,a,-,-,d,-,-,-,i,-,-,-,b,u,-,-,-
mara1379,-,-,-,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-
yinb1236,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-
geko1235,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,3,3,7,-
paok1235,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,n,-
manu1255,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-
yint1235,p,h,-,a,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-
west2409,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-
geba1237,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,7,-
sgaw1245,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,7,-
akha1245,-,-,-,-,-,-,d,-,-,-,e,-,-,-,-,u,-,-,-
nort2732,-,-,-,-,-,-,t,s,h,-,i,-,-,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-
hakk1236,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,i,-
mind1253,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,a,-,i,-
