language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kham1282,-,n,Z,-,-,-,-,-,y,-,-,-,-,E,-,7,-
jire1238,-,t,s,-,a,-,-,-,b,-,-,r,-,e,-,N,-
sher1255,-,m,-,-,E,-,-,-,-,-,-,r,-,-,-,-,-
dakp1242,-,t,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-
nucl1729,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
thak1245,p,r,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
bang1338,-,m,i,-,a,-,-,-,m,-,-,-,-,i,-,g,-
tagi1241,-,m,i,-,a,-,-,-,m,-,-,-,-,i,-,-,-
nyis1236,-,r,-,-,3,-,-,-,g,-,-,-,-,a,-,-,-
nisi1238,-,m,-,-,e,-,-,-,m,-,-,-,-,i,-,-,-
pada1257,-,-,-,-,a,-,-,-,p,-,-,-,-,3,-,r,-
bori1243,-,p,-,-,a,-,-,-,p,-,-,-,-,3,-,r,-
apat1240,-,l,-,-,3,-,-,-,m,-,-,-,-,a,-,-,-
tara1313,-,x,-,-,a,-,-,-,r,-,-,-,-,a,-,i,-
idum1241,-,h,-,-,o,-,-,-,r,-,-,-,-,o,-,-,-
quey1238,S,t,s,-,-,-,-,-,-,-,-,-,-,e,-,-,-
horp1239,-,s,h,-,3,-,-,-,-,-,-,r,k,o,-,-,-
sang1321,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,N,-
sang1321,-,-,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-
yimc1240,-,-,-,-,a,-,-,-,-,-,-,-,-,i,i,N,-
chon1286,-,t,-,-,e,-,-,-,r,-,-,-,-,a,-,-,-
mong1332,-,t,-,-,e,-,-,-,z,-,-,-,-,u,-,N,-
loth1237,-,-,-,-,o,-,-,-,i,-,-,-,-,a,-,N,-
poch1243,-,-,-,-,a,-,-,-,r,-,-,-,-,3,-,z,o
poch1243,-,-,-,-,a,-,-,-,r,-,-,-,-,3,-,z,o
lush1249,-,-,-,-,-,-,-,-,z,-,-,-,-,u,-,N,-
hmar1241,-,t,h,-,i,-,N,-,z,-,-,-,-,u,-,N,-
haka1240,-,-,h,-,-,-,-,-,r,-,-,-,-,a,-,m,-
gang1266,-,t,h,-,i,-,N,-,z,-,-,-,-,u,-,N,-
tang1336,-,-,-,-,a,-,N,a,i,-,-,-,-,u,-,N,-
mani1292,-,-,-,-,u,-,-,-,i,-,-,-,-,u,-,N,-
maon1238,-,-,k,-,a,-,-,-,m,-,-,-,-,a,-,-,-
khez1235,-,-,k,u,o,-,-,-,m,-,-,-,-,a,-,-,-
chok1243,-,-,s,-,3,-,-,-,m,-,-,-,-,e,-,-,-
reng1255,-,-,-,-,a,-,-,-,m,-,-,-,-,e,-,n,-
zeme1240,-,-,p,-,e,-,-,-,m,-,-,-,-,a,-,-,-
lian1251,-,-,p,-,a,-,-,-,m,-,-,-,-,i,-,n,h
mara1379,-,-,-,-,a,-,-,-,m,-,-,-,-,a,-,-,-
kach1280,-,-,-,-,-,-,-,-,Z,-,-,-,-,u,-,-,-
noct1238,-,-,-,-,a,-,-,-,r,-,-,-,-,i,-,N,-
wanc1238,-,-,p,-,a,-,n,-,t,-,-,-,-,i,-,N,-
phom1236,-,-,l,-,a,-,N,-,l,-,-,-,-,a,-,-,-
bodo1269,-,-,r,-,o,-,-,-,d,-,-,-,-,3,-,y,-
dima1251,-,-,y,-,a,-,-,-,d,-,-,-,-,e,-,r,-
garo1247,-,-,y,-,a,-,-,-,d,-,-,-,-,i,-,l,-
rabh1238,-,t,s,-,i,-,t,-,r,-,-,-,-,a,-,N,-
akha1245,-,-,-,-,-,-,k,h,r,-,-,-,-,3,-,-,-
miji1239,-,t,s,-,e,n,k,h,r,-,-,-,-,i,-,n,-
sher1257,-,-,-,-,-,-,-,-,r,-,a,b,-,o,-,-,-
bugu1246,-,-,-,-,e,-,-,-,r,-,-,-,-,e,-,N,-
manu1255,-,-,-,-,-,-,-,-,k,-,o,s,-,i,-,-,-
yint1235,-,-,-,-,-,-,-,-,w,-,e,-,-,i,-,-,-
west2409,-,-,-,-,-,-,-,-,r,-,u,-,-,i,-,-,-
kaya1317,-,-,-,-,-,-,-,-,r,-,u,-,-,i,-,-,-
yinb1236,-,s,-,-,3,-,-,-,r,-,w,-,-,e,-,-,-
geko1235,-,t,-,-,3,-,-,3,S,-,w,-,-,i,-,7,-
paok1235,-,7,-,-,a,-,-,-,r,-,w,-,-,i,-,-,-
geba1237,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-
sgaw1245,-,-,-,-,-,-,-,-,x,-,-,-,-,i,-,-,-
mand1415,-,-,-,-,-,-,-,-,g,-,-,-,-,e,-,n,-
hakk1236,-,-,-,-,-,-,-,-,g,-,-,-,-,i,-,n,-
mind1253,-,t,s,-,-,-,-,-,h,i,u,k,-,i,-,N,-
oldc1244,-,-,-,-,-,-,-,-,p,-,-,-,-,3,r,7,-
jian1239,-,-,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-
nort2732,-,t,s,-,-,-,-,-,y,-,-,-,-,i,-,l,a
