language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
chep1245,-,-,-,k,-,r,-,-,i,-,-,-,-,-,-,-,-,-,-,-,o,-,N,-,-,7
kony1248,-,-,-,-,-,p,-,-,o,S,p,-,-,-,-,-,-,-,-,-,o,-,N,-,-,-
nyis1236,-,-,-,-,-,l,-,-,3,-,-,-,-,-,b,-,-,-,-,-,3,-,-,-,-,-
tagi1241,-,-,-,-,-,l,-,-,3,-,-,-,-,-,b,-,-,-,-,-,i,-,N,-,-,-
bori1243,-,-,-,-,-,l,-,-,3,-,-,-,-,-,p,-,-,-,-,-,u,-,N,-,-,-
apat1240,-,-,-,-,-,l,-,-,3,-,-,-,-,-,b,-,-,-,-,-,a,-,N,-,-,-
tara1313,-,-,-,p,-,h,-,-,a,-,-,-,-,-,b,-,-,-,-,-,3,-,n,-,-,-
quey1238,-,-,-,-,-,S,-,-,-,-,N,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
horp1239,-,-,-,-,-,r,-,-,-,-,N,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
sang1321,m,-,3,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
yimc1240,m,-,3,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,m,-,-,-
loth1237,n,-,-,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
poch1243,-,-,a,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
lush1249,-,-,-,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,p,-,-,-
hmar1241,-,-,-,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,p,-,-,-
haka1240,-,-,-,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,k,-,-,-
gang1266,-,-,-,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,p,-,-,-
tang1336,-,-,-,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,k,s,a,o
mani1292,-,-,-,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,k,-,-,u
maon1238,t,-,o,k,-,h,-,-,-,-,-,-,-,-,r,-,-,-,-,-,3,-,-,-,-,-
chok1243,-,-,u,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,b,-,-,a
reng1255,n,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
zeme1240,-,-,-,-,-,m,-,-,i,-,-,-,-,-,k,-,-,-,-,-,u,-,k,-,-,-
lian1251,-,-,-,t,a,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
mara1379,-,-,-,k,-,h,-,-,u,-,-,-,-,-,k,-,-,-,-,-,o,-,k,-,-,-
mara1379,-,-,-,k,-,h,-,-,u,-,-,-,-,-,k,-,-,-,-,-,o,-,k,-,-,-
yinb1236,-,-,-,k,-,-,-,-,3,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-
geko1235,-,-,-,k,-,-,-,-,3,-,-,-,-,-,l,o,i,7,k,h,o,-,-,-,-,-
paok1235,-,-,-,k,-,h,-,-,a,-,N,-,-,-,l,-,-,-,-,-,e,-,N,-,-,-
manu1255,-,-,-,k,-,h,-,-,o,-,-,-,-,-,l,e,-,-,-,m,i,-,-,-,-,-
yint1235,-,-,-,k,-,-,-,-,-,-,-,-,-,-,l,e,-,-,-,-,i,-,-,-,-,-
yint1235,-,-,-,k,-,h,-,-,a,-,k,-,-,-,l,e,-,-,-,-,i,-,-,-,-,-
west2409,-,-,-,k,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,m,a,-,-,-,-,-
geba1237,-,-,-,k,-,h,-,-,a,-,-,-,-,-,l,o,-,-,-,m,E,-,-,-,-,-
geba1237,-,-,-,k,-,h,-,-,a,-,-,-,-,-,l,o,-,-,-,m,E,-,-,-,-,-
sgaw1245,-,-,-,k,-,h,-,-,o,-,-,-,-,-,l,e,-,-,-,k,-,-,-,-,-,-
akha1245,3,-,-,S,-,-,-,-,i,-,-,p,-,-,h,-,-,-,-,-,i,-,-,-,-,-
nort2732,t,-,-,s,-,y,-,-,i,-,-,t,-,-,h,-,-,-,-,-,i,k,h,-,-,-
hakk1236,-,-,-,t,-,s,-,-,i,-,-,t,-,-,t,e,-,-,-,-,u,-,-,-,-,-
