language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
chep1245,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,a,S,-,-
maga1261,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,e,-,-,-
kony1248,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,o,n,-,-
amdo1237,-,-,w,-,t,-,s,-,-,-,-,-,-,y,-,-,-,a,t,-,-
amdo1237,-,-,n,-,t,-,s,-,-,-,-,-,-,y,-,-,-,a,l,-,-
tibe1272,-,-,-,-,t,-,s,-,-,-,-,-,-,y,-,-,-,E,-,-,-
tibe1272,-,-,a,-,t,-,-,-,-,-,-,-,-,y,-,-,-,a,d,-,-
kham1282,-,-,k,e,t,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-
jire1238,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,d,u,k
sher1255,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,-,-,-
kaik1246,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-
dakp1242,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,e,k,-,-
nucl1729,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,N,-,-
thak1245,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,i,-,-,-
guru1261,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,i,-,-,-
bang1338,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,i,N,-,-
tagi1241,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,i,n,-,-
nyis1236,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,n,-,-
nisi1238,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,i,N,-,-
pada1257,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,-,-
bori1243,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,e,n,-,-
apat1240,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-
tara1313,-,-,m,-,a,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-
idum1241,-,-,-,-,a,-,h,-,-,-,-,-,-,-,-,-,-,u,-,-,-
quey1238,l,a,b,-,t,-,s,-,-,-,-,-,-,y,-,-,-,e,-,-,-
quey1238,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-
horp1239,-,-,f,-,t,-,s,-,-,-,-,-,-,y,-,-,-,E,-,-,-
horp1239,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,3,-,-,-
sang1321,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,o,-,-,-
yimc1240,-,-,-,-,t,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-
chon1286,-,-,-,-,a,-,S,-,-,-,-,-,-,-,-,-,-,i,-,-,-
mong1332,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-
loth1237,-,-,-,-,p,-,h,-,-,-,-,-,-,i,-,-,-,o,-,-,-
poch1243,-,-,-,-,k,3,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-
lush1249,-,-,-,-,-,-,S,-,-,-,-,-,-,o,-,-,-,i,-,-,-
hmar1241,-,-,-,-,-,-,b,-,-,-,-,-,-,r,-,-,-,i,l,-,-
haka1240,-,-,-,-,t,-,s,-,-,-,-,-,-,h,-,-,-,i,m,-,-
gang1266,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,e,n,-,-
tang1336,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,N,-,-
mani1292,-,-,-,-,-,-,h,-,-,-,-,-,-,a,-,-,-,i,-,-,-
maon1238,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,e,-,-,-
khez1235,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,u,-,-,-
chok1243,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,-,-
reng1255,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,o,-,-,-
zeme1240,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-
lian1251,-,-,-,-,m,-,p,-,-,-,-,-,-,-,-,-,-,o,u,-,-
mara1379,-,-,-,-,a,-,s,-,-,-,-,-,-,a,m,t,-,a,m,-,-
kach1280,-,-,-,-,t,-,s,-,-,-,-,-,-,-,-,-,-,u,n,-,-
noct1238,-,-,-,-,t,-,h,-,-,-,-,-,-,-,-,-,-,u,-,-,-
phom1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
bodo1269,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,N,-,-
dima1251,-,-,-,-,t,-,h,-,-,-,-,-,-,-,-,-,-,i,-,-,-
garo1247,-,-,-,-,a,-,g,-,-,-,a,-,-,n,-,-,-,a,-,-,-
rabh1238,-,-,-,-,-,-,b,-,-,-,o,-,-,b,-,a,-,i,-,-,-
akha1245,-,-,-,-,t,-,s,-,-,-,-,-,-,-,-,-,-,e,-,-,-
miji1239,-,-,-,-,t,-,h,-,-,-,-,-,-,-,-,-,-,e,-,-,-
sher1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,-,-
bugu1246,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-
manu1255,-,-,-,-,-,-,h,e,-,b,a,-,-,-,-,-,-,-,-,-,-
yint1235,-,-,-,-,-,-,p,-,-,-,a,-,p,w,-,e,-,i,-,-,-
west2409,-,-,-,-,-,-,h,e,-,b,E,-,-,-,-,-,-,-,-,-,-
kaya1317,-,-,-,-,-,-,p,-,-,-,a,-,-,N,-,a,-,u,-,-,-
yinb1236,-,-,-,-,m,-,v,-,-,-,-,-,-,N,-,-,-,u,-,-,-
geko1235,-,-,-,-,-,-,b,-,-,-,3,-,s,y,-,w,-,i,-,-,-
geko1235,-,-,-,-,-,-,b,-,-,-,3,-,s,y,-,w,-,i,-,-,-
paok1235,-,-,-,-,-,-,d,-,-,-,o,-,7,r,-,-,-,i,-,-,-
geba1237,-,-,-,-,-,-,-,-,-,-,-,-,s,y,-,i,y,i,7,-,-
sgaw1245,-,-,-,-,-,-,k,-,-,-,3,-,t,-,-,-,-,o,-,-,-
mand1415,-,-,-,-,-,-,x,-,-,-,-,-,-,u,-,-,-,a,-,-,-
mand1415,-,-,-,-,s,-,h,-,-,-,-,-,-,u,-,-,-,o,-,-,-
hakk1236,-,-,-,-,-,-,g,-,-,-,-,-,-,o,N,f,-,a,-,-,-
mind1253,-,-,-,-,-,-,k,-,-,-,o,u,N,u,-,-,-,a,-,-,-
oldc1244,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,t,-,-
oldc1244,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,o,t,-,-
jian1239,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,a,-,-,-
nort2732,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-
