language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
lush1249,-,-,-,-,-,-,-,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-
hmar1241,-,-,-,-,-,-,-,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-
haka1240,-,-,-,-,-,-,-,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-
gang1266,-,-,-,-,-,-,-,-,-,-,l,-,-,-,u,-,-,-,N,t,s,h,a,N,-,-,-,-
tang1336,-,-,-,m,-,-,-,a,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-
mani1292,-,-,-,t,-,-,-,-,-,-,h,a,m,m,o,-,-,-,-,-,-,-,i,-,-,-,-,-
mani1292,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,-,-,k,n,-,-,-,i,N,-,-,-,-
maon1238,-,-,-,-,-,-,-,o,-,-,l,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
khez1235,-,-,-,m,-,-,-,e,-,-,l,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
chok1243,u,-,-,m,-,-,-,3,-,-,l,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
reng1255,n,-,-,n,-,-,-,-,-,-,y,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-
zeme1240,-,-,-,m,-,-,-,i,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-
lian1251,-,-,-,m,a,-,-,i,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-
yinb1236,-,-,-,8,-,-,-,a,p,h,l,v,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
yinb1236,-,-,-,8,-,-,-,a,p,h,l,v,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
geko1235,-,-,-,t,-,-,-,a,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
paok1235,-,-,-,s,-,-,-,a,-,7,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
manu1255,-,-,-,s,-,-,-,a,p,h,l,e,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
yint1235,-,-,-,S,-,-,-,a,p,h,l,3,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
west2409,t,-,-,s,-,-,y,E,p,-,l,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
geba1237,k,3,-,t,-,-,-,a,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sgaw1245,-,-,-,t,-,-,-,a,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2732,-,-,-,l,-,-,-,i,-,k,h,-,-,-,u,-,-,-,-,-,-,-,-,l,-,i,-,-
mand1415,-,-,-,-,-,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,n,-,-,-,-
hakk1236,-,-,-,-,-,-,-,-,-,-,s,-,-,-,i,m,-,g,-,-,-,-,o,n,-,-,-,-
mind1253,-,-,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,N,-,-,-,-
