language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
chok1243,-,-,-,t,h,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
reng1255,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
zeme1240,-,-,-,-,h,-,-,-,-,e,-,-,m,e,-,-,i,-,-,-
lian1251,-,-,-,-,p,-,-,-,-,a,-,-,t,-,-,-,e,-,h,-
mara1379,-,-,-,-,k,-,-,-,-,e,-,-,m,-,-,-,i,-,-,-
yinb1236,-,-,-,-,z,-,-,y,-,a,-,-,-,-,-,-,-,-,-,-
geko1235,-,-,-,-,7,3,-,y,-,a,-,-,-,-,-,-,-,-,-,-
paok1235,-,-,-,-,7,a,-,y,-,a,-,-,-,-,-,-,-,-,-,-
manu1255,-,-,-,-,z,-,-,y,-,e,-,-,-,-,-,-,-,-,-,-
yint1235,-,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
west2409,-,-,-,-,z,-,-,y,i,e,-,-,-,-,-,-,-,-,-,-
geba1237,-,-,-,-,t,E,p,h,-,3,-,-,-,-,-,-,i,-,7,-
sgaw1245,-,-,-,-,t,a,p,h,-,-,-,-,-,-,-,-,i,-,7,-
akha1245,-,-,-,-,s,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
nort2732,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
mand1415,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,-,u,-,-,-
hakk1236,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,u,-,k,-
mind1253,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,k,-
