language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
dakp1242,-,-,-,s,-,-,o,N,-,-,-,-,-,-,o,-,-,-,-,-,-,-
guru1261,-,-,-,-,-,-,-,m,-,-,x,-,-,-,i,-,-,-,-,-,-,-
thak1245,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-
chep1245,-,-,-,-,-,-,-,m,a,n,t,-,-,-,a,-,-,-,-,-,-,-
nyis1236,-,-,-,-,-,-,-,n,-,-,y,-,-,-,i,-,-,g,e,d,e,-
tagi1241,-,-,-,-,-,-,-,n,-,-,y,-,-,-,i,-,-,-,-,-,-,-
bori1243,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-
apat1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,i,-,u,-
tara1313,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-
idum1241,-,-,-,7,-,-,i,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-
quey1238,-,-,-,-,-,-,-,m,-,-,h,-,-,-,3,-,-,-,-,-,-,-
horp1239,-,-,v,-,-,-,-,Z,-,-,-,-,-,-,i,-,-,-,-,-,-,-
sang1321,-,-,-,-,-,-,-,N,-,-,-,-,-,-,i,-,t,s,a,r,3,-
sang1321,-,-,-,-,-,-,-,N,-,-,-,-,-,-,i,-,t,s,a,r,3,-
yimc1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,3,r,3,-
yimc1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,3,r,3,-
loth1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,-,-,o,-
poch1243,-,-,-,-,-,-,-,n,-,-,y,-,-,-,i,m,p,-,a,w,a,-
lush1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-
hmar1241,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-
haka1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tang1336,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mani1292,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,p,u,m
maon1238,-,-,-,-,-,-,o,m,-,-,-,-,-,-,e,-,-,-,-,-,i,-
khez1235,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,n,u,-
chok1243,-,-,t,-,h,-,3,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
reng1255,-,-,t,-,-,-,e,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-
zeme1240,-,-,-,-,z,i,a,m,-,-,-,-,-,-,e,-,n,-,-,n,a,-
lian1251,-,-,t,s,h,-,a,m,-,-,a,-,-,-,i,-,-,-,-,-,-,-
lian1251,-,-,t,s,h,-,a,m,-,-,a,-,-,-,i,-,-,-,-,-,-,-
yinb1236,-,-,-,-,-,-,-,p,-,-,r,-,-,-,a,-,-,-,-,-,-,-
geko1235,-,-,-,-,-,-,-,p,-,-,r,-,-,-,a,-,-,-,-,-,-,-
paok1235,-,-,-,-,-,-,-,-,-,-,l,-,-,-,o,-,-,-,-,-,u,-
manu1255,-,-,-,-,-,-,-,p,o,-,y,-,-,-,o,-,-,-,-,-,-,-
yint1235,-,-,-,-,-,-,-,p,-,-,y,-,-,-,a,-,-,-,-,-,N,-
west2409,-,-,-,-,-,-,-,p,-,-,r,-,-,-,E,-,-,-,-,-,-,-
geba1237,-,-,-,-,-,-,-,b,-,-,y,-,-,-,a,-,-,-,-,-,-,-
sgaw1245,-,-,-,-,-,-,-,p,-,-,w,-,-,-,a,-,-,-,-,-,-,-
akha1245,-,-,-,-,-,-,-,n,-,-,-,-,-,-,3,-,-,-,-,n,a,-
nort2732,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,o,-
mand1415,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,-,n,-,-
hakk1236,-,-,-,-,-,-,-,N,-,-,-,-,-,-,i,-,-,-,-,n,-,-
mind1253,-,-,-,-,-,-,-,n,-,-,o,-,-,-,i,-,-,-,-,N,-,-
