language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
bori1243,-,-,-,-,k,-,-,-,3,-,-,b,-,-,-,-,-,-,-,a,-,-,N,-,-
apat1240,-,-,-,-,m,-,-,-,3,-,-,l,-,-,-,-,-,-,-,a,-,-,N,r,3
quey1238,-,-,t,-,-,-,-,-,3,-,-,L,-,-,i,-,-,-,-,e,-,-,-,-,-
horp1239,-,-,t,-,h,-,-,-,3,m,t,s,-,-,y,-,-,-,-,E,-,-,-,-,-
sang1321,-,-,-,-,-,-,-,-,a,p,-,h,-,-,-,-,-,-,-,3,-,-,m,-,-
yimc1240,-,-,-,-,-,-,-,-,a,l,a,l,-,-,-,-,-,-,-,a,-,-,-,-,-
loth1237,-,-,-,-,-,-,-,-,o,m,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-
poch1243,-,-,-,-,-,-,-,-,a,-,-,v,-,-,-,-,-,-,-,e,-,-,-,-,-
lush1249,-,-,-,-,-,-,-,-,a,n,-,z,-,-,-,-,-,-,-,a,-,i,n,-,-
hmar1241,-,-,-,-,p,-,-,-,o,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-
haka1240,-,-,-,-,d,-,-,-,i,h,-,l,-,-,-,-,-,-,-,a,-,-,k,-,-
gang1266,-,-,-,-,t,-,-,-,-,s,-,h,-,-,-,-,-,-,-,e,-,-,N,-,-
tang1336,-,-,-,-,h,-,-,-,u,p,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-
mani1292,-,-,-,-,p,-,-,-,u,m,-,n,-,-,-,-,-,-,-,a,m,a,k,-,-
maon1238,-,-,t,-,h,-,-,-,o,-,-,p,-,-,f,-,-,-,-,3,-,-,-,-,-
khez1235,-,-,-,-,m,-,-,-,e,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-
chok1243,-,-,-,-,m,-,-,-,i,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-
reng1255,-,-,-,-,-,-,-,-,a,-,-,p,-,-,h,-,-,-,-,u,-,-,-,-,-
zeme1240,-,-,-,-,-,-,-,-,-,-,-,r,a,m,m,-,-,-,-,e,-,-,-,-,-
zeme1240,-,-,-,-,p,-,-,-,e,-,-,l,e,-,n,-,-,-,-,e,-,-,-,-,-
lian1251,-,-,-,-,m,-,-,-,a,-,-,t,i,-,-,-,-,-,-,u,-,-,-,-,-
mara1379,-,-,-,-,-,-,-,-,a,-,-,h,a,-,N,-,-,-,-,-,-,-,-,-,-
yinb1236,-,-,-,-,p,w,a,-,i,t,-,r,-,-,-,-,-,-,-,v,-,-,-,-,-
geko1235,-,-,-,-,l,-,o,n,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
paok1235,-,-,-,-,k,-,a,l,o,7,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-
manu1255,-,-,-,-,l,-,-,-,u,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-
yint1235,-,-,-,-,l,-,-,-,u,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-
west2409,-,-,-,-,l,-,-,-,o,p,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-
geba1237,-,-,-,-,l,-,u,s,a,-,-,s,-,-,-,-,-,-,-,E,-,-,-,-,-
sgaw1245,-,-,-,-,k,-,-,h,E,-,-,l,-,-,-,-,-,-,-,3,-,-,7,-,-
akha1245,-,-,-,-,v,-,i,e,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2732,-,-,-,-,x,-,-,-,u,n,-,y,-,-,-,-,-,-,-,i,-,-,-,-,-
mand1415,-,-,-,-,d,-,-,-,o,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
hakk1236,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
mind1253,-,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
