language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
shix1238,h,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,e
namu1246,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,3,-,-,-,-
lich1241,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,3,-,-,-,r
naxi1245,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-
khal1275,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,r,-,u,-,-,-,-
dumi1241,-,-,-,m,-,-,-,-,-,-,-,-,i,k,-,s,-,i,-,-,-,-
kulu1253,-,-,-,t,-,-,-,-,-,s,-,-,a,-,-,l,e,i,-,-,-,-
limb1266,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-
yamp1242,-,-,-,t,-,-,-,-,-,s,-,-,a,-,-,r,-,i,-,-,-,-
sunw1242,w,o,i,t,-,-,-,-,-,s,-,-,e,-,-,r,-,-,-,-,-,-
lepc1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,i,-,-,-,-
dhim1246,-,-,-,t,-,-,-,-,-,s,-,-,a,-,-,l,a,i,-,-,-,-
chep1245,-,-,-,-,-,-,-,-,-,s,-,a,i,-,-,-,-,7,-,-,-,-
maga1261,-,-,-,t,-,-,-,-,-,s,h,o,i,-,-,-,-,o,-,-,-,-
kony1248,-,-,-,-,-,-,-,-,-,b,-,-,i,-,-,-,-,o,-,N,-,-
amdo1237,-,-,-,-,-,-,-,-,-,s,-,-,E,-,-,w,-,o,-,n,-,-
amdo1237,-,-,-,-,-,-,-,-,-,s,h,-,3,-,-,X,-,o,-,N,-,-
tibe1272,-,-,-,-,-,-,-,-,-,s,-,-,a,-,-,b,-,o,-,n,-,-
tibe1272,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-
tibe1272,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,n,-,-
kham1282,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,h,-,o,-,-,-,-
jire1238,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,n,-,-
sher1255,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,n,-,-
kaik1246,-,-,-,-,-,-,-,-,-,r,-,-,i,-,-,-,-,u,-,-,-,-
dakp1242,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-
nucl1729,-,-,-,p,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-
thak1245,-,-,-,p,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-
guru1261,-,-,-,p,-,-,-,-,-,l,-,-,-,-,-,x,-,u,-,-,-,-
bang1338,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-
nyis1236,-,a,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-
nisi1238,-,3,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-
pada1257,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-
bori1243,-,u,-,m,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-
apat1240,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-
tara1313,t,a,-,p,-,-,-,-,-,i,-,-,a,-,-,-,-,i,-,-,-,-
idum1241,-,a,-,p,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-
quey1238,-,-,-,-,-,-,-,-,-,r,-,-,i,-,-,-,-,3,-,-,-,-
horp1239,-,-,-,f,-,-,-,-,-,L,-,-,h,-,-,-,-,3,-,-,-,-
sang1321,-,-,-,m,-,-,a,-,-,Z,-,-,-,-,-,-,-,3,-,-,-,-
yimc1240,-,-,-,m,-,-,u,-,-,Z,-,-,-,-,-,i,-,i,-,-,-,-
chon1286,m,e,-,t,-,-,-,-,-,s,-,-,-,-,-,-,-,3,-,-,-,-
mong1332,-,-,-,t,-,-,e,-,-,Z,-,-,-,-,-,-,-,3,-,N,-,-
loth1237,-,-,-,t,s,-,a,N,t,h,-,-,-,-,-,-,-,i,-,-,-,-
poch1243,-,a,-,t,-,-,-,-,-,s,-,-,-,-,-,-,-,3,-,-,-,-
lush1249,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
hmar1241,-,-,-,t,-,-,-,-,-,s,-,-,-,-,-,h,-,i,-,-,-,-
haka1240,-,-,-,t,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-
tang1336,-,a,-,t,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-
mani1292,m,a,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-
maon1238,m,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
khez1235,m,e,-,t,-,-,-,-,-,s,-,-,-,-,-,h,-,i,-,-,-,-
chok1243,-,-,-,t,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-
reng1255,n,-,-,t,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-
zeme1240,h,e,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,i,-,-,-,-
lian1251,p,a,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,i,-,u,-,-
kach1280,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-
wanc1238,-,-,-,-,-,-,-,-,-,h,-,-,a,-,-,t,-,u,-,N,-,-
phom1236,-,u,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,i,-,N,-,-
phom1236,-,-,-,-,-,-,-,-,-,S,-,-,e,-,i,l,-,i,-,-,-,-
bodo1269,-,-,-,-,-,-,-,-,-,b,-,-,e,g,-,-,-,o,-,7,-,r
dima1251,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,m,-,u
dima1251,-,-,-,-,-,-,-,-,-,b,-,-,o,g,o,r,-,o,-,N,-,-
garo1247,-,-,-,-,-,-,-,-,-,b,-,-,i,t,-,s,-,i,-,-,-,l
rabh1238,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,-,n,-,-
akha1245,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-
miji1239,-,t,-,-,-,-,-,-,-,h,-,-,e,-,-,-,-,i,d,Z,-,o
sher1257,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,h,-,-
bugu1246,-,e,-,-,-,-,-,-,-,r,-,-,a,-,-,-,-,i,-,-,-,-
manu1255,-,-,-,p,-,-,-,-,-,h,-,-,-,-,-,l,u,3,-,-,-,-
yint1235,7,a,-,p,-,-,-,-,-,h,-,-,-,-,-,l,-,o,-,-,-,-
west2409,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,l,-,o,-,-,-,-
kaya1317,-,-,-,p,-,-,-,-,-,h,-,-,-,-,-,l,-,o,-,N,-,-
yinb1236,8,3,-,p,-,-,-,-,-,h,-,-,-,-,-,l,v,u,-,-,-,-
geko1235,t,3,-,3,t,-,a,-,-,s,-,-,-,-,-,w,-,-,-,-,-,-
paok1235,7,a,-,k,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-
geba1237,k,-,-,-,-,-,-,-,-,h,-,-,-,-,-,w,-,i,-,-,-,-
sgaw1245,k,-,-,-,-,-,-,-,-,h,-,-,-,-,-,l,-,i,-,-,-,-
mand1415,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,i,-,-,-,-
mand1415,-,-,-,z,h,-,o,N,-,z,-,-,-,-,-,-,-,i,-,-,-,-
hakk1236,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-
mind1253,-,-,-,t,s,-,i,N,t,s,-,-,-,-,-,-,-,i,-,-,-,-
oldc1244,-,-,-,t,-,-,o,N,-,7,-,-,-,-,-,-,-,-,-,-,-,-
jian1239,-,-,-,t,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-
nort2732,-,-,-,n,y,i,e,-,-,l,-,-,-,-,-,-,-,a,-,n,-,-
