language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
acha1249,-,-,-,-,n,-,-,-,-,a,u,t,-,-,S,-,u,-,-,-,-,-
nusu1239,-,-,-,-,n,-,-,-,-,3,-,n,-,3,y,-,o,-,-,-,-,-
nusu1239,-,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,o,-,-,-,-,-
youl1235,-,-,-,-,m,-,-,-,-,E,-,-,-,-,p,-,o,-,-,-,-,-
rawa1265,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,N,-,-,-
drun1238,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,N,-,-,-
khal1275,-,-,-,-,t,-,-,-,-,-,-,-,-,-,s,-,i,n,b,r,e,n
dumi1241,-,-,-,-,d,-,-,-,-,3,-,d,-,-,h,-,3,k,w,-,a,m
kulu1253,-,-,-,-,t,-,-,-,-,-,-,-,-,-,s,-,u,-,-,-,-,-
limb1266,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
yamp1242,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,a,-
sunw1242,k,-,u,-,t,-,-,-,-,-,-,-,-,-,s,-,u,-,-,-,-,-
lepc1244,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,e,n
dhim1246,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,m,t,a,-
amdo1237,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,3,-,m,-,E,-
amdo1237,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,3,-,m,-,a,-
tibe1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,a,-
tibe1272,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,a,-
kham1282,-,-,-,-,n,-,-,-,-,-,-,-,-,-,y,-,a,-,n,y,a,7
jire1238,-,-,-,-,t,-,-,-,-,-,-,-,-,-,h,-,a,-,N,-,-,-
sher1255,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,-,-
kaik1246,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,a,-
dakp1242,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
guru1261,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,e,-
thak1245,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,e,-
chep1245,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,o,-,h,-,-,-
kony1248,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,n,-,i,-
nisi1238,-,-,u,-,t,s,-,-,-,-,-,-,-,-,h,-,i,-,-,-,-,-
tagi1241,-,-,a,-,t,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
bori1243,-,-,a,-,t,s,-,-,-,-,-,-,-,-,y,-,u,-,-,-,-,-
apat1240,-,-,a,-,n,y,-,-,-,-,-,-,-,-,-,-,i,-,N,-,-,-
tara1313,-,-,-,-,n,y,i,k,h,a,-,-,-,-,b,-,i,-,-,-,-,-
idum1241,-,-,-,-,n,y,-,-,-,o,-,-,-,-,b,-,i,-,-,-,-,-
quey1238,-,-,-,-,N,-,-,-,-,i,-,-,-,-,n,-,E,-,-,-,-,-
horp1239,-,-,-,-,L,-,-,-,-,-,-,-,-,-,h,-,3,-,-,-,-,-
sang1321,-,-,-,-,m,-,-,-,-,a,-,m,-,-,-,-,a,-,-,-,-,-
yimc1240,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,u,-,-,-,-,-
loth1237,-,-,-,-,S,-,-,-,-,i,-,r,-,-,-,-,o,-,-,-,-,-
poch1243,-,-,a,-,t,-,-,-,-,3,-,n,-,-,-,-,3,-,-,-,-,-
lush1249,-,-,h,-,n,-,-,-,-,u,-,t,-,-,-,-,e,-,-,-,-,-
hmar1241,-,-,-,-,n,-,-,-,-,e,-,n,-,-,-,-,e,-,-,-,-,-
hmar1241,-,-,-,-,-,-,-,-,-,a,w,m,-,-,-,-,-,-,-,-,-,-
haka1240,-,-,h,-,n,-,-,-,-,u,-,k,-,-,-,-,-,-,-,-,-,-
gang1266,-,-,-,-,-,-,-,-,-,a,w,m,p,-,h,-,e,-,N,-,-,-
tang1336,-,-,-,-,n,-,-,-,-,a,-,r,-,-,-,-,o,-,r,-,-,-
mani1292,-,-,k,-,h,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-
maon1238,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-,e,-,-,-,-,-
khez1235,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,u,-,-,-,-,-
reng1255,-,-,-,-,-,-,-,-,-,-,-,n,y,u,Z,-,u,-,-,-,-,-
zeme1240,m,-,i,-,t,-,-,-,-,u,-,N,-,-,-,-,-,-,-,-,-,-
lian1251,-,-,-,-,t,-,-,-,-,a,-,n,-,-,-,-,a,-,-,-,-,-
mara1379,-,-,-,-,t,-,-,-,-,a,-,n,-,-,-,-,a,-,-,-,-,-
akha1245,-,-,a,p,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
nort2732,m,-,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mand1415,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-,-
mand1415,-,-,-,-,r,-,u,-,f,a,-,-,-,-,-,-,N,-,-,-,-,-
hakk1236,-,-,-,-,n,-,-,-,-,e,-,n,-,-,g,-,u,-,-,-,-,-
mind1253,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,i,-,N,-,-,-
