language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
lian1251,-,-,-,-,-,-,b,-,a,-,m,-,-,-,-,-,-,-
mara1379,-,-,-,-,-,-,b,-,a,-,m,-,-,-,-,-,-,-
yinb1236,-,-,-,-,-,-,S,-,-,-,-,-,h,-,3,t,h,v
geko1235,-,-,-,-,-,-,n,-,o,-,-,-,l,-,o,-,-,-
paok1235,-,-,-,-,-,-,7,-,o,-,N,-,l,-,a,-,-,N
manu1255,-,-,-,-,-,-,h,-,a,-,n,o,7,-,o,-,-,-
yint1235,-,-,-,-,d,-,Z,-,i,-,n,-,-,-,a,-,-,-
west2409,-,-,-,-,-,-,-,-,o,-,n,-,y,i,a,-,-,-
geba1237,-,-,-,-,s,-,h,-,e,-,n,a,-,-,o,-,-,-
sgaw1245,-,-,-,-,s,-,h,-,e,7,n,-,-,-,o,-,-,-
akha1245,-,-,-,-,r,-,-,-,o,-,-,-,-,-,-,-,-,-
nort2732,-,-,-,-,-,-,-,-,o,-,N,-,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,z,u,o,-,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,t,-,s,-,o,-,-,-,-,-,-,-,-,-
mind1253,-,-,-,-,-,-,s,u,o,-,i,-,-,-,-,-,-,-
