language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
hmar1241,-,-,-,d,-,-,-,-,-,-,-,-,e,-,-,i,-,-,-,-
haka1240,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,k,-,-,-,-
gang1266,-,-,-,v,-,-,-,-,-,-,-,-,o,-,-,t,-,-,-,-
tang1336,-,-,-,k,a,-,-,-,s,-,-,-,i,-,-,k,-,-,-,-
mani1292,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,N,b,-,a,-
maon1238,-,-,-,m,a,-,-,-,k,-,-,-,e,-,-,-,-,-,-,-
khez1235,-,-,-,m,e,-,-,-,k,-,-,-,i,-,-,-,-,-,-,-
chok1243,k,3,-,m,3,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-
reng1255,k,e,-,S,e,-,-,-,S,-,-,-,e,-,-,-,-,-,-,-
zeme1240,-,-,-,k,a,-,h,e,g,e,-,-,i,b,e,-,-,-,-,-
lian1251,-,-,-,-,a,-,-,-,g,-,-,-,i,b,u,-,-,-,-,-
mara1379,-,-,-,m,a,-,-,-,-,-,-,-,i,-,u,N,-,-,-,-
yinb1236,-,-,-,r,-,-,-,-,v,w,-,-,e,-,-,-,-,-,-,-
geko1235,-,-,-,k,-,-,-,-,h,-,-,-,u,-,-,-,-,-,-,-
paok1235,-,-,-,k,-,-,-,-,h,w,-,-,a,-,-,7,-,-,-,-
manu1255,-,-,-,k,3,-,t,-,s,-,-,-,o,-,-,-,-,-,-,-
yint1235,-,-,-,7,a,-,d,-,Z,-,-,-,E,-,-,-,-,-,-,-
west2409,-,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,-
geba1237,-,-,-,7,3,-,-,-,S,-,-,-,o,-,-,-,-,-,-,-
sgaw1245,-,-,-,k,-,-,-,-,h,-,-,-,3,-,-,7,-,-,-,-
akha1245,-,-,-,-,-,-,-,-,N,-,-,-,3,-,-,u,-,-,-,-
nort2732,-,-,-,-,-,-,-,-,s,-,-,-,a,-,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,N,-,-,-,-
mand1415,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,n,-,-,-,-
hakk1236,-,-,-,-,-,-,-,-,x,-,-,-,o,-,-,n,-,-,-,-
mind1253,-,-,-,t,-,-,s,-,h,-,-,-,e,-,i,N,-,-,-,-
