language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
tang1336,-,-,k,-,-,-,-,-,a,-,z,-,-,-,-,i,N,-,-
mani1292,t,s,h,u,m,t,h,-,a,-,N,-,-,-,-,-,-,-,-
maon1238,-,o,t,s,-,-,h,-,3,-,-,-,r,-,-,3,-,-,-
khez1235,-,-,t,-,-,-,h,-,e,-,-,-,r,-,-,3,-,-,-
chok1243,-,-,t,-,-,-,-,-,3,-,-,-,r,-,-,3,-,-,-
reng1255,-,-,t,-,-,-,s,-,e,-,N,-,r,-,-,i,-,-,-
reng1255,-,-,t,-,-,-,s,-,e,-,N,-,r,-,-,i,-,-,-
zeme1240,-,-,t,-,-,-,-,-,i,-,N,-,r,-,-,u,i,-,-
zeme1240,-,-,t,-,-,-,-,-,i,-,N,-,r,-,-,u,i,-,-
lian1251,-,-,t,-,-,-,-,-,i,-,N,-,-,-,-,-,-,-,-
mara1379,-,-,k,-,-,-,-,-,a,-,m,-,a,-,-,u,-,-,-
kach1280,m,3,Z,-,-,-,-,-,a,-,N,-,-,-,-,-,-,-,-
noct1238,-,-,r,-,-,-,-,-,a,-,N,-,p,-,-,a,t,-,-
wanc1238,-,-,r,-,-,-,-,-,a,-,N,-,v,-,-,a,t,-,-
phom1236,-,-,k,-,-,-,-,-,-,-,-,-,w,-,-,a,-,-,-
bodo1269,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,a,7,-,-
bodo1269,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,a,7,-,-
dima1251,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,a,d,-,i
garo1247,-,-,m,-,-,-,-,-,i,-,k,-,k,-,-,a,-,-,-
rabh1238,-,-,r,-,-,-,-,-,a,-,N,p,h,-,-,a,t,s,i
akha1245,-,-,n,-,-,-,y,-,e,-,-,-,Z,3,S,i,-,-,-
miji1239,-,-,p,-,-,-,h,-,-,-,-,-,r,-,-,i,o,-,-
sher1257,-,-,n,-,-,-,-,-,i,-,-,-,m,-,-,i,-,-,-
bugu1246,-,-,h,-,-,-,-,-,a,-,-,-,p,-,h,i,-,-,-
manu1255,-,-,k,-,-,-,-,-,a,-,t,-,s,3,-,3,-,-,-
yint1235,-,-,k,-,-,-,-,-,a,n,d,-,Z,-,-,u,w,-,-
west2409,-,-,k,-,-,-,-,-,e,-,t,-,s,-,-,3,-,-,-
kaya1317,-,s,h,-,-,-,w,-,e,-,-,-,-,-,-,-,-,-,-
yinb1236,-,S,h,-,-,-,w,-,a,-,7,-,-,-,-,-,-,-,-
geko1235,-,s,h,-,-,-,w,o,i,-,7,-,l,-,-,o,-,-,-
geko1235,-,s,h,-,-,-,w,o,i,-,7,-,l,-,-,o,-,-,-
paok1235,-,k,h,-,-,-,-,-,a,-,m,-,l,-,-,o,7,-,-
geba1237,-,-,k,-,-,-,w,-,e,-,s,-,y,-,-,u,-,-,-
sgaw1245,-,-,t,-,-,-,-,-,a,-,s,-,y,-,-,u,-,-,-
mand1415,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,u,-,-
hakk1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
mind1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
oldc1244,-,-,w,-,-,-,-,-,-,-,-,-,h,-,-,a,7,-,-
jian1239,-,-,v,-,-,-,-,-,u,-,-,-,S,u,-,i,-,-,-
nort2732,-,-,m,-,-,-,-,-,3,e,t,-,s,-,-,i,e,-,-
