language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
mani1292,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,e,-,i,-,-,-
maon1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,Z,-,-,3,-,-,-
khez1235,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,Z,-,-,3,-,-,-
chok1243,-,-,-,-,-,t,s,-,-,-,h,-,-,-,-,-,-,e,-,-,z,-,-,3,-,-,-
reng1255,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,z,-,-,3,-,-,-
zeme1240,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,e,-,-,d,e,-,i,-,-,-
lian1251,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,d,-,-,i,h,-,-
mara1379,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,N,-,r,-,-,o,-,-,-
yinb1236,-,-,-,-,-,-,-,-,-,-,h,a,-,-,y,-,-,a,-,-,-,-,-,-,-,-,-
geko1235,-,-,-,-,-,-,-,-,-,-,h,E,-,-,y,-,-,a,-,-,7,-,-,-,-,-,-
paok1235,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-
manu1255,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,a,k,-,h,-,-,o,-,-,-
manu1255,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,a,k,-,h,-,-,o,-,-,-
yint1235,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,a,-,-,N,-,-,-,-,-,-
west2409,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
geba1237,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,a,k,-,h,-,-,o,7,-,7
sgaw1245,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,o,k,-,h,-,-,o,7,-,n
sgaw1245,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,o,k,-,h,-,-,o,7,-,n
akha1245,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
nort2732,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,d,-,-,i,-,-,-
hakk1236,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,t,-,-,i,-,-,-
mind1253,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-
