language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
sher1255,-,-,-,-,-,-,t,S,e,n,-,-,d,-,i,-,-,-,-,-,-,-
kaik1246,-,-,-,-,-,-,l,h,-,-,-,-,-,-,i,-,-,-,m,-,-,o
dakp1242,-,-,-,-,-,-,t,s,-,-,-,-,y,-,i,t,-,-,p,-,-,o
guru1261,-,-,-,-,-,-,l,-,-,-,-,-,x,-,i,-,-,-,b,-,-,a
thak1245,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,w,-,-,a
chep1245,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,7,-,-,-
kony1248,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,k,-,-,-
nyis1236,-,-,-,-,-,-,e,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nisi1238,-,-,-,-,-,-,3,-,-,-,-,-,i,-,i,-,-,-,-,-,-,-
tagi1241,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
bori1243,-,-,-,-,-,-,3,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
apat1240,-,-,-,-,-,-,a,-,-,-,-,-,h,-,i,-,-,-,-,-,-,-
tara1313,-,w,-,-,-,-,a,-,-,-,-,-,-,-,3,-,-,-,-,-,-,a
idum1241,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
quey1238,-,q,-,-,a,r,l,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
horp1239,-,n,-,-,-,-,l,Z,-,-,-,-,-,-,3,-,-,-,-,-,-,-
sang1321,-,-,-,-,-,-,r,-,a,t,-,-,-,-,i,-,-,-,-,-,-,-
yimc1240,-,h,a,m,3,-,l,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-
loth1237,-,k,-,-,-,-,h,-,e,k,-,-,h,-,e,-,-,-,-,-,-,-
poch1243,-,k,-,-,3,-,d,-,-,-,-,-,Z,-,o,-,-,-,-,-,-,-
lush1249,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-
hmar1241,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,k,-,-,-
haka1240,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-
gang1266,-,-,-,-,-,-,g,-,-,-,-,-,-,-,i,-,-,-,k,-,-,-
tang1336,k,h,-,-,a,-,r,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-
mani1292,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,m,-,b,-,-,a
maon1238,-,-,a,m,o,-,s,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
khez1235,-,-,-,m,e,-,S,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
chok1243,-,k,3,m,3,-,S,-,w,-,-,-,-,-,i,-,-,-,-,-,-,-
reng1255,-,k,e,n,-,-,s,-,i,-,-,-,-,-,i,-,-,-,u,-,-,-
zeme1240,-,-,-,k,e,-,r,-,e,t,t,a,b,-,e,-,-,-,-,-,-,-
lian1251,-,-,-,-,-,-,r,-,i,p,-,-,b,-,u,-,-,-,-,-,-,-
mara1379,-,-,-,m,a,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
yinb1236,-,t,-,-,-,-,h,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
geko1235,-,t,-,-,-,-,h,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
paok1235,-,t,-,-,-,-,h,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
manu1255,-,t,-,-,-,-,h,-,e,t,-,-,s,y,3,-,-,-,-,-,-,-
yint1235,-,-,-,-,-,-,7,-,a,t,-,-,h,-,3,-,-,-,-,-,-,-
west2409,-,t,-,-,-,-,h,-,3,-,-,-,-,-,3,-,-,-,-,-,-,-
geba1237,-,-,-,-,-,-,7,-,3,t,-,-,h,-,o,-,-,-,7,-,-,-
sgaw1245,-,-,-,-,-,-,x,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
akha1245,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-,u
nort2732,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,z,-,-,-,-,-,h,-,o,-,-,-,N,-,-,-
hakk1236,-,-,-,-,-,-,t,-,-,-,-,-,s,-,u,-,-,-,N,-,-,-
mind1253,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,i,N,-,-,-
