language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
west2409,-,-,-,m,-,e,t,s,-,-,y,i,e,-,-,-,-,-,-,-,-
kaya1317,-,-,-,m,-,a,-,8,-,-,-,-,3,-,-,-,-,-,-,-,-
yinb1236,-,-,-,m,-,v,-,8,-,-,-,-,3,-,-,-,-,-,-,-,-
geko1235,-,-,-,m,-,a,-,t,-,-,-,-,3,-,-,-,-,t,-,a,-
paok1235,-,-,-,m,-,a,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-
geba1237,-,-,-,m,-,E,-,t,-,-,-,-,i,-,-,-,-,d,-,E,-
sgaw1245,-,-,-,m,-,a,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,-,s,-,-,h,-,a,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,t,-,-,-
oldc1244,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,t,-,-,-
jian1239,-,-,-,-,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-,-,-
nort2732,-,-,-,-,-,-,-,p,-,-,-,-,u,-,-,-,-,-,-,-,-
