language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
nyis1236,-,-,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nisi1238,-,-,i,k,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-
tagi1241,-,-,i,k,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bori1243,-,-,i,k,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
apat1240,-,-,a,k,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
tara1313,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,a,-,3,-
idum1241,-,m,i,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
quey1238,-,S,-,t,-,S,-,h,-,-,-,-,-,-,i,-,-,-,-,-
horp1239,-,k,3,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
sang1321,-,-,-,f,-,-,-,-,-,-,3,-,-,z,a,-,-,-,-,-
yimc1240,-,-,-,k,-,-,-,h,-,-,i,-,-,n,u,-,-,-,-,-
loth1237,-,-,-,f,-,-,-,h,-,-,u,-,r,r,o,-,-,-,-,-
poch1243,-,-,a,S,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
lush1249,-,-,-,-,-,-,-,-,-,-,u,-,-,-,i,-,-,-,-,-
hmar1241,-,-,-,-,-,-,-,-,-,-,u,-,-,-,i,-,-,-,-,-
haka1240,-,-,-,-,-,-,-,-,-,-,u,-,-,-,i,t,s,-,o,-
gang1266,-,-,-,-,-,-,-,-,-,-,u,-,-,-,i,-,-,-,-,-
tang1336,-,-,-,-,-,-,-,-,-,-,f,-,-,-,a,-,-,-,-,-
mani1292,-,-,-,-,-,-,-,h,-,-,u,-,-,-,i,-,-,-,-,-
maon1238,-,-,o,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,-
khez1235,-,-,e,t,-,-,-,h,-,-,s,-,-,-,3,-,-,-,-,-
chok1243,-,-,-,t,-,3,-,S,-,-,-,-,-,-,i,-,-,-,-,-
reng1255,-,-,-,t,-,e,n,h,-,-,i,-,-,-,i,-,-,-,-,-
zeme1240,-,-,-,-,-,-,-,h,e,t,e,-,-,-,i,-,-,-,-,-
lian1251,-,-,-,t,-,a,t,h,-,-,-,-,-,-,i,-,h,-,-,-
mara1379,-,-,a,t,-,-,s,h,-,-,-,-,-,-,i,-,-,-,-,-
yinb1236,-,-,-,t,-,-,-,h,-,-,w,-,-,-,i,-,-,-,-,-
geko1235,-,-,-,t,-,-,-,h,-,-,w,-,-,-,i,-,-,-,-,-
paok1235,-,-,-,t,-,-,-,h,-,-,w,-,-,-,i,-,-,-,-,-
manu1255,-,-,-,S,-,-,-,h,-,-,-,-,-,-,i,-,-,-,-,-
yint1235,-,-,-,t,-,-,-,h,-,-,w,e,-,-,i,-,-,-,-,-
west2409,-,-,-,t,-,-,-,h,-,-,u,-,-,-,i,-,-,-,-,-
geba1237,-,-,-,t,-,-,-,h,-,-,w,-,-,-,i,-,7,-,-,-
sgaw1245,-,-,-,t,-,-,-,h,-,-,w,-,-,-,i,-,7,-,-,-
akha1245,-,-,-,-,-,-,-,s,-,-,3,-,-,l,i,-,-,-,o,-
nort2732,-,-,-,-,-,-,-,x,-,-,a,-,-,l,i,-,-,-,e,-
mand1415,-,-,-,g,-,-,-,-,-,-,o,-,-,-,u,-,-,-,-,-
hakk1236,-,-,-,g,-,-,-,-,-,-,e,u,-,u,i,-,-,-,-,-
mind1253,-,-,-,k,-,-,-,h,-,-,e,-,-,-,i,-,N,-,-,-
