language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
mofu1248,-,-,-,-,-,w,u,-,-,-,-,-,-,-,d,-,-,e,-,-,z,-,-,-
buwa1243,-,-,-,-,-,m,-,-,-,-,-,-,-,-,p,-,-,e,-,-,-,-,-,-
gava1241,-,-,-,-,-,m,-,-,-,-,-,-,-,-,p,-,-,i,-,-,-,-,-,-
mbed1242,-,-,-,-,-,m,3,-,-,-,-,-,-,-,p,-,-,a,-,-,y,-,-,-
bald1241,-,-,-,-,-,-,a,-,-,-,-,-,-,-,d,-,-,u,-,-,m,-,-,-
kamw1239,-,-,-,-,-,-,-,-,f,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-
psik1239,-,-,-,-,-,w,u,-,f,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
suku1272,-,-,-,-,-,-,-,-,f,-,-,-,-,-,w,-,-,o,-,-,y,-,-,-
lama1288,-,-,-,-,-,-,u,-,f,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
lagw1237,-,-,-,-,-,x,u,-,-,-,-,-,-,-,d,-,-,3,-,-,g,-,a,-
mser1242,-,-,-,-,-,S,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
afad1236,-,-,-,-,-,s,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpad1242,-,-,-,-,-,s,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malg1250,-,-,-,-,-,h,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
budu1265,-,-,-,-,-,w,a,-,-,-,-,-,-,-,n,-,-,a,-,-,y,-,-,-
mbar1260,-,-,-,-,-,l,u,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-
marg1265,-,-,-,-,-,w,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bata1314,-,-,-,-,-,r,i,-,-,-,-,-,-,-,b,a,t,o,-,-,-,-,-,-
hwan1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,3,-,-,f,r,a,-
chad1249,-,-,-,-,-,T,a,-,-,-,-,-,-,-,d,-,-,a,-,-,-,r,-,-
dghw1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,u,-,-,f,-,a,-
