language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
nama1268,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,7,-
lewo1242,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,w,-,-,-,o,-,-,-,-,-,-,-,u
lame1260,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,u
bier1244,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,b,-,-,o,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,w,-,-,-,a,n,-,-,-,-,-,g,u
baki1244,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,u
bier1246,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,N,-
maii1238,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,N,-
orko1234,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-
lonw1238,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-
nort2839,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,N,-
daka1243,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,m,-
sout2859,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,N,E
apma1240,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,l,-,-,-,e,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,N,-,-,-,e,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,e,-,t,-,-,-,3,-,-,-,-,-,-,n,-
bign1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,v,-,-,a,-,t,-,-,-,3,-,-,-,-,-,-,k,-
nese1235,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,n,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,n,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,n,-,-,-,i,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,n,-,-,-,i,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,n,-,-,-,e,-,-,-,-,-,-,n,-
malu1245,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,o,-,x,-,-,-,a,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,v,-,-,-,-,-,u,-,w,-,-,-,o,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,a,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,-,a,-,N,-,-,-,E,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,u,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-
nasa1240,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,u,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-
dixo1238,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-
dixo1238,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-
lete1241,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-
lete1241,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-
labo1244,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,t,-
litz1237,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-
litz1237,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-
vinm1237,-,-,-,-,n,-,-,-,e,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,7,a
lare1249,-,-,-,-,n,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-,x,-
malf1237,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,v,u,-,n,-
navw1234,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,b,-,-,-,-,-,a,-,x,-,-,-,a,-,-,-,v,u,-,n,-
sout2857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,t,i
nati1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,t,-
ling1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,E,n,d,E,m,u,-,g,-
niti1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,E,n,d,E,m,i,-,N,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,a,-,t,-,-,-,-,n,-
nisv1234,-,-,-,-,n,a,n,b,a,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,n,E,n,b,a,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,n,-
nasv1234,-,-,-,-,n,a,n,b,a,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,k
axam1237,-,-,-,-,n,-,-,b,a,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-
avok1244,-,-,-,-,n,-,-,b,3,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-
port1285,-,-,-,-,n,-,-,b,a,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,b,a,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-
aulu1238,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,n,-,-,-,o,-,x,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,t,-,-,-,E,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,n,-,-,-,o,-,x,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,t,-,-,-,E,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,n,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,n,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,-,t,-,a,-,-,-,-,m,-,-,a,-,-,-,-,n,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,u,-,k,u
mere1242,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,u
tolo1255,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
vuna1239,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,7,u
valp1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,u
piam1242,-,-,-,-,w,-,-,-,e,-,r,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,e
tasm1246,-,-,-,-,p,-,-,-,a,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,u
noku1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,u
nara1263,-,-,-,-,n,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,m,-
tamb1253,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,h,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,g,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,N,i,n,g,u
west2513,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,g,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,N,i,n,g,u
hano1246,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,N,-,i
cent2058,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,g,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,N,i,n,g,u
baet1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-
rori1237,-,-,-,-,n,-,-,-,-,-,t,-,-,-,-,-,-,s,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,T,-,-,-,-,-,t,-,-,-,-,-,-,S,-,-,E,-,-,-,-,k,p,-,w,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,k,-
leha1243,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-
motl1237,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,t,-,-,k,p,-,w,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,k,-
leme1238,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,p,-,w,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,n,-
vure1239,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,p,-,w,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-
vera1241,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,p,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-
mota1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,q,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,i,-
weta1242,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,p,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-
nume1241,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,p,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-
merl1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-
koro1308,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,p,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,N,-
lako1245,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,p,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-
leip1237,-,-,-,-,p,-,-,-,u,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-
tita1241,-,-,-,-,p,-,-,-,u,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
moke1240,-,-,-,-,b,-,-,-,u,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-
pona1250,-,-,-,-,b,-,-,-,u,r,r,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,m,-
andr1248,-,-,-,-,b,-,-,-,a,-,d,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,m,-
herm1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-
bipi1237,-,-,-,-,b,-,-,-,u,-,d,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-
louu1245,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
balu1257,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,u,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
pakt1239,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,u,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-
liku1243,-,-,-,-,-,-,-,-,a,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,n,-
seim1238,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-
kayu1243,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,i,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
gebe1237,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,o
buli1255,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,o
riri1237,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,m,b,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,m,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,p,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,i,a,p,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
