language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
mari1427,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
sali1295,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
gapa1238,-,i,-,-,-,-,y,-,e,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
anuk1239,-,i,-,-,-,-,y,-,e,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tawa1275,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
muyu1244,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,o,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,u,-,w,-,-,-,-
motu1246,-,-,-,-,-,-,l,-,a,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
abad1241,-,-,-,-,-,-,e,-,a,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,-,n,-,-,-,a,-,-,v,-,a,-,-,-,-,-,-
bala1307,-,-,-,-,-,-,x,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
meke1243,-,-,-,-,-,-,k,-,a,-,-,-,p,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,a,-,-,p,-,u,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,e,-,-,s,i,k,-,-,p,-,-,w,-,-,-,-,-,i,h,k,-,-,-,-
pohn1238,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,e,-,-,s,i,k,t,i,h,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
bebe1252,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
mang1403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,r,-,-,-,-
kaul1240,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,p,-,-,-,-
seng1281,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,p,-,-,-,-
mouk1239,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,m,-,-,-,-
saka1289,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,p,-,E,-,s,-,-,-,-
malo1246,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,l,e,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,u,k,-,-,-,-,p,-,-,-,-,-,-,-,-,3,-,n,-,-,-,-
sout2869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,3,-,n,-,-,-,-
nort2847,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,3,m,E,r,u,-,-,-,p,-,-,w,-,-,-,-,-,3,-,n,-,-,-,-
kuma1276,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-
