language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
tiga1245,-,-,-,k,-,-,a,-,-,-,l,-,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tiga1245,-,-,-,k,-,-,a,-,-,-,l,-,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tung1290,-,-,-,k,-,-,a,l,k,a,l,-,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
tung1290,-,-,-,k,-,-,a,l,k,a,l,-,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
lamu1255,-,-,-,N,-,-,-,-,-,-,g,-,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lamu1255,-,-,-,N,-,-,-,-,-,-,g,-,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mada1285,-,-,-,l,-,-,a,-,-,-,g,-,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mada1285,-,-,-,l,-,-,a,-,-,-,g,-,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baro1253,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-
baro1253,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-
lewo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,o,-,-,-,u
lewo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,o,-,-,-,u
lame1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,u
lame1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,u
bier1244,-,-,-,p,-,-,u,-,-,-,r,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,n,g,-,u
bier1244,-,-,-,p,-,-,u,-,-,-,r,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,n,g,-,u
baki1244,-,-,-,p,-,-,u,-,-,-,r,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,k,-,u
baki1244,-,-,-,p,-,-,u,-,-,-,r,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,k,-,u
bier1246,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,N,-,-
bier1246,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,N,-,-
maii1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,N,-,-
maii1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,N,-,-
ngun1274,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ngun1274,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lele1267,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
sout2856,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,N,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,N,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,k,-,-
lonw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,k,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,N,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,a,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
sout2858,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,i,k,-,u
wail1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,i,k,-,u
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,k,-,u
wusi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,k,-,u
tolo1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,k,-,u
tolo1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,k,-,u
vuna1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,7,-,u
vuna1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,7,-,u
valp1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,u
valp1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,u
piam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,u
piam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,u
tasm1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,i,k,-,u
tasm1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,i,k,-,u
noku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,7,-,u
noku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,7,-,u
tang1347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,e,-,k,-,u
tang1347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,e,-,k,-,u
malo1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,-
malo1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,7,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,7,-,-,-,e,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,7,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,7,-,-,-,e,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,e,-,-,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,e,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ambl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,m,-,-
ambl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,m,-,-
east2443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,g,-,-,-,u,-,-,-,-
west2513,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,g,-,-,-,u,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,l,u,-,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,u,-,-,-,-
cent2058,-,-,-,l,u,-,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,u,-,-,-,-
baet1237,-,-,-,l,u,-,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,l,u,-,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mari1426,-,-,-,l,u,-,e,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-
mari1426,-,-,-,l,u,-,e,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,-
motl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,x,a,-,-,-,i,y,-,-,m,-,-,-,-,-,-,-,-,-,E,-,k,-,-
motl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,x,a,-,-,-,i,y,-,-,m,-,-,-,-,-,-,-,-,-,E,-,k,-,-
leme1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,m,-,-,-,-,-,-,-,-,-,o,-,n,-,-
leme1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,m,-,-,-,-,-,-,-,-,-,o,-,n,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,k,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,k,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,a,k,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,a,k,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,m,-,-,-,-,-,w,-,-,-,e,a,i,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,m,-,-,-,-,-,w,-,-,-,e,a,i,-,-
weta1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,a,k,-,-
nume1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,a,k,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,u,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,u,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,r,-,-,-,a,-,N,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,r,-,-,-,a,-,N,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,r,-,-,-,e,a,k,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,r,-,-,-,e,a,k,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,L,-,-,L,-,-,-,-,3,-,-,-,m,-,-,y,-,-,d,-,-,Z,e,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,L,-,-,L,-,-,-,-,3,-,-,-,m,-,-,y,-,-,d,-,-,Z,e,-,-,-,-
loto1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,-
loto1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,k,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,n,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,n,-,-
bign1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,3,-,k,-,-
nese1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,7,-,-,-,e,-,m,-,7
nese1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,7,-,-,-,e,-,m,-,7
mpot1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,n,-,E
mpot1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,n,-,E
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,-
malu1245,-,-,-,n,-,-,i,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,-
