language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61
malf1237,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-
navw1234,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-
navw1234,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,n,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,n,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,n,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,n,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-
nasv1234,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-
nasv1234,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-
nasv1234,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-
axam1237,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-
axam1237,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-
avok1244,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-
avok1244,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-
aulu1238,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,u,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,u,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,a,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,s,u,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,s,u,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
vuna1239,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
valp1237,-,-,-,p,-,-,-,-,-,E,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
piam1242,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
tasm1246,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
noku1237,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1347,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1347,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,x,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,x,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,h,-,-,-,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,h,-,-,-,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,g,-,-,u,-,-,-
east2443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,g,-,-,u,-,-,-
west2513,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,g,-,-,u,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,g,-,-,u,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,g,-,-,u,-,-,-
baet1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,u,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,u,-,-,-
rori1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,k,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,k,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,i,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,i,-,-,-,-,-,-,-
weta1242,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-
weta1242,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,N,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,N,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
hiww1237,-,-,-,y,-,-,-,-,-,w,-,-,-,-,-,-,d,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,y,-,-,-,-,-,w,-,-,-,-,-,-,d,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-
