language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
tamb1253,-,-,-,n,-,a,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,n,-,a,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
moro1286,-,-,-,n,-,a,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
west2513,-,-,-,m,-,a,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,a,i,n,-,-,g,a,-,-,-,-,i,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,a,i,n,-,-,g,a,-,-,-,-,i,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,e,i,-,-,-,x,a,-,-,-,-,i,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,e,i,-,-,-,x,a,-,-,-,-,i,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,w,-,-,-,-,-,-,i,-,-,-,x,a,-,-,-,-,i,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,w,-,-,-,-,-,-,i,-,-,-,x,a,-,-,-,-,i,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,n,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,n,-,-,-,-,-
motl1237,-,-,-,n,-,i,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
motl1237,-,-,-,n,-,i,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
leme1238,-,-,-,n,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,n,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,x,-,-,-,i,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,x,-,-,-,i,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,7,-,-,e,n,x,-,-,-,e,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,7,-,-,e,n,x,-,-,-,e,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,x,-,-,-,i,-,-,-,-,n,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,x,-,-,-,i,-,-,-,-,n,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,x,-,-,-,i,-,-,-,-,n,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,w,e,r,e,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,w,e,r,e,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,w,e,r,e,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,3,-,-,x,i,r,a,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,3,-,-,x,i,r,a,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,3,-,-,x,i,r,a,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,u,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,-,r,a,-,x,-,-,-,a,-,-,-,-,i,-,-,-,-,-
lako1245,-,-,-,-,-,u,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,-,r,a,-,x,-,-,-,a,-,-,-,-,i,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,n,-,3,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-
loto1240,-,-,-,n,-,3,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-
mara1399,-,-,-,n,-,o,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-
mara1399,-,-,-,n,-,o,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-
bign1238,-,-,-,n,-,a,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,a,-,-,i,-
bign1238,-,-,-,n,-,a,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,a,-,-,i,-
nese1235,-,-,-,n,-,u,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,n,-,u,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,n,-,o,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,n,-,o,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,n,-,i,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-
mpot1241,-,-,-,n,-,i,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-
mpot1241,-,-,-,n,-,i,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-
mpot1241,-,-,-,n,-,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,a,-,-,i,-
mpot1241,-,-,-,n,-,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,a,-,-,i,-
malu1245,-,-,-,n,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,N,-,-,-,a,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,E,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,N,-,-,-,E,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,N,-,-,-,a,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,n,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,N,-,-,-,a,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
nasa1240,-,-,-,h,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,n,-,-,-,E,-
nasa1240,-,-,-,h,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,n,-,-,-,E,-
dixo1238,-,-,-,h,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,n,-,-,-,e,-
dixo1238,-,-,-,h,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,n,-,-,-,e,-
lete1241,-,-,-,n,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,i,-
lete1241,-,-,-,n,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,i,-
labo1244,-,-,-,n,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,e,-
labo1244,-,-,-,n,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,e,-
litz1237,-,-,-,n,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
litz1237,-,-,-,n,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
vinm1237,-,-,-,n,-,e,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,n,-,e,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,n,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
lare1249,-,-,-,n,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
lare1249,-,-,-,n,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
malf1237,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
malf1237,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
navw1234,-,-,-,n,-,i,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
navw1234,-,-,-,n,-,i,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
sout2857,-,-,-,n,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
sout2857,-,-,-,n,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
nati1244,-,-,-,n,-,i,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
nati1244,-,-,-,n,-,i,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
ling1265,-,-,-,n,-,i,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,n,-,-,g,e,-,-,-,-,n,-,-,-,-,-
niti1249,-,-,-,n,-,i,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,n,-,i,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,n,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,n,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,E,n
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,E,n
wala1267,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,o,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,n
wala1267,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,o,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,n
nisv1234,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,a,r
nisv1234,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,a,r
nasv1234,-,-,-,n,-,i,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n
nasv1234,-,-,-,n,-,i,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n
nasv1234,-,-,-,n,-,i,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,3,r
nasv1234,-,-,-,n,-,i,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,3,r
axam1237,-,-,-,n,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,n
axam1237,-,-,-,n,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,n
avok1244,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,3,r
avok1244,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,3,r
port1285,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,E,r
port1285,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,E,r
port1285,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-,-,E,r
mask1242,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,e,-
mask1242,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,e,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,a,r,-,e,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,a,r,-,e,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,a,r,-,e,-
aulu1238,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,v,w,i,-
aulu1238,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,v,w,i,-
bwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,a,x,t,e,-
bwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,a,x,t,e,-
bwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,a,x,t,e,-
burm1263,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,a,x,t,e,-
burm1263,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,a,x,t,e,-
burm1263,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,a,x,t,e,-
leip1237,-,-,-,b,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,m,-,-,-,-,-,-,-,-,-,b,-,r,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,e,-,-,i,-
tita1241,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,i,e,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-
wuvu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,a,i,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
morm1235,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
gebe1237,-,-,-,k,-,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
lawu1237,-,-,-,-,-,e,-,-,-,-,-,-,-,v,-,a,-,-,-,t,s,u,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,a,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-,-
urua1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,a,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,-,-,a,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-,-
