language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
nisv1234,-,-,n,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,-,l,-,-,-,x,a,-,-,n,-,-,-,-,i,-,-,-,-
nasv1234,-,-,n,-,-,-,-,b,-,-,-,-,-,3,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-
nasv1234,-,-,n,-,g,a,n,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,l,3,-,-,x,a,-,-,n,-,-,-,-,i,-,-,-,-
axam1237,-,-,n,-,-,-,-,b,-,-,-,-,-,3,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
avok1244,-,-,n,-,-,-,-,b,-,-,-,w,-,i,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,n,-,-,-,-,i,-,-,-,-
mask1242,-,-,n,-,-,-,-,b,-,-,-,w,-,i,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,x,-,-,u,n,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-
aulu1238,-,-,x,-,-,u,n,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-
aulu1238,-,-,x,-,-,u,n,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-
aulu1238,-,-,-,-,-,-,n,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
bwen1239,-,-,x,-,-,u,n,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-
burm1263,-,-,k,-,-,u,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-
loni1238,-,-,-,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,-,-,k,-,-,-,-,e,-,-,n,-,-,-,-,i,-,-,-,-
papi1254,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,e,-,-,n,-,-,-,-,i,-,-,-,-
papi1254,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,e,-,-,n,-,-,-,-,i,-,-,-,-
tita1241,-,-,-,-,-,u,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
biak1248,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
waro1242,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
amba1265,-,-,-,-,-,i,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
wand1267,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
matb1237,-,-,-,-,-,e,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
gebe1237,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-
asss1237,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,7,-
teop1238,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
sapo1253,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,g,-,o,-,n,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,g,-,o,-,n,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,g,-,o,-,n,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,v,-,a,-,v,-,a,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
riri1237,-,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-
suau1242,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
sali1295,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
bwan1241,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-,b,a,-,-,-,e,-,-,n,-,-,-,-,i,-,-,-,-
auhe1237,-,-,-,-,-,-,-,l,a,o,-,g,-,a,-,-,-,-,-,-,-,-,b,a,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
misi1243,-,-,-,-,-,i,a,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-
moli1248,-,-,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
dobu1241,-,-,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
buna1276,-,-,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
guma1254,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
guma1254,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
iama1237,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,v,-,-,-,-,e,-,-,n,-,-,-,-,a,-,-,-,-
iama1237,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
kolu1245,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,v,-,-,-,-,e,-,-,n,-,-,-,-,a,-,-,-,-
gapa1238,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,w,e,t,a,w,e,-,-,-,-,-,-,-,i,-,-,-,-
ghay1237,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,w,e,-,i,-,e,-,-,-,-,-,-,-,i,-,a,n,a
ghay1237,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,w,a,-,i,y,e,-,-,-,-,-,-,-,i,-,-,-,-
anuk1239,-,-,-,-,-,u,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,w,a,-,-,p,e,-,-,-,-,-,-,-,i,-,-,-,-
kili1267,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kili1267,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
muyu1244,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
muyu1244,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motu1246,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,h,-,-,-,-,o,-,-,-,-,-,-,-,a,-,-,-,-
waim1251,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,p,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,i,-,y,-,a,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
caro1242,-,-,-,-,-,-,-,7,-,a,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,e,-,s,h,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,a,-,s,h,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,e,-,s,h,-
sata1237,-,-,-,-,-,i,-,y,-,-,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
chuu1238,-,-,-,-,-,-,-,7,-,a,-,-,-,a,T,h,t,s,-,-,-,-,h,-,-,-,-,e,-,-,-,-,-,-,-,e,-,-,-,-
wole1240,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,-,s,-,-,-,-,h,-,-,-,-,e,-,-,-,-,-,-,-,e,-,-,-,-
mort1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,3,-,N,-,-,-,-,-,-,-,-,-,-,-,-,e,y,d,Z,-
pulo1240,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,s,-,-,e,-,d,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
mars1254,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,d,-,-,-,-,e,-,i,e,-,-,-,-,i,-,-,-,-
mars1254,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
moki1238,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
moki1238,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,s,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,-,-
kosr1238,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,s,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-
kosr1238,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,s,-,-,-,-,r,-,-,-,-,-,-,w,-,-,-,-,-,o,-,s,r,-
gilb1244,-,-,-,-,-,-,-,k,-,a,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,a,-,-,-,-
kaul1240,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,p,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lamo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,r,-,-,-,-,r,-,-,i,-,e,-,-,-,-,-,-,-,e,-,-,-,-
mouk1239,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
amar1272,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lore1244,-,-,l,-,-,a,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-
shar1244,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-
ayiw1239,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
ayiw1239,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,k,-,-,i,-,i,-,-,n,-
sout2869,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,u,-,-,k,-,-,-,-,3,-,-,n,-
kwam1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,u,-,-,k,-,-,w,-,i,-,-,-,-
whit1269,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
sude1239,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
iaai1238,-,-,-,-,-,-,-,d,-,-,-,-,-,e,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,e,-,T,t,s
xara1244,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-
