language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
unua1237,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,i,-
tial1239,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,i,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,i,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,i,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,h,-,-,i,-
wusi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,h,-,-,i,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,i,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,s,h,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,i,a
tang1347,-,-,-,-,-,r,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-
malo1243,-,-,-,-,-,r,r,a,m,e,s,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,u,-
arak1252,-,-,-,-,-,t,-,-,-,-,s,u,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-
tutu1241,-,-,-,-,-,n,d,-,n,-,d,u,-,-,-,-,-,-,-,b,-,-,-,-,u,-,n,-,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-,b,-,-,u,-
mafe1237,-,-,-,-,-,t,-,-,-,-,t,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-
east2443,-,-,-,-,-,n,-,-,-,-,d,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-
west2513,-,-,-,-,-,n,-,-,-,-,d,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-
hano1246,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,a,-
cent2058,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,i,-
cent2058,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,i,-
baet1237,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
baet1237,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
rori1237,-,-,-,-,-,n,-,-,-,-,d,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,h,-,-,-,-
motl1237,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,h,-,-,-,-
leme1238,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
weta1242,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,b,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
nume1241,-,-,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,b,-,-,-,-,e,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
merl1237,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,h,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,3,-,-,-,-
loto1240,-,-,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,-,-,b,-,-,-,-,e,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,3,-,-,-,-
leip1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,d,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,w,-,-,-,-
loni1238,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,-,7,-,-,-,-,-,-,-,-,i,-,-,-,w,-,-,-,-
papi1254,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,e,n,d,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,u,-,-,-,-
naun1237,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,T,t,-,s,-,-,-,-
kheh1237,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,p,-,-,-,-
liku1243,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,w,-,-,-,-
nyin1250,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,u,-,-,-,-
kayu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,e,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,s,-,-,-,-,-,a,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-
riri1237,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,i,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,s,i,i,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,v,-,3,s,-,e,-,v,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,u,s,-,e,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,d,-,-,-,-,-,u,-,-,-,-,-,-,-,d,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,s,-,e,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,h,-,-,-,-,-,e,-,-,-,-,-,-,-,h,-,e,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hoav1238,-,n,-,-,-,d,-,-,-,-,-,u,-,-,-,-,n,-,-,d,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kusa1251,-,n,-,-,-,d,-,-,-,-,-,u,-,-,-,-,n,-,-,d,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,t,-,-,-,-,s,e,-,-,-,-,t,-,-,s,-,e,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,s,-,e,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
hako1237,-,-,-,-,-,r,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,n,-,a,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
hako1237,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
solo1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,-,-,n,-,e,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,a,-,s,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
zaza1245,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,u,-,7,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
blab1237,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,u,-,7,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
koko1269,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,s,-,-,-,-,e,-,r,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
gaoo1237,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
zaba1237,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
suau1242,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,g,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
sali1295,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,g,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
bwan1241,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,a,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
oyao1237,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,a,-,-,-,-,-,-,-,-,h,-,a,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-
auhe1237,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,a,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
buhu1237,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,a,-,-,-,-,-,-,-,-,h,-,a,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,w,a,-,t,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
buna1276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,w,a,-,t,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
diod1237,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
diod1237,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
gapa1238,-,-,-,i,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
anuk1239,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tawa1275,-,h,i,i,-,y,-,-,-,-,-,a,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mais1250,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tour1243,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,l,-,u,7,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
kuni1263,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lala1268,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
abad1241,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
abad1241,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
meke1243,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-
moki1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,f,-,-,-,a,-,a,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,f,-,-,-,a,-,a,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,f,-,-,-,-,-,e,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,f,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,f,-,-,-,-,-,e,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,f,-,-,-,-,-,e,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,f,-,-,-,-,-,e,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,f,-,-,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mort1237,-,-,-,-,-,f,-,-,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,3,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,-,-,-,d,Z,e,-,-,-,w,-,-,e,y,d,-,Z,-,-,-,-
ulit1238,-,-,-,-,-,f,-,-,-,-,-,a,-,-,-,-,e,-,-,d,-,o,-,-,e,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yape1248,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bebe1252,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,l,-,-,-,-
mang1403,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,l,-,-,-,-
mouk1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-
mouk1239,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,m,-,-,u,-
lore1244,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-
shar1244,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,p,-,-,-,-
saka1289,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wamp1247,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,-,n,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,w,a,n,e,-,-,-,-,b,-,o,-
nang1262,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,i,-,-,-,-,-,-,-,-
asum1237,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,n,-,-,b,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
tani1255,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,b,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
amba1266,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,E,-,-,-,-,-,m,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vano1237,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,b,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
vano1237,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
tane1237,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,b,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
tane1237,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
siee1239,-,-,-,-,-,n,-,-,-,-,t,o,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,v,-,o,-
urav1235,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,l,m,-,u,t
anei1239,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,-,f,-,-,-,-,e,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,l,x,a,i,-
lena1238,-,-,-,-,-,n,-,-,-,-,-,3,-,-,-,-,m,-,-,w,-,-,-,-,a,-,n,-,-,-,v,-,-,-,-,-,h,-,-,a,-,-,-,l,-,-,-,-
sout2869,-,-,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,h,-,-,i,-,-,-,l,-,-,3,k
kwam1252,-,-,-,-,-,n,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,h,-,-,i,-,-,-,-,-,-,-,-
whit1269,-,-,-,-,-,n,-,-,-,-,-,u,-,-,-,-,m,-,-,w,-,-,-,-,a,-,n,-,-,-,w,-,-,-,-,-,-,-,-,E,-,-,-,l,-,-,i,-
