language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
ambl1237,-,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,a,-,-,-,t,-,i,-,r,-,-,-,-,-
east2443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,l,-,-,-,e,-,-,-,-,-
west2513,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,-,-,i,-,-,-,y,-,-,-,-,-,e,n,-,-,d,-,t,-,i,-,-,-,-,-
leha1244,-,-,-,-,m,-,-,-,-,-,i,-,-,-,y,-,-,-,-,-,u,i,-,-,y,-,-,-,e,-,-,-,-,-
leha1243,-,-,-,-,m,-,-,-,-,-,3,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
motl1237,-,-,-,-,n,-,-,-,-,-,u,-,-,-,w,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,o,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
weta1242,-,-,-,-,s,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,s,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,w,-,-,-,-,-,o,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,w,-,-,-,i,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,3,-,-,x,-,a,-,-,-,x,-,-,-,a,-,-,-,-,-
mara1399,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,n,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,-,-
mpot1241,-,-,-,-,n,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,i,-,-,-,l,-,-,-,e,-,-,-,-,-
mpot1241,-,-,-,-,n,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,i,-,-,-,l,-,-,-,e,-,-,-,-,-
malu1245,-,-,-,-,n,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,i,-,-,-,L,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,n,-,-,-,-,-,E,-,-,-,v,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,n,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,n,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,n,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,n,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,u,-,-,-,l,-,-,-,E,-,-,-,-,-
nasa1240,-,-,-,-,h,a,-,-,g,-,a,-,-,n,b,-,-,-,-,-,a,-,-,-,s,-,-,-,i,-,-,-,-,-
dixo1238,-,-,-,-,h,-,-,-,-,-,u,-,-,n,b,-,-,-,-,-,a,-,-,-,z,-,-,-,i,-,-,-,-,-
lete1241,-,-,-,-,n,-,-,-,-,-,E,-,-,n,b,-,-,-,-,-,a,-,-,-,s,-,-,-,i,-,-,-,-,-
labo1244,-,-,-,-,n,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
litz1237,-,-,-,-,n,-,-,-,-,-,i,-,-,-,v,-,-,-,-,-,3,-,-,-,l,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,n,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,n,-,-,-,-,-,3,-,-,-,f,-,-,-,-,-,3,-,-,-,l,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,-,n,-,-,-,-,-,i,-,-,-,v,-,-,-,-,-,3,-,-,-,l,-,-,-,-,-,-,-,-,-
navw1234,-,-,-,-,n,-,-,-,-,-,a,x,a,n,b,-,-,-,-,-,a,-,-,-,s,-,-,-,i,-,-,-,-,-
sout2857,-,-,-,-,n,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,i,y,-,-,l,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,n,-,-,-,-,-,E,-,-,-,v,-,-,-,-,-,3,-,-,-,l,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,n,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,3,-,-,-,l,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,a,-,-,-,s,-,-,-,i,-,-,-,-,-
rere1240,-,-,-,-,n,-,-,-,-,-,E,-,-,-,b,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,n,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,3,-,-,-,Z,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,-,n,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,3,-,-,-,l,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,n,-,-,-,-,-,a,r,i,n,b,-,-,-,-,-,a,-,-,-,t,-,-,S,i,-,-,-,-,-
nasv1234,-,-,-,-,n,-,-,-,-,-,a,x,a,n,b,-,-,-,-,-,a,-,-,-,t,-,-,S,i,-,-,-,-,-
nasv1234,-,-,-,-,n,-,-,-,-,-,a,x,3,n,b,-,-,-,-,-,a,-,-,-,t,-,-,S,i,-,-,-,-,-
axam1237,-,-,-,-,n,-,-,-,-,-,a,x,a,m,b,-,-,-,-,-,a,-,-,-,t,-,-,S,i,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,-,-,-,-,x,3,n,b,-,-,-,-,-,E,-,-,-,t,-,-,S,i,-,-,-,-,-
port1285,-,-,-,-,n,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,t,-,-,S,i,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,-,-,-,-,x,a,n,b,-,-,-,-,-,a,-,-,-,8,-,-,-,i,-,-,-,e,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,x,a,n,b,-,-,-,-,-,e,-,-,-,s,-,-,-,a,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,n,b,-,-,-,-,-,e,-,-,-,s,-,-,-,i,-,-,-,-,-
bwen1239,-,-,-,-,-,-,-,-,-,-,-,x,a,n,b,-,-,-,-,-,a,-,-,-,t,-,-,S,i,-,-,-,-,-
burm1263,-,-,-,-,n,-,-,-,-,-,a,x,i,n,b,-,-,-,-,-,a,-,-,-,t,-,-,-,i,-,-,-,-,-
leip1237,-,-,-,-,b,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,m,-,-,-,-,-,-,-,-,-,b,-,-,-,r,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
kele1258,-,-,-,-,n,-,-,-,-,-,-,-,-,-,n,-,-,-,r,o,u,-,-,-,-,-,-,-,-,-,-,-,-,-
pona1250,-,-,-,-,m,-,-,-,-,-,-,-,-,n,b,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
andr1248,-,-,-,-,m,-,-,-,-,-,-,-,-,n,b,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
sori1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,n,-,u,-,-,-,N,-,-,-,-,-,-,-,-,-
herm1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
balu1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
pakt1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,w,-,i,-,-,-,N,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-
tulu1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,N,-,-,-,a,p,a,N,-,-
wuvu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
biak1248,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,k,-,-,-,-,-,-,-,-,-
amba1265,-,-,e,m,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
wand1267,-,s,e,m,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
morm1235,-,-,-,-,v,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,i,-,-,-,n,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-
gebe1237,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-
asss1237,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,7,-,-,-,-,-,-,-,-,-
gane1237,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,v,-,-,-,a,-,-,-,o,-
sapo1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,f,-,-,-,a,-,-,-,-,-
hako1237,-,-,-,-,t,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,h,-,-,-,a,-,-,-,u,-
solo1257,-,-,-,-,n,-,-,-,-,-,a,-,-,-,t,-,-,-,-,-,i,-,-,-,h,-,-,-,a,-,-,-,o,-
bann1247,-,-,-,-,m,-,-,-,-,-,a,-,-,-,d,-,-,-,-,-,a,-,-,-,v,-,-,-,a,-,-,-,-,-
lawu1237,-,-,a,-,m,-,-,-,-,-,a,-,-,-,d,-,-,-,-,-,a,-,-,-,w,-,-,-,a,-,-,-,-,-
neha1247,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,a,-,-,l,o,k
tora1259,-,-,i,-,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
aluu1243,-,-,-,-,n,-,-,-,-,-,a,-,a,-,n,-,-,-,-,-,a,-,-,-,h,-,-,-,a,-,-,-,-,-
urua1242,-,-,-,-,v,-,-,-,-,-,o,g,e,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
rovi1238,-,-,-,-,s,i,-,-,d,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ughe1237,-,-,-,-,z,i,-,-,n,d,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
maro1244,-,-,-,-,p,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,e,-,-,-,k,-,-,-,e,-,-,-,-,-
vang1243,-,-,-,-,p,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,e,-,-,-,k,-,-,-,e,-,-,-,-,-
kubo1244,-,-,-,-,p,-,-,-,-,-,o,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
lung1249,-,-,-,-,p,-,-,-,-,-,o,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
simb1256,-,-,-,-,p,-,-,-,-,-,o,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
sisi1250,-,-,-,-,7,o,-,-,-,-,o,-,-,-,k,-,-,-,-,-,e,-,-,-,n,-,-,-,e,-,-,-,-,-
seng1280,-,-,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-,-,e,-,-,-,n,-,-,-,e,-,-,-,-,-
lagh1246,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,t,-,-,-,o,-,-,r,i,-
zaza1245,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,t,-,-,h,-,-,-,o,-,-,r,i,-
blab1237,-,-,-,-,g,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,b,-,-,-,a,-,-,-,-,-
koko1269,-,-,-,-,g,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,b,-,-,-,a,-,-,-,-,-
gaoo1237,-,-,-,-,g,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,b,-,-,-,a,-,-,-,-,-
mari1427,-,-,-,-,g,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,b,-,-,-,a,-,-,-,-,-
suau1242,-,-,-,-,n,-,-,-,-,-,a,-,-,-,w,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,-,-,i,-
sali1295,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,i,k,e,n,-,-,-,a,-,-,-,-,-
auhe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,i,7,e,n,-,-,-,a,-,-,-,-,-
misi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,e,-,k,e,n,-,-,-,a,-,-,-,-,-
moli1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,i,7,e,n,-,-,-,a,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,i,k,e,n,-,-,-,a,-,-,-,-,-
dobu1241,-,-,-,-,n,-,-,-,-,-,a,-,-,-,w,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,-,-,e,-
buna1276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,i,7,e,n,-,-,-,a,-,-,-,-,-
sewa1251,-,-,-,-,n,-,-,-,-,-,a,-,-,-,w,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,-,-,e,-
sewa1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,i,k,e,n,-,-,-,a,-,-,-,-,-
bwai1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,a,i,k,-,-,-,-,-,o,-,-,-,i,-
idun1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,a,i,k,-,-,-,-,-,o,-,-,h,i,-
diod1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,a,i,k,-,-,-,-,-,o,-,-,-,i,-
iama1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,e,-,-,t,-,a,-,7,-,-,-,-,-,-,-,-,-,i,-
kolu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,e,-,-,t,-,a,-,k,-,-,-,-,-,-,-,-,-,i,-
gapa1238,-,-,-,-,n,-,-,-,-,-,a,-,-,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,v,i,-
ghay1237,-,-,-,-,n,-,-,-,-,-,a,-,-,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,v,i,-
weda1241,-,-,-,-,n,-,-,-,-,-,a,-,-,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,v,i,-
dawa1242,-,-,-,-,n,-,-,-,-,-,a,-,-,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,v,i,-
kili1267,-,-,-,-,t,-,-,-,-,-,u,-,-,-,b,-,-,-,-,-,u,-,k,o,l,-,-,-,a,-,-,-,-,-
kili1267,-,-,-,-,t,-,-,-,-,-,u,-,-,-,b,-,-,-,-,-,u,-,k,o,n,-,-,-,a,-,-,-,-,-
muyu1244,-,-,-,-,t,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,u,-,k,o,n,-,-,-,-,-,-,-,-,-
mais1250,-,-,-,-,t,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-
motu1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,a,-,-,-,-,-
tour1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,i,-,-,-,a,-,-,-,-,-
kuni1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,i,-,-,-,a,-,-,-,-,-
lala1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,i,-,-,-,a,-,-,-,-,-
abad1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,e,-,-,-,-,-
bala1307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,-,-,-,-,e,-,-,-,-,-
hula1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,-,-,-,-,e,-,-,-,-,-
waim1251,-,-,-,-,n,-,-,-,-,-,a,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mago1248,-,-,-,-,d,-,-,-,-,-,o,-,-,-,v,-,-,-,-,-,e,-,-,-,r,-,-,-,e,-,-,-,-,-
pulu1242,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,m,-,-
caro1242,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,m,-,-
sata1237,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,m,-,-
chuu1238,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,m,-,-
wole1240,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,m,e,-
mort1237,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,m,-,-
pulo1240,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,m,a,-
mars1254,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,N,-,-
pohn1238,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,p,w,o,-,-,N,-,-
pohn1238,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,m,-,-
ping1243,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,p,w,o,-,-,n,g,-
ping1243,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,a,-,-,m,-,-
kosr1238,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,w,e,-,-,m,-,-
kosr1238,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,h,-,-,-,l,-,-,w,e,-,-,m,-,-
ulit1238,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,m,-,-
naur1243,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,m,a,n
yape1248,-,-,-,-,p,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-
kaul1240,-,-,-,-,n,-,-,-,-,-,a,-,-,-,m,-,-,-,-,-,i,-,-,-,h,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,-,n,-,-,-,-,-,a,-,-,-,m,-,-,-,-,-,i,-,-,-,h,-,-,-,-,-,-,-,-,-
lamo1244,-,-,-,-,s,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,i,-,y,-,k,-,-,-,o,-,-,-,-,-
lore1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,l,-,-,-,u,-,-,-,-,-
shar1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,e,-,-,-,-,-
butm1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,-,d,-,i,t,i,-,-,-,-,-
polo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,-,d,-,-,t,i,-,-,-,-,-
asum1237,-,-,-,-,n,y,n,d,Z,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
tean1237,-,-,-,-,m,e,-,-,t,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
vano1237,-,-,-,-,m,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
nang1262,-,t,3,-,m,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
malo1246,-,t,e,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
ayiw1239,-,n,e,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
siee1239,i,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,i,s
urav1235,i,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,i,s
anei1239,i,n,-,-,m,-,-,-,-,-,o,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,x
lena1238,-,-,-,-,m,-,-,-,-,-,o,-,-,u,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2869,-,-,-,-,m,-,-,-,-,-,a,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,a,-,-,-,-,-
kwam1252,-,-,-,-,m,-,-,-,-,-,a,-,-,-,k,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-
nort2847,-,-,-,-,m,-,-,-,-,-,a,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,N,-,-,-,-,-
whit1269,-,-,-,-,m,-,-,-,-,-,o,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,N,-,-,-,-,-
nimo1246,-,-,-,-,w,-,-,-,-,-,o,-,-,-,h,-,-,-,-,-,i,i,y,o,n,-,-,-,E,-,-,-,-,-
dehu1237,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
dehu1237,-,-,-,-,m,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,e,-,-,-,m,-,-,-,-,-,-,-,-,-
iaai1238,-,-,-,-,t,-,-,-,-,-,e,-,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
neng1238,-,-,-,-,T,-,-,-,-,-,e,-,-,-,k,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-
