language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
teop1238,-,-,-,-,k,-,-,a,-,-,k,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,k,-,-,a,-,-,k,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,k,-,-,u,-,-,-,-,b,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,k,-,-,u,-,-,k,u,b,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
lawu1237,-,-,-,-,k,-,-,u,-,-,k,u,b,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,p,-,-,u,-,-,h,-,-,i,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tora1259,-,-,-,-,p,-,-,a,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,p,-,-,a,-,-,p,-,-,a,-,-,-,-,-,-,-,7,-,-,-,a,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,p,-,-,a,-,-,p,-,-,a,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,p,-,-,o,-,-,p,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
hoav1238,-,-,-,-,x,-,-,o,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
kusa1251,-,N,-,-,g,-,-,o,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,k,-,-,o,-,-,k,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,s,-,-,u,-,-,-,-,-,-,-,-,-
vang1243,-,m,-,-,b,-,-,o,-,-,k,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,a,-
kubo1244,-,-,-,-,p,-,-,a,-,-,p,-,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,p,-,-,a,-,-,p,-,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,p,-,-,a,-,-,p,-,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,-,-
seng1280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,3,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,p,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,p,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,p,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
zaba1237,-,-,-,-,p,-,-,o,-,-,n,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
lagh1246,-,-,-,-,p,-,-,-,-,-,n,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
zaza1245,-,-,-,-,k,-,-,-,-,-,n,-,-,o,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
blab1237,-,-,-,-,h,-,-,-,-,-,n,-,-,o,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
koko1269,-,-,-,-,p,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
gaoo1237,-,-,-,-,h,-,-,-,-,-,m,-,-,o,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
mari1427,-,-,-,-,k,-,-,-,-,-,m,-,-,o,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
suau1242,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,7,-,u,k,u,-,-,-,-,-,7,-,-,u,-,-,-,-,-,-,-,-,-
sali1295,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-
bwan1241,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-
bwan1241,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
oyao1237,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
auhe1237,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,w,a,k,u,b,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-
buhu1237,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,p,-,-,-,o,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
moli1248,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,u,p,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
dobu1241,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,u,p,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
sewa1251,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,u,p,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
guma1254,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,u,p,-,i,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
gapa1238,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,p,-,-,-,o,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
ghay1237,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ghay1237,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,p,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
anuk1239,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,p,-,-,-,o,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
tawa1275,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
weda1241,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,u,k,-,u,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
weda1241,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,p,-,-,-,o,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
dawa1242,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,n,a,m,a,-,-,-,-,-,-,-,-,-
kili1267,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,p,-,-,i,-,-,-,-,-,-,-,-,-
mais1250,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
lala1268,-,t,o,-,7,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,7,-,-,o,-,-,-,-,-,-,-,-,-
abad1241,-,-,o,-,p,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,7,-,-,-,o,-,-,-,-,-,p,-,-,e,-,-,-,-,-,-,-,-,-
bala1307,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
hula1239,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
waim1251,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mago1248,-,-,o,-,b,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,7,-,-,-,o,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,m,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,r,-,-,-,o,m,-,-,-,-,w,-,-,o,-,-,-,-,-,r,-,-,-
caro1242,-,-,-,-,m,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,s,-,-,h,o,m,-,-,-,-,w,-,-,o,-,-,-,-,s,h,-,-,-
chuu1238,-,-,-,-,m,-,-,-,-,-,w,-,-,o,-,-,T,h,-,-,-,t,-,s,h,o,m,-,-,-,-,w,-,-,o,-,T,h,t,s,h,-,-,-
chuu1238,-,-,-,-,m,-,-,-,-,-,w,-,-,o,-,-,T,h,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,h,-,-,-
wole1240,-,-,-,-,m,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,h,-,-,o,-,-,-,-,-,-,-,-,-
mort1237,-,-,-,-,m,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,S,-,-,-,o,m,-,-,-,-,w,-,-,o,-,-,-,-,-,S,-,-,-
pulo1240,-,-,-,-,m,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
pohn1238,-,-,-,-,m,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,t,-,-,-,o,m,-,-,-,-,w,-,-,o,-,-,-,-,-,t,-,-,-
moki1238,-,-,-,-,m,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,m,-,-,-,-,w,-,-,o,-,-,-,-,-,s,-,-,-
kosr1238,-,-,-,-,f,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,t,-,-,o,-,-,-,-,-,-,-,-,-
ulit1238,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,a,T,h,-,-,-,t,-,s,-,-,-,-,-,-,-,h,-,-,o,a,T,h,t,s,h,-,-,-
bebe1252,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,r,-,o,k
akol1237,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,r,-,-,-
seng1281,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,y,-,E,s
seng1281,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saka1289,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
asum1237,a,n,-,-,b,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,l,-,e,-,n,d,-,-,i,-,-,-,-,-,-,-,-,-
vano1237,-,-,-,-,f,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,k,-,-,-,u,r,-,e,i,o,k,-,-,o,-,-,-,-,-,-,-,-,-
tane1237,-,-,-,-,v,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,u,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
nang1262,i,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-,-
malo1246,-,-,-,-,m,-,-,-,-,-,-,-,-,E,-,-,-,m,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
siee1239,-,-,-,-,p,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,T,-,-,-,-,-,t,-,s,o,-,-,-,-,-,n,-,-,-
urav1235,-,-,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,r,-,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-
sout2869,-,k,-,-,w,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
kwam1252,-,k,-,-,w,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
sude1239,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,w,a,-,-,-,-,-,t,-,-,i,-,-,-,-,-,-,-,-,-
sude1239,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,w,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
sude1239,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
sude1239,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,v,-,-,-,o,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
dehu1237,-,-,-,-,h,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-
jawe1237,-,-,-,-,k,-,h,u,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-
xara1244,-,-,-,-,x,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,w,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-
