language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
apma1240,-,-,-,-,-,-,-,m,-,a,-,-,-,-,-,s,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,b,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,v,-,u,-,-,-,l,i,m,-,o,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,-,-,-,a,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,n,-,-,a,-,-
mere1242,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,s,-,-,-,i,-,v,-,-,-,-,-,u,-,-,-,-,s,-,-,i,-,-
mere1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,a,-,i,-,f,-,-,-,s,-,o,-,-,-,-,-,-,-,a,-,-
wusi1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-,7,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,b,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,-,-,o,-,-,-,-,t,a,N,o,-,-
malo1243,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,-,-,o,-,-,-,-,t,a,N,o,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,n,i,n,a,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,n,i,n,a,-,-
nara1263,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,t,a,n,o,-,f,-,-,-,n,-,a,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,g,w,i,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
west2513,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,g,w,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,t,-,a,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,t,-,a,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,d,-,i,-,-,x,-,-,-,-,-,e,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,d,-,i,-,-,x,-,-,-,-,-,e,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,t,-,a,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,t,-,a,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,n,-,u,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,n,-,u,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,t,-,a,-,-,-,n,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,t,-,a,-,-,-,n,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,a,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,-,-,-,-,a,-,-
weta1242,-,-,-,-,-,-,-,t,-,a,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,t,-,a,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,b,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,r,-,-
lako1245,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,n,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,i,E,n,-,i,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,n,-,e,-,-,b,-,e,-,-,-,t,-,m,-,a,k,-,h,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,n,-,E,n,-,b,-,E,-,-,-,t,-,m,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,b,-,e,-,-,-,t,-,n,-,a,-,-,x,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,n,-,-,-,-,b,-,e,-,-,-,t,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,n,-,-,-,-,b,-,e,-,-,-,t,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,n,-,-,-,-,b,-,u,-,-,-,t,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,n,-,-,-,-,b,-,u,-,-,-,t,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,n,-,-,-,-,b,-,E,-,-,-,t,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,n,-,-,-,-,b,-,E,-,-,-,t,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,n,-,-,-,-,b,-,e,-,-,-,t,-,m,-,a,-,-,x,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,h,-,a,-,n,-,b,-,-,-,o,-,-,n,-,i,-,-,-,a,p,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,h,-,a,-,n,-,b,-,-,-,o,-,-,n,-,i,-,-,-,a,p,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,h,-,a,-,n,-,b,-,-,-,o,-,-,n,-,i,-,-,-,a,p,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,h,-,a,-,n,-,b,-,-,-,o,-,-,n,-,i,-,-,-,a,p,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,-,-,-,-,n,E,t,-,-,-,E,-,-,n,-,E,s,E,l,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,n,-,e,-,n,-,b,-,-,-,o,-,-,n,-,i,-,-,-,e,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,l,-,m,-,-,-,o,-,-,-,-,-,-,x,-,o,s,x,-,o,-,-,-,-,s,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,l,-,-,-,-,-,e,-,-,-,-,-,-,v,w,e,-,t,-,a,-,-,-,-,n,-,-,-,-,-
malf1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,n,-,-,-,-,-,b,-,w,-,i,s,-,n,-,-,-,-,-,E,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,u,s,o,n,-,k,s,-,-,o,n,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,u,s,o,n,-,k,s,-,-,o,n,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,i,s,-,n,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,n,-,-,-,-,b,-,a,-,-,-,r,-,-,-,u,-,-,N,-,-,-,-,-,o,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,m,-,i,-,-,-,s,-,-,-,i,-,-,n,-,-,-,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,n,-,-,-,-,b,-,e,-,-,-,t,-,-,-,i,-,-,m,-,a,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,n,-,-,-,-,b,-,e,-,-,-,t,-,-,-,i,-,-,m,-,a,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,m,-,a,-,t,-,S,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,m,-,a,-,t,-,S,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,m,-,a,-,t,-,S,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,m,-,a,-,t,-,S,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,m,-,a,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,m,-,a,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,m,-,a,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,m,-,a,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,m,-,a,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,m,-,a,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,n,-,-,-,-,b,-,a,-,-,-,r,-,-,-,a,-,-,N,-,-,-,-,-,a,p,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,n,-,-,-,-,b,-,a,-,-,-,r,-,-,-,a,-,-,N,-,-,-,-,-,a,p,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,n,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,m,-,a,-,-,-,r,-,-,-,a,-,-,N,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,7,-,o,-,-,-,h,-,-,-,u,-,-,7,-,-,-,-,-,o,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,k,-,o,-,-,-,p,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,p,-,u,-,N,-,p,-,-,-,u,-,-,N,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,k,-,a,-,-,-,p,-,-,-,u,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wuvu1240,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,i,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,l,-,a,-,-,-,-,s,-,-,-,-,-
asss1237,-,-,g,-,u,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,i,-,y,-,a,-,-,-,-,s,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,k,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hako1237,-,-,-,-,-,-,-,k,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,-,-,k,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
lawu1237,-,-,-,-,-,-,-,v,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,o,-,-,-,-,g,-,-,a,-,-
tora1259,-,-,-,-,-,-,-,k,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,k,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
urua1242,-,-,-,-,-,-,-,k,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,u,-,r,-,u,-,-,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,u,-,r,-,u,-,-,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,u,-,r,-,u,-,-,-,-,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,u,-,r,-,u,-,-,-,-,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,u,-,r,-,u,-,-,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,u,-,r,-,u,-,-,-,-,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,u,-,r,-,u,-,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,u,-,r,-,u,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,l,o,-,e,r,-,-,e,-,-
seng1280,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,r,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,r,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,x,-,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,f,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
lagh1246,-,-,-,-,-,-,-,k,-,a,-,b,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
blab1237,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,f,-,-,-,n,-,u,-,-,-,-,-,-,-,-,-,-
koko1269,-,-,-,-,-,-,-,f,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
