language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
koko1269,-,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,l,-,i
gaoo1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,h,-,r,-,a
zaba1237,-,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,l,-,i
suau1242,-,-,-,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,7,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,-,-,a,-,-,-,-,-
suau1242,-,-,-,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,7,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,-,-,a,-,-,-,-,-
sali1295,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,-,-,a,-,-,-,-,-
sali1295,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,-,-,a,-,-,-,-,-
bwan1241,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,a,n,a,-,-,-,-,-
bwan1241,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,a,n,a,-,-,-,-,-
oyao1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,a,n,a,-,-,-,-,-
oyao1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,a,n,a,-,-,-,-,-
auhe1237,-,-,-,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,7,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,-,-,a,-,-,-,-,-
auhe1237,-,-,-,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,7,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,-,-,a,-,-,-,-,-
misi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,a,n,a,-,-,-,-,-
misi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,a,n,a,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,i,n,a,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,i,n,a,-,-,-,-,-
buna1276,-,-,-,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,7,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,a,n,a,-,-,-,-,-
buna1276,-,-,-,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,7,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,a,n,a,-,-,-,-,-
sewa1251,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,e,n,a,-,-,-,-,-
sewa1251,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,e,n,a,-,-,-,-,-
guma1254,-,-,-,-,-,-,-,v,-,-,a,-,-,k,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,o,i,n,a,-,-,-,-,-
guma1254,-,-,-,-,-,-,-,v,-,-,a,-,-,k,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,o,i,n,a,-,-,-,-,-
diod1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,a,-,m,-,-,-,-,-,a,-,-,-,t,-,-,-,a,i,y,i,n,a,-,-,-,-,-
idun1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,a,-,m,-,-,-,-,-,a,-,-,-,t,-,-,-,a,-,g,i,n,a,-,-,-,-,-
iama1237,-,-,-,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,7,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,i,n,a,-,-,-,-,-
iama1237,-,-,-,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,7,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,i,n,a,-,-,-,-,-
kolu1245,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,i,-,-,-,-,-,-,-
kolu1245,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,l,-,-,-,a,-,w,i,-,-,-,-,-,-,-
anuk1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,a,-,m,-,-,-,-,-,a,-,-,-,t,-,-,-,a,-,g,i,n,a,-,-,-,-,-
meke1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,a,-,g,-,-,e,-,-,-,-,-
pulu1242,-,-,i,-,-,-,-,y,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,w,-,-
pulu1242,-,-,i,-,-,-,-,y,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,w,-,-
pulu1242,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,w,-,-
pulu1242,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,w,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,w,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,w,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-
caro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,w,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,w,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-
wole1240,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,w,-,a
wole1240,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,w,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,w,-,a
mars1254,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,w,-,-
mars1254,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,h,-,-,-,-,r,-,-,-,e,-,w,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,w,-,-
gilb1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,w,-,a
bebe1252,-,-,-,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-,-
avau1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,e,-,-,N,-,-
lamo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,i,-,i,r,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mouk1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
amar1272,-,-,-,-,-,-,-,v,-,-,-,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,v,-,-,-,-,-,i,-,-,-,r,i,-,-,a,-,-,-,N,a,-,-,-,-,-
saka1289,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,s,-,-
nang1262,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,l,-,o,-,-,-,N,-,-,-,-,-,-,-,-,o,-,-,-,-,-
tean1237,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,u,-,-,a,-,N,a,t,o,l,-,o,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,e,-,m,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,m,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-
urav1235,-,-,-,-,-,-,-,d,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,e,-,m,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,-
anei1239,-,-,e,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lena1238,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,m,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-
sout2869,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,3,-,m,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kwam1252,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,3,-,m,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nort2847,t,-,a,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,e,-,m,-,-,-,-,-,3,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-
whit1269,t,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,e,-,m,-,-,-,-,-,e,-,-,m,t,-,-,-,-,-,-,-,-,E,-,-,-,-,-
nimo1246,-,-,i,-,-,-,-,y,-,-,-,-,-,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,u,-,-
nimo1246,-,-,i,-,-,-,-,y,-,-,-,-,-,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,u,-,-
iaai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,d,-,r,-,u,-,d,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-
neng1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,T,-,-,-,-,t,-,s,-,i,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,b,-,-,u,-,-,b,u,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yuag1237,n,-,-,-,-,-,-,b,-,-,u,-,n,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fwai1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,5,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,t,-,s,-,-,-,-,-,-,e,-,-,k,-,-
pwaa1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pije1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pwap1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,-,p,-,h,u,-,-,-,u,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hmwa1243,-,-,-,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
have1241,-,-,-,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
haek1239,-,-,-,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vama1243,n,-,-,-,-,-,-,b,-,-,u,-,-,p,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vama1243,-,-,-,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cemu1238,n,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,i,p,-,w,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
paic1239,-,-,-,-,-,-,-,b,-,w,u,-,-,-,u,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,s,u,u,r,u,-,-,u,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-
xara1243,-,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-
tiri1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-
neku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,-,-,-
arha1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
arho1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-
