language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
west2513,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,a,-
hano1246,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,o,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,E,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,E,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,E,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,e,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-
nume1241,x,-,-,-,o,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,e,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,L,-,-,L,-,-,N,-,-,-,-,i,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,L,-,-,-,-,-,L,-,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,T,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,u,-,h,-,i,-,-,-,-,-
papi1254,-,-,-,-,T,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,u,-,h,-,i,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,h,-,-,-,-,a,-,-,r,-,-
nyin1250,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-
amba1265,-,-,-,-,i,-,i,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,i,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
gane1237,-,-,-,t,a,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,t,u,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,i,-,-,q,-,-,-,-,-,-,-,-,-,-
riri1237,-,-,-,y,-,-,d,Z,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
riri1237,-,-,-,y,-,-,d,Z,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
vagh1249,n,-,-,y,-,-,d,Z,-,-,-,-,-,-,-,3,-,-,-,-,-,-,x,-,-,-,-,s,-,-,-,-,-
vagh1249,n,-,-,y,-,-,d,Z,-,-,-,-,-,-,-,3,-,-,-,-,-,-,x,-,-,-,-,s,-,-,-,-,-
vagh1249,-,-,-,p,a,-,N,g,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,p,a,-,N,g,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,a,-,n,i,a,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,o,p,-,-,e,-,-,r,-,-,-,i,a,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,o,-,-,-,-,-,-,v,a,-,-,i,a,-,-,-,-,-
vang1243,-,-,-,t,a,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-
simb1256,-,-,-,p,a,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-
lung1249,-,-,-,q,e,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,p,a,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-
bann1247,-,-,-,t,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,t,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
suau1242,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,o,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-
bwan1241,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,s,-,-,-,-,o,-,-,-,m,-
buhu1237,-,-,-,-,-,-,-,g,w,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,w,-,a,-,-,l,-,-,-,-,e,-,-,-,-,-
buna1276,-,-,-,7,e,-,-,t,-,-,-,-,-,-,-,o,b,w,-,a,-,-,l,-,-,-,-,e,-,-,-,-,-
sewa1251,-,-,-,7,e,-,-,t,-,-,-,-,-,-,-,o,b,w,-,a,-,-,l,-,-,-,-,a,-,-,-,-,-
idun1242,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,o,l,-,-,e,-,-,n,-,-,-,-,a,-,-,-,-,-
iama1237,-,-,-,7,e,-,-,t,-,-,-,-,-,-,-,o,f,o,l,e,f,o,l,-,-,-,-,e,-,-,-,-,-
mina1269,-,-,-,-,e,-,-,t,-,-,-,-,-,-,-,o,n,-,-,e,-,-,-,-,-,-,-,i,-,-,-,-,-
gapa1238,-,-,-,-,-,-,-,g,w,a,-,-,r,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
gapa1238,-,-,-,-,-,-,-,k,-,e,-,-,t,-,-,o,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,b,-,a,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,n,a,-,-,-,i,-,-,-,-,-
ubir1237,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-
kuni1263,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
lala1268,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
hula1239,-,-,-,-,-,-,-,k,w,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-
mago1248,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,a,-,-,k,o,-,-,-,a,-,-,-,-,-
moki1238,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-
moki1238,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,t,-,o,w,u,t,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,t,-,o,-,u,t,-,-,o,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,t,-,o,g,a,t,-,-,o,-,-,-,g,-,-,e,-,-,-,-,-,-,-,-,-,-
mort1237,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,u,-,-,-,-,-
mouk1239,-,-,-,-,m,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
shar1244,-,-,-,b,u,T,t,S,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
saka1289,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-
saka1289,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
vano1237,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
anei1239,-,-,-,-,a,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
lena1238,-,-,-,-,3,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,k,-
sout2869,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kwam1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,p,-
nort2847,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
whit1269,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
dehu1237,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
neng1238,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,E,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,E,-,-,-,-,-
