language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
nama1268,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,N,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,m,-,i,-,y,-,-,e,-,-,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,u,-,-
mere1242,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,u,-,-
tolo1255,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
vuna1239,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,7,-,-,u,-,-
valp1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,u,-,-
piam1242,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
tasm1246,-,n,-,-,-,o,k,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,m,-,h,a,-,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,m,-,-,-,-,-,7,a,-,-,-,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,m,-,h,a,-,-,-,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,m,-,h,a,-,-,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
east2443,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,g,u,-,-
west2513,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,g,u,-,-
hano1246,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,g,u,-,-
baet1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,u,-,-
rori1237,-,n,-,-,-,-,-,t,-,s,-,S,a,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
motl1237,-,-,-,-,-,i,-,t,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,k,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,7,-,-,-,-,o,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,t,-,-,-,-,o,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,7,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,t,-,-,-,-,3,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,t,-,-,-,-,3,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,e,-,t,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-
bign1238,-,-,-,-,-,a,-,t,-,-,-,-,a,-,t,i,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,t,-,-,-,-,E,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,m,-,h,a,-,-,-,-,-,m,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,E,-,-
dixo1238,-,-,-,-,-,-,-,m,-,-,-,-,3,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,m,-,-,-,-,3,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,k,-,-,-,-,3,-,-,m,-,-,-,E,-,v,a,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,w,e,-,-,-,-,-,i,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,w,e,-,-,-,-,-,i,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
malf1237,-,n,-,-,-,i,p,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,i,a,n,-
navw1234,-,-,-,-,-,a,-,t,-,-,-,-,i,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,y,d,Z,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,t,-,-,-,-,o,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,N,-,-,-,-,-
wala1267,-,-,-,-,-,-,-,t,-,-,-,-,E,-,-,t,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,n,-,i,a,N,k
nasv1234,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,s,-,-,a,N,k
axam1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,a,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,a,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-
loni1238,-,5,-,-,-,a,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,u,-,-
moke1240,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
kele1258,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-
pona1250,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-
andr1248,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
nali1245,-,-,-,-,-,-,-,d,-,-,-,-,o,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
sori1242,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
herm1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-
balu1257,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,N,-,-,-,-,-
pakt1239,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,t,-,-,-,-,o,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,N,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-
wuvu1240,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
kayu1243,-,T,-,-,-,e,T,t,-,s,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,-,-,k,e,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,i,-,d,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,y,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
gebe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
gebe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
asss1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-
asss1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-
gane1237,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,m,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,i,-,h,-,-,-,-,-
hako1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
hali1244,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,e,-,-,-,-,-,n,-,-,-,-,-
solo1257,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,e,n,n,-,-,u,-,-,-,-,-,h,-,-,-,-,-
bann1247,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
lawu1237,-,-,-,-,-,a,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,a,-,l,-,-,a,-,-,-,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,-,-,-,-,-,a,-,a,p,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
urua1242,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,u,-,-
urua1242,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
hoav1238,-,p,-,-,-,a,-,l,-,-,-,-,a,-,-,m,-,-,-,b,-,-,a,-,-,-,-,-,t,-,-,u,-,-
kusa1251,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,a,-,e,-,-,-,-,-
seng1280,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,e,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
riri1237,-,l,-,-,-,a,-,7,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
lagh1246,-,-,-,-,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
