language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55
west2513,n,-,-,-,-,-,-,g,w,o,-,-,-,N,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
west2513,n,-,-,-,-,-,-,g,w,o,-,-,-,N,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,g,-,a,-,-,-,n,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,g,-,a,-,-,-,n,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,g,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,g,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,u,-,n,-,-,-,-,-,-,-,g,u,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,u,-,n,-,-,-,-,-,-,-,g,u,-,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,u,-,-,-,-,-,-,-,-,-,k,u,-,-,-,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,u,-,-,-,-,-,-,-,-,-,k,u,-,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,n,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,n,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,m,-,u,-,-,i,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,m,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,n,-,i,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,i,-,-,k,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,m,-,E,-,t,E,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,m,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,m,-,i,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,i,-,-,k,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,m,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,m,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,N,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,N,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,m,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,m,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,m,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,3,-,-,n,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,3,-,-,n,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,3,-,-,n,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,n,-,u,-,-,-,k,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,n,-,u,-,-,-,k,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,n,-,u,-,-,-,k,-,-,u,-,-,-,-,-,n,-,u,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,n,-,u,-,-,-,k,-,-,u,-,-,-,-,-,n,-,u,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,-,-,-,-,n,-,u,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,o,-,-,-,-
mpot1241,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,-,-,-,-,n,-,u,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,o,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,o,-,-,r,-,-,i,-,-,-,-
nasa1240,-,-,-,-,-,-,-,h,-,E,-,n,-,g,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,h,-,E,-,n,-,g,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,n,-,g,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,n,-,g,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,n,-,E,-,n,-,g,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,n,-,E,-,n,-,g,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,n,-,u,-,n,-,g,u,n,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,3,-,-,n,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,3,-,-,n,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,n,-,a,-,-,-,7,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,n,-,a,-,-,-,7,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,n,-,a,-,-,-,7,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,3,-,-,-,-,-,n,T,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,3,-,-,x,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,3,-,-,-,-,-,n,T,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,3,-,-,x,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,-,-,n,-,i,-,n,-,g,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,-,-,n,-,i,-,n,-,g,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
navw1234,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
navw1234,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
navw1234,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,N,-,-,-,-,-,g,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,N,-,-,-,-,-,g,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,n,-,a,-,n,-,g,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,n,-,a,-,n,-,g,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,n,-,a,-,-,-,x,-,-,a,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,n,-,a,-,-,-,x,-,-,a,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,n,-,a,-,-,-,x,-,-,a,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,n,-,a,-,-,-,x,-,-,a,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,n,-,a,-,-,-,x,-,-,a,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,n,-,a,-,-,-,x,-,-,a,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,n,-,a,-,-,-,x,-,-,o,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,n,-,a,-,-,-,x,-,-,o,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,n,-,a,-,-,-,x,-,-,o,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,u,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,n,-,a,-,n,-,g,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,n,-,a,-,n,-,g,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,n,-,a,-,n,-,g,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,n,-,a,-,n,-,g,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,n,-,a,-,n,-,g,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,n,-,a,-,n,-,g,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,n,-,a,-,n,-,g,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,n,-,a,-,n,-,g,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,-,n,b,o,-,n,-,g,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,-,n,b,o,-,n,-,g,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,x,-,o,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,x,-,o,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,x,-,o,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,h,-,o,-,n,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,h,-,o,-,n,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,h,-,o,-,n,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,-,-,n,-,a,-,-,-,w,-,-,u,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,-,-,n,-,a,-,-,-,w,-,-,u,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,-,-,n,-,a,-,-,-,w,-,-,u,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,u,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,u,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,u,-,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
