language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43
puka1242,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,w,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
puka1242,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,w,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
nort2845,-,-,-,-,-,-,v,-,-,-,-,-,e,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
nort2845,-,-,-,-,-,-,v,-,-,-,-,-,e,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
nort2845,-,-,-,-,-,-,v,-,-,-,-,-,e,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
hawa1245,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
hawa1245,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
hawa1245,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
tahi1242,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
tahi1242,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
tahi1242,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
nuku1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
nuku1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
niua1240,-,-,-,-,-,-,f,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
niua1240,-,-,-,-,-,-,f,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
west2519,-,l,e,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bola1250,-,n,-,-,-,-,g,a,-,-,t,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
bola1250,-,n,-,-,-,-,g,a,-,-,t,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
bulu1253,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
bulu1253,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
mudu1242,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
mudu1242,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
unea1237,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
unea1237,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
naka1262,-,-,-,-,-,-,h,a,-,-,t,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
naka1262,-,-,-,-,-,-,h,a,-,-,t,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
naka1262,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
naka1262,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
mera1242,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
mera1242,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
dori1246,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
wala1266,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
lauu1247,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kwar1239,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
baeg1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
fata1245,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
toab1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bael1237,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
gula1270,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
long1395,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
oroh1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
area1240,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
saaa1240,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,7,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
kahu1241,-,-,-,-,-,-,h,-,-,-,-,-,e,-,-,-,-,-,-,h,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
kahu1241,-,-,-,-,-,-,h,-,-,-,-,-,e,-,-,-,-,-,-,h,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
aros1241,-,u,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
mala1484,-,n,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leng1259,-,-,-,-,-,-,x,-,-,-,-,-,a,-,-,-,-,o,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,i,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
bugh1239,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,i,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
gela1263,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,i,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
gela1263,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,i,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
mada1285,-,-,-,-,-,-,l,-,-,-,-,-,a,-,t,-,-,-,-,k,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mada1285,-,-,-,-,-,-,l,-,-,-,-,-,a,-,t,-,-,-,-,k,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baro1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
baro1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
tang1348,-,-,-,-,-,-,f,-,-,-,-,-,i,-,-,-,-,-,-,f,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,f,-,-,-,-,-,i,-,-,-,-,-,-,f,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,i,-,e,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,i,-,e,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,f,-,-,-,-,-,a,-,-,-,-,-,-,i,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,f,-,-,-,-,-,a,-,-,-,-,-,-,i,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuan1248,-,-,a,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kuan1248,-,-,a,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mini1251,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mini1251,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bilu1244,-,-,a,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bilu1244,-,-,a,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tung1290,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tung1290,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tian1237,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tian1237,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nali1244,-,-,-,-,-,-,-,-,-,-,-,-,a,-,r,-,-,a,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nali1244,-,-,-,-,-,-,-,-,-,-,-,-,a,-,r,-,-,a,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,-,n,-,-,-,m,-,a,-,-,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,N,r,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
eton1255,-,-,-,-,-,-,n,e,-,-,m,-,a,-,-,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
lame1260,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bier1244,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
baki1244,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bier1246,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bier1246,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,-,f,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,-,f,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,b,-,-,-,-,-,e,-,-,-,-,-,-,h,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,b,-,-,-,-,-,e,-,-,-,-,-,-,h,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,v,i,-,-,y,-,a,-,-,-,-,-,-,v,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,v,i,-,-,y,-,a,-,-,-,-,-,-,v,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,o,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,a,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-
saaa1241,-,-,e,-,e,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,e,-,e,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,t,-,-,-,-,-,3,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,-,-
mara1399,-,-,-,-,-,-,t,-,-,-,-,-,3,-,-,-,-,-,-,v,-,-,3,-,-,-,-,l,-,-,-,-,-,-,-,-,-,3,-,-,x,-,-
bign1238,-,-,-,-,-,-,t,-,-,-,-,-,a,-,v,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-
nese1235,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,a,-,-,-,8,-,-,-,-,-,a,-,-,-,-,-,-,8,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,a,-,-,-,8,-,-,-,-,-,a,-,-,-,-,-,-,8,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,e,-,-,-,8,-,-,-,-,-,a,-,-,-,-,-,-,8,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,e,-,-,-,8,-,-,-,-,-,a,-,-,-,-,-,-,8,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-
malu1245,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,d,u,a,-,-,t,-,-
malu1245,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-
malu1245,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-
malu1245,-,-,-,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,v,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-
malu1245,-,-,-,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,v,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,n,-,d,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,n,-,d,-,-
vaoo1237,-,-,-,-,-,-,8,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,3,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,8,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,3,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-
nasa1240,-,-,-,-,-,-,h,-,-,-,-,-,E,-,t,-,-,e,-,b,-,-,i,-,a,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
dixo1238,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,E,-,v,-,-,i,-,a,-,-,8,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-
lete1241,-,-,-,-,-,-,n,-,-,-,-,-,E,-,t,-,-,u,-,b,-,w,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-
labo1244,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,w,o,x,-,-
litz1237,-,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,v,-,d,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
vinm1237,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-,-,-,-,m,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,x,-,-
lare1249,-,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,n,-,-
lare1249,-,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,n,-,-
malf1237,-,v,i,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,w,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-
sout2857,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,7,-,-
nati1244,-,-,-,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,m,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,7,-,-
ling1265,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-,-,-,-,m,-,-,o,-,r,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,x,-,-
niti1249,-,-,-,-,-,-,n,-,-,-,-,-,u,-,-,-,-,-,-,m,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,x,-,-
katb1237,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-
nisv1234,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,v,o,r,-,-
nasv1234,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,v,u,r,-,-
nasv1234,-,-,-,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-,p,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,v,u,r,-,-
axam1237,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,v,u,r,-,-
avok1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,i,-,-,-,-,n,-,-,-,-,-,-,a,x,-,e,v,u,r,-,-
port1285,-,-,-,-,-,-,-,-,-,-,-,-,a,-,r,-,-,-,-,b,a,-,i,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,p,3,-,-,x,-,a,-,-,-,-,-,-,v,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
