language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
mafe1237,-,-,m,-,-,a,-,r,-,-,-,-,-,-,-,a,-,-,-,t,t,-,-,i,-,-,-,-,-,-,-,-
tamb1253,n,-,d,-,-,i,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
west2513,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,n,-,-,E,-,b,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,n,-,-,-,-,b,-,-,-,-,-,-,-,E,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,n,-,-,3,-,v,-,-,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,n,-,-,a,v,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,n,-,-,a,-,v,-,-,-,7,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,n,-,-,a,-,8,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,n,-,-,a,v,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,n,-,-,i,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,n,-,-,i,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,n,-,-,i,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,n,-,-,i,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,n,-,-,3,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,n,-,-,a,-,8,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,h,-,-,a,-,b,-,-,-,-,-,-,-,a,-,-,-,t,t,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,h,-,-,a,-,v,-,-,-,-,-,-,-,a,-,-,-,t,t,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,n,-,-,E,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,-,n,-,-,e,-,v,-,-,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,n,-,-,e,-,v,-,-,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,n,-,-,e,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,n,-,-,3,-,f,-,-,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malf1237,-,-,n,-,-,a,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,-,n,-,-,i,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,n,-,-,e,-,v,-,-,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,n,-,-,i,-,b,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,n,-,-,E,-,v,-,-,-,-,-,-,-,a,-,-,-,t,t,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,n,-,-,E,-,v,-,-,-,-,-,-,-,a,-,-,-,t,t,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,a,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,n,-,-,i,-,f,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,n,-,-,E,-,f,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,n,-,-,i,-,b,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,n,-,-,a,-,v,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,n,-,-,i,-,b,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,n,-,-,i,-,f,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,n,-,-,i,-,v,-,-,-,-,-,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,n,-,-,a,-,v,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,n,-,-,i,-,v,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,n,-,-,E,-,v,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,i,-,v,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,n,-,-,E,-,v,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,n,-,-,e,-,f,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-
kele1258,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
pona1250,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
andr1248,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nali1245,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-
sori1242,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
herm1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,i,e,i,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,o,-,-,-,i,y,-,-,-,-,-,-,-,-,-,-,-
balu1257,-,-,y,-,d,-,-,Z,-,-,-,-,-,-,-,a,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
pakt1239,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,r,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
tulu1259,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
wuvu1240,-,-,-,-,-,-,-,m,-,u,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kayu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,m,i,a,i,-,-,-,-,-,-,-,-
morm1235,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,7,-,-,a,-,-,-,-,-,-,-,-
matb1237,-,-,k,-,-,a,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
gebe1237,-,-,k,-,-,a,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
asss1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,-,-,-,-,p,-,a,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,i,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,u,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
hako1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,l,a,-,u,-,-,-,-,-,-,-,-
hali1244,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,-,-,-,p,-,a,-,r,-,-,-,a,-,-,-,-,t,s,-,i,-,-,-,-,-,-,-,-
lawu1237,-,-,-,-,-,-,-,p,-,a,-,l,-,-,-,a,-,-,-,-,t,s,-,i,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,l,a,-,u,-,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,p,-,a,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,u,-,-,s,-,-,a,p,e
urua1242,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,m,-,a,-,x,-,-,-,a,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,m,-,a,-,x,-,-,-,a,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,o,-,o,r,-,-,a,-,-
seng1280,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,3,-,-,r,-,-,a,-,-
riri1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,T,t,s,-,u,-,-,r,-,-,a,-,-
vagh1249,-,-,-,-,-,i,-,p,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,i,-,p,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,i,-,-,p,-,-,a,-,-
lagh1246,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,i,-,-,h,-,-,a,-,-
zaza1245,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,7,-,-,i,-,-,h,-,m,a,-,-
blab1237,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,i,-,-,p,-,-,a,-,-
koko1269,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,i,-,-,p,-,-,a,-,-
gaoo1237,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,i,-,-,n,-,-,a,-,-
mari1427,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,i,-,-,n,-,-,a,-,-
suau1242,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,7,-,-,u,-,-,-,-,-,-,-,-
sali1295,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-
bwan1241,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-
oyao1237,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
auhe1237,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,m,-,-,a,-,-
auhe1237,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,m,-,-,a,-,-
misi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-
misi1243,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
moli1248,-,-,-,-,d,a,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dobu1241,-,-,g,u,l,e,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
buna1276,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,7,-,-,u,-,-,-,-,-,-,-,-
buna1276,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,7,-,-,u,-,-,l,-,-,e,-,-
sewa1251,-,-,g,u,l,e,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sewa1251,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,u,-,-,l,-,-,e,-,-
guma1254,-,-,g,u,r,e,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwai1243,-,-,k,-,-,a,-,b,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,a,-,-,-,-,-,-,-,-
idun1242,-,-,k,-,-,a,-,b,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,a,-,-,-,-,-,-,-,-
diod1237,-,-,k,-,-,a,-,b,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-
gapa1238,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,i,-,-,m,-,-,a,-,-
ghay1237,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,i,-,-,m,-,-,a,-,-
anuk1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,i,-,-,m,-,-,a,-,-
tawa1275,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,m,-,-,a,-,-
tawa1275,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,m,-,-,a,-,-
weda1241,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,m,-,-,a,-,-
weda1241,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,m,-,-,a,-,-
ubir1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,g,-,-,i,-,-,m,-,-,-,-,-
kili1267,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,u,-,-,n,-,-,a,-,-
muyu1244,-,-,d,-,-,i,-,b,-,w,-,-,-,-,-,a,-,-,-,-,d,-,-,e,-,-,b,-,-,-,-,-
muyu1244,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,u,-,-,l,-,-,-,-,-
mais1250,-,-,k,-,-,i,-,m,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,i,-,-,-,-,-,-,-,-
kuni1263,-,-,d,-,-,e,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
bala1307,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,-,-,-,-,-
hula1239,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
meke1243,-,-,k,-,-,e,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
mago1248,-,-,-,-,-,-,-,d,-,o,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,w,u,-,u,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,i,y,u,-,u,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,u,u,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,i,y,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,i,y,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,e,-,-,-,e,w,u,-,u,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,s,u,-,u,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,s,u,-,u,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,-,u,-,u,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,-,u,-,u,-,-,-,-,-,-,-,-
mort1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,d,u,-,u,-,-,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,d,u,-,u,-,-,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,k,a,-,i,-,-,-,-,-,-,-,-
ping1243,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,e,k,a,-,i,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,i,-,y,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,i,-,y,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
gilb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,i,-,-,-,-,-,-,-,-
naur1243,-,-,-,-,-,e,-,p,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bebe1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,-,m,-,-,-,-,-
avau1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,u,-,-,m,-,-,-,-,-
akol1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,-,m,-,-,-,-,-
mang1403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-
mouk1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,p,m,-,-,u,-,-,-,-,-,-,-,-
amar1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,u,-,-,m,-,-,-,-,-
lore1244,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
shar1244,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
butm1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
polo1242,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
saka1289,y,-,d,-,-,-,-,Z,-,-,-,-,-,-,-,E,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-
hote1245,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,u,-,-,-,-,-,-,-,-
asum1237,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,o,-,-,-,i,y,-,-,o,-,-,-,-,-,-,-,-
tani1255,-,-,n,-,-,o,-,v,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,o,-,-,-,-,-,-,-,-
amba1266,-,-,-,-,-,-,-,v,-,a,-,-,-,-,-,a,-,-,-,-,t,-,-,E,-,-,-,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,-
vano1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-,-
tane1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-,-
nang1262,-,-,-,-,-,o,-,p,-,i,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
