language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
dehu1237,-,-,-,t,h,a,-,-,g,-,-,-,-,-,-,-,o,E,-,l,i,g,-,-,o,E,l,-,i,-,-,n
neng1238,-,-,-,-,b,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,e,-,-,i,-,-,e
neng1238,-,-,-,-,b,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,e
kuma1276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,h,-,i,-,-,-
yuag1237,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-
nemi1240,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,b,-,-,-,-,-,-,i,-,-,-
fwai1237,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,b,-,-,-,-,-,-,i,-,-,-
pwaa1237,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
pije1237,5,a,m,t,-,-,-,-,-,-,-,-,7,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
pwap1237,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
hmwa1243,-,-,-,t,-,-,-,-,-,-,-,-,7,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-
hmwa1243,-,-,-,t,-,-,-,-,-,-,-,-,7,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
have1241,-,-,-,t,-,-,-,-,-,-,-,-,7,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-
haek1239,-,-,-,t,-,-,-,-,-,-,-,-,7,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-
waam1236,-,-,-,t,-,-,-,-,-,-,-,-,7,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-
vama1243,-,-,-,t,-,-,-,-,-,-,-,-,7,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-
cemu1238,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,7,-,-,-,-,-,-,e,-,-,-
caac1237,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,b,-,-,-,-,-,-,i,-,-,-
xara1244,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,u,-,-,-
xara1243,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-
tiri1258,-,-,-,r,-,-,-,-,-,-,-,-,S,-,-,-,e,v,e,T,-,t,-,-,-,-,s,-,o,-,-,-
tiri1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,S,-,a,-,-,-
neku1237,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-
orow1242,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-
arha1237,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,s,-,-,-,-,i,-,a,-,-,-
arho1237,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,5,-,-,-,-,-,-,a,-,-,-
houa1234,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
zire1240,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-
