language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
lete1241,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,n,-,b,-,-,E,n,-,d,-,-,-,-,a,-,-,-,u,-,-,-
labo1244,-,-,-,-,-,-,t,-,l,-,-,-,-,-,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,b,-,-,-
vinm1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,x,-,-,-,-,-,t,-,-,-,-,o,-,-,-,x,-,-,-
vinm1237,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,b,-,-,e,-,-,l,-,-,-,-,a,-,-,-,m,-,-,-
lare1249,-,-,-,-,-,-,-,-,t,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,n,-,b,-,-,-
malf1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,n,-,-,b,-,o,-,n,-,b,-,-,o
navw1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,m,-,b,-,-,-
sout2857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,b,-,o,-,-,-,w,-,-,-
nati1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,b,-,o,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,n,-,b,-,-,-,-,-,l,-,-,-,-,a,-,n,-,b,-,-,-
katb1237,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,v,-,-,-,-,-,l,-,-,-,-,e,-,-,-,p,-,-,-
rere1240,-,-,-,-,-,-,-,-,f,E,m,b,-,w,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,i,-,l,-,-,-,-,-,a,-,-,-,m,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,a,-,l,-,-,-,-,-,E,-,-,-,m,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,m,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,b,-,w,a,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,t,i,-,-,m,-,-,a,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,t,i,n,-,b,-,-,a,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,n,-,b,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,n,-,b,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,b,-,-,a,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,n,-,b,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-,-
bwen1239,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,n,-,b,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,-,x,-,-,-,-,-,o,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,p,-,-,a,-,-,n,-,-,-,-,a,-,-,-,n,-,-,-
loni1238,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,p,-,w,a,-,-,n,-,-,-,-,a,-,-,-,n,-,-,-
papi1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,n,-,-,d,-,a,-,-,-,n,-,-,-
tita1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,d,e,a,-,-,-,n,-,-,-
naun1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,u,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-
kheh1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,p,-,w,a,-,-,l,-,-,-,-,a,-,-,-,N,-,-,-
kheh1237,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,w,a,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,-,d,-,d,a,-,-,7,-,-,-,-,a,-,-,-,n,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,i,-,-,n,-,-,-,-,a,-,-,-,n,-,-,-
seim1238,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,p,-,-,-
wuvu1240,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,w,-,-,a,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,i,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-
lawu1237,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,n,-,e,-,g,-,-,a,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,t,-,a,n,-,a,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,t,-,i,n,-,a,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,t,-,a,n,-,a,-,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,3,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
seng1280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,E,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,7,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,e,-,-,-
vagh1249,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zaza1245,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,7,-,-,-,-,u,-,-,-,-,-,-,-
blab1237,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,7,-,-,-,-,u,-,-,-,-,-,-,-
koko1269,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
gaoo1237,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,7,-,-,-,-,o,-,-,-,-,-,-,-
mari1427,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,7,-,-,-,-,o,-,-,-,-,-,-,-
suau1242,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,7,-,i,-,l,-,-,a,-,-,7,-,-,-,-,i,-,-,-,-,-,-,-
sali1295,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-
bwan1241,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,l,-,-,a,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-
oyao1237,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,i,-,l,-,-,a,-,i,n,-,-,-,-,a,-,-,-,-,-,-,-
buhu1237,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,i,-,l,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
dobu1241,-,-,s,-,-,-,i,-,n,-,-,-,-,-,a,-,-,-,-,-,b,-,w,a,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-
buna1276,-,-,w,-,-,o,i,i,y,-,-,-,-,-,a,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sewa1251,-,-,g,-,-,-,i,-,n,-,-,-,-,-,a,-,-,-,-,-,b,-,w,a,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-
sewa1251,-,-,k,-,-,o,i,-,y,-,-,-,-,-,a,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
guma1254,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,a,-,i,n,-,-,-,-,a,-,-,-,-,-,-,-
bwai1243,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,k,-,-,a,-,i,n,-,-,-,-,a,-,-,-,-,-,-,-
idun1242,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,k,-,-,a,h,i,n,-,-,-,-,a,-,-,-,-,-,-,-
diod1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,k,-,-,a,-,i,n,-,-,-,-,a,-,-,-,-,-,-,-
iama1237,-,-,b,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,i,-,k,-,-,-,-,i,n,-,-,-,-,a,-,-,-,-,-,-,-
kolu1245,-,-,b,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,i,g,-,-,-,-,a,-,-,-,-,-,-,-
gapa1238,-,-,-,-,-,-,-,-,x,-,-,-,-,-,a,-,-,-,-,-,m,-,-,a,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-
anuk1239,-,-,-,-,-,-,-,-,x,-,-,-,-,-,a,-,-,-,-,-,m,-,-,a,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,-,i,-,g,-,-,a,-,i,n,-,-,-,-,a,-,-,-,-,-,-,-
ubir1237,-,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,-,-,-,g,-,-,a,m,i,n,-,-,-,-,-,-,-,-,-,-,-,-
kili1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,e,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-
muyu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,a,-,-,k,-,-,-,-,a,e,i,-,n,-,-,-
motu1246,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-
tour1243,-,-,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,i,-,k,-,-,a,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-
kuni1263,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,m,-,-,a,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-
lala1268,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
abad1241,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,b,-,-,a,-,-,g,-,-,-,-,a,-,-,-,-,-,-,-
bala1307,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-
waim1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,a,-,-,7,i,i,-,-,a,-,-,-,-,-,-,-
waim1251,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,-,-,a,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meke1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,n,a,p,-,-,-
chuu1238,-,-,-,-,-,-,-,-,n,-,-,-,-,h,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,e,-,l,a,p,-,-,-
wole1240,-,-,-,-,-,-,-,-,n,-,-,-,-,h,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,-,l,-,-,-,l,l,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mars1254,-,-,l,-,-,-,-,-,l,a,-,p,l,l,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mars1254,-,-,l,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moki1238,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,-,l,o,-,-,-,l,E,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akol1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
mouk1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lore1244,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,b,-,-,u,-,-,s,-,-,-,-,3,-,-,-,-,-,-,-
shar1244,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,p,-,-,u,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-
butm1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
polo1242,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,n,-,b,-,-,u,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-
pate1247,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,k,-,-,-
asum1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,o,-,-,n,-,-,-,-,o,-,-,-,-,-,-,-
amba1266,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,w,-,-,a,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,i,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-
vano1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,w,e,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-
vano1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,w,e,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-
tane1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,b,-,w,a,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
malo1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,-,-,-,-,u,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,o,-,l,-,-,-,-,o,-,-,-,-,-,-,-
anei1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,p,-,p,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,u,-,-,-,l,-,-,-
sout2869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,h,-,-,-,-,u,-,-,-,a,-,-,-
kwam1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,o,-,-,-,r,-,-,i
nort2847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,a,N,-,N,-,-,-,-,i,-,-,-,n,-,-,-
whit1269,-,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-,p,-,w,a,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-
sude1239,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,g,-,-,i,i,i,y,-,-,-,-,e,-,-,-,-,-,-,-
nimo1246,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,h,-,-,i,-,-,n,-,-,-,-,E,-,-,-,-,-,-,-
iaai1238,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-
neng1238,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
yuag1237,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,a,-,i,-,-,-,-,-
nemi1240,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,-
fwai1237,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,-
pwaa1237,-,-,-,-,-,-,-,-,7,-,-,-,-,-,o,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,e,-,n,-,-,-
pije1237,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,-
pwap1237,-,-,-,-,-,-,-,-,T,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-,-
jawe1237,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,T,-,t,-,s,-
hmwa1243,-,-,-,-,-,-,-,-,x,-,-,-,-,h,o,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,e,-,n,-,-,-
have1241,-,-,-,-,-,-,-,-,x,-,-,-,-,h,o,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,e,-,n,-,-,-
haek1239,-,-,-,-,-,-,-,-,x,-,-,-,-,h,o,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,e,-,n,-,-,-
waam1236,-,-,-,-,-,-,-,-,x,-,-,-,-,h,o,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,e,-,n,-,-,-
vama1243,-,-,-,-,-,-,-,-,x,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,e,-,n,-,-,-
cemu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,b,w,o
cemu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,-
caac1237,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,T,-,t,-,s,-
xara1244,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
xara1243,-,-,n,-,-,-,-,-,d,-,-,-,-,u,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tiri1258,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
neku1237,-,-,-,-,-,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
orow1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,u,-,n,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
orow1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
arha1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
arho1237,-,-,-,-,-,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
houa1234,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
zire1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,y,d,Z,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
dumb1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,a,a,a,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
