language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,N,-,-,i,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,g,-,-,i,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,N,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,i,h,-
orko1234,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
port1286,-,-,-,s,o,k,i,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,i,y,i,-,-
lonw1238,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,i,y,i,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,N,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,N,-,-,-,-,-
daka1243,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,e,-,h,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,e,-,h,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,i,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,i,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,e,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,e,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,e,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,e,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
akei1237,-,-,-,7,-,-,i,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
akei1237,-,-,-,7,-,-,i,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,e,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,e,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,i,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,u,-,-
wail1242,-,-,-,-,-,-,i,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,u,-,-
mere1242,-,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wusi1237,n,a,-,7,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,k,-,-,u,-,-
tolo1255,-,-,-,x,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tolo1255,-,-,-,x,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
vuna1239,-,-,-,7,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,7,-,-,u,-,-
vuna1239,-,-,-,7,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,7,-,-,u,-,-
valp1237,-,-,-,h,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,k,-,-,u,-,-
valp1237,-,-,-,h,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,k,-,-,u,-,-
piam1242,-,-,-,h,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
piam1242,-,-,-,h,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,i,k,-,-,u,-,-
tasm1246,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,i,k,-,-,u,-,-
noku1237,-,-,-,k,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,7,-,-,u,-,-
noku1237,-,-,-,k,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,7,-,-,u,-,-
tang1347,-,-,-,x,-,-,i,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tang1347,-,-,-,x,-,-,i,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
malo1243,-,-,-,x,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
malo1243,-,-,-,x,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
arak1252,-,-,-,h,-,-,i,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
arak1252,-,-,-,h,-,-,i,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,e,n,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,e,n,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,i,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,i,-,t,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,e,-,t,-,-,-,s,-,-,e,-,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,e,-,t,-,-,-,s,-,-,e,-,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-
west2513,-,-,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,g,u,-,-
west2513,-,-,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,g,u,-,-
hano1246,-,-,-,-,-,-,i,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,i,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
cent2058,-,-,-,s,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,g,u,-,-
baet1237,-,-,-,s,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
mari1426,-,-,-,s,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,u,-,-
rori1237,-,-,-,n,-,-,o,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
rori1237,-,-,-,n,-,-,o,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,k,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,k,-,-,-,-,-
motl1237,-,-,-,n,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,k,-,-,-,-,-
leme1238,-,-,-,n,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-,-
vure1239,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,k,-,-,-,-,-
vure1239,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,k,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,k,-,-,-,-,-
mota1237,-,-,-,s,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,i,-,-,-,-,-
weta1242,n,a,-,s,-,-,3,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
nume1241,-,-,-,s,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,k,-,-,-,-,-
merl1237,-,-,-,s,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
koro1308,-,-,-,n,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,N,-,-,-,-,-
lako1245,-,-,-,h,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
hiww1237,-,-,-,-,-,-,y,-,d,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mara1399,-,-,-,n,-,-,3,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-
bign1238,-,-,-,n,-,-,a,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
nese1235,-,-,-,n,-,-,e,-,n,g,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nese1235,-,-,-,n,-,-,e,-,n,g,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nese1235,-,-,-,n,-,-,a,-,n,g,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nese1235,-,-,-,n,-,-,a,-,n,g,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mpot1241,-,-,-,n,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,x,-,-,e,-,-
mpot1241,-,-,-,n,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,x,-,-,e,-,-
mpot1241,-,-,-,n,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,k,-,-,a,-,n,-,-,-,-,-
mpot1241,-,-,-,n,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,k,-,-,a,-,n,-,-,-,-,-
malu1245,-,-,-,n,-,-,a,-,N,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,a,-,N,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,E,-,N,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,E,-,N,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,i,-,N,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,i,-,N,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,a,-,N,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,a,-,N,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,n,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,x,-,-,e,-,-
maee1241,-,-,-,n,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,x,-,-,e,-,-
vaoo1237,-,-,-,n,-,-,i,-,-,-,-,-,h,-,-,i,-,-,-,-,-,-,-,x,-,-,a,-,-,-,-,-,-,-
vaoo1237,-,-,-,n,-,-,i,-,-,-,-,-,h,-,-,i,-,-,-,-,-,-,-,x,-,-,a,-,-,-,-,-,-,-
nasa1240,-,-,-,n,-,-,a,-,k,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,e,-,-
nasa1240,-,-,-,n,-,-,a,-,k,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,e,-,-
lete1241,-,-,-,n,-,-,a,-,g,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
lete1241,-,-,-,n,-,-,a,-,g,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
labo1244,-,-,-,n,-,-,i,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
labo1244,-,-,-,n,-,-,i,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
litz1237,-,-,-,n,-,-,a,n,g,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,n,-,-,-,-,-
vinm1237,-,-,-,n,-,-,e,-,g,e,n,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lare1249,-,-,-,n,-,-,u,-,N,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,g,-,-
malf1237,-,-,-,n,-,-,a,-,-,a,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
navw1234,-,-,-,n,-,-,a,-,x,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,n,-,-,-,-,-
navw1234,-,-,-,n,-,-,a,-,x,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,n,-,-,-,-,-
sout2857,-,-,-,n,-,-,e,-,7,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
sout2857,-,-,-,n,-,-,e,-,7,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nati1244,-,-,-,n,-,-,E,-,-,-,-,-,7,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
ling1265,-,-,-,n,-,-,i,-,l,i,n,t,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,n,-,-,i,-,k,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
niti1249,-,-,-,n,-,-,i,-,k,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
rere1240,-,-,-,n,-,-,a,-,x,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,n,-,-,a,-,x,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,n,-,-,a,-,x,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,n,-,-,a,-,x,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,n,-,-,-,-,-,e,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
nisv1234,-,-,-,n,-,-,a,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nisv1234,-,-,-,n,-,-,a,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nasv1234,-,-,-,n,-,-,a,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-,-,-,-
nasv1234,-,-,-,n,-,-,a,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-,-,-,-
nasv1234,-,-,-,n,-,-,a,-,x,t,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-,-,-,-
nasv1234,-,-,-,n,-,-,a,-,x,t,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-,-,-,-
axam1237,-,-,-,n,-,-,a,-,x,3,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,-,-
axam1237,-,-,-,n,-,-,a,-,x,3,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,-,-
avok1244,-,-,-,n,-,-,a,-,x,3,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,n,-,-,a,-,x,3,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,n,-,-,a,-,x,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,n,-,-,a,-,x,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,x,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
mask1242,-,-,-,x,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
aulu1238,-,-,-,n,-,-,a,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
aulu1238,-,-,-,n,-,-,a,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
aulu1238,-,-,-,n,-,-,E,-,k,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,n,-,-,E,-,k,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,n,-,-,a,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
bwen1239,-,-,-,n,-,-,a,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
burm1263,-,-,-,n,-,-,a,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
burm1263,-,-,-,n,-,-,a,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
leip1237,-,-,-,N,-,-,i,-,d,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-
leip1237,-,-,-,N,-,-,i,-,d,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-
loni1238,-,-,-,N,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
loni1238,-,-,-,N,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
papi1254,-,-,-,n,-,g,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
papi1254,-,-,-,n,-,g,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tita1241,-,-,-,N,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tita1241,-,-,-,N,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
moke1240,-,-,-,N,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,-,-
moke1240,-,-,-,N,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,-,-
kele1258,-,-,-,r,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
pona1250,-,-,-,l,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,-,-
andr1248,-,-,-,l,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
nali1245,-,-,-,r,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,-,-
sori1242,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,-,-
sori1242,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,-,-
bipi1237,-,-,-,g,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
bipi1237,-,-,-,g,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
louu1245,-,-,-,N,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
louu1245,-,-,-,N,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
naun1237,-,-,-,N,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
