language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43
bael1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,u,-,-,-,-,a,-,-,-,-
long1395,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
long1395,-,-,-,-,-,-,o,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
oroh1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,a,-,-,-,-
area1240,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
area1240,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,a,-,-,-,-
saaa1240,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
rihu1237,-,r,-,-,-,-,e,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-,-,-,-
rihu1237,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,o,-,-,-,-,u,-,-,-,-
rihu1237,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,o,-,-,-,-,u,-,-,-,-
haun1237,-,r,-,-,-,-,e,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-,-,-,-
haun1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
kahu1241,-,r,-,-,-,-,e,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
sant1413,-,r,-,-,-,-,e,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-,-,-,-
sant1413,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
aros1241,-,r,-,-,-,-,i,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,n,-,o,-,-,-,-
tand1254,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
tand1254,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
leng1259,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bugh1239,-,-,-,-,-,-,u,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
taba1261,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labe1239,-,k,-,-,-,-,o,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
surs1246,-,k,-,-,-,-,u,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,i,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,i,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
patp1243,-,k,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
kuan1248,i,p,-,-,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mini1251,-,p,-,-,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bilu1244,i,p,-,-,-,-,o,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,b,o,r,-,o,-,-,i,-
tian1237,-,p,-,-,-,-,u,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,-
tian1237,-,k,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
tiga1245,-,k,-,-,-,-,o,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
tiga1245,-,p,-,-,-,-,u,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-
tung1290,-,p,u,-,t,p,u,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-
tung1290,-,N,a,-,-,-,u,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tung1290,-,N,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,a,-,-,i,-
lewo1242,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
baki1244,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
bier1246,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
ngun1274,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
eton1255,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,-,e,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,-,e,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,t,-,-,i,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,b,-,-,-,e,-,-,-,-,i,-,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,v,-,-,-,e,-,-,-,-,i,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
malo1243,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,a,-,-,-,-
aore1237,-,-,-,-,-,-,a,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,a,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,p,-,-,-,-,p,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-,-,-,-
tamb1253,-,s,-,-,-,-,i,n,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,t,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-
east2443,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
west2513,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,L,-,-,-,-,L,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
mpot1241,-,h,-,-,-,-,i,n,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,s,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,-,s,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,E,-,-,-,-,s,-,-,-,-
dixo1238,-,-,-,-,-,-,-,-,h,u,n,b,u,g,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-
dixo1238,-,-,-,-,-,-,-,-,h,u,n,b,u,g,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-
lete1241,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-
lare1249,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-
malf1237,-,-,-,-,-,-,i,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
navw1234,-,-,-,-,-,-,a,-,s,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,y,-,d,-,Z,-,-,-,-
nati1244,-,-,-,-,-,-,-,-,n,-,-,-,-,g,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-
niti1249,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-
rere1240,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,-,t,-,-,-,-,s,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,-,t,-,-,-,-,S,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,n,g,-,-,-,-,a,-,t,-,-,-,-,S,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,-,-,t,-,-,-,-,S,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,-,t,-,-,-,-,S,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,-,t,-,-,-,-,S,-,-,a,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-
bwen1239,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,e,-,-,d,-,-,-,-,d,-,-,-,i,-,t,-,-,i,-,-,-,-,-,-,-,-,-
