language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
lele1267,-,-,-,-,-,-,t,-,-,-,-,-,e,t,e,-,i,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,k,-,-,-
nama1268,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,u,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
port1286,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,r,-,-,-,-,-,a,h,-,-,e,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,e,-,e,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,e,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,t,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,e,-,e,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,e,-,e,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,l,-,-,-,-,-,a,t,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,l,-,-,-,-,-,a,t,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,E,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,E,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,r,-,-,-,-,-,a,p,u,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,r,-,-,-,-,-,a,p,u,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,k,-,u,-
mere1242,-,-,-,-,-,-,r,-,-,-,-,-,a,b,u,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,r,-,-,-,-,-,a,b,u,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,i,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,r,-,-,-,-,-,a,t,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,r,-,-,-,-,-,a,t,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
vuna1239,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,7,-,u,-
valp1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,k,-,u,-
piam1242,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,o,k,m,a,-,m,-,a,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,o,-,7,-,o,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
malo1243,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,r,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,r,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,b,-,u,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,b,-,u,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,p,-,u,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-
east2443,-,r,-,-,e,-,t,-,-,-,-,-,a,h,-,-,i,-,-,-,-,n,-,-,-,-,-,g,-,u,-,-,-,-,-,-
west2513,-,r,-,-,e,-,t,-,-,-,-,-,a,h,-,-,i,-,-,-,-,n,-,-,-,-,-,g,-,u,-,-,-,-,-,-
hano1246,-,r,-,-,a,-,t,-,-,-,-,-,a,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,r,-,-,-,e,r,e,f,-,-,e,-,-,-,-,n,-,-,-,-,-,g,-,u,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,r,-,-,-,-,-,a,b,-,-,e,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,r,-,-,-,-,-,a,b,-,-,e,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,r,-,-,-,-,-,a,b,e,b,e,-,-,-,-,-,-,-,-,-,-,k,-,u,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,r,-,-,-,-,-,a,b,e,b,e,-,-,-,-,-,-,-,-,-,-,k,-,u,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,p,u,-
leha1244,-,b,-,-,e,-,k,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,E,-,-,k,-,-,-
leha1243,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-,-
motl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,k,-,-,-
leme1238,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,N,-,-,-,-,-,-,-,o,-,-,n,-,-,-
vure1239,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,e,-,-,t,-,n,-,-,-,-,-,-,-,o,-,-,k,-,-,-
vure1239,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,e,-,-,t,-,n,-,-,-,-,-,-,-,o,-,-,k,-,-,-
vera1241,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,k,-,-,-
mota1237,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,e,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,k,-,-,-
nume1241,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,k,-,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,b,-,-,-
koro1308,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,k,-,-,-
loto1240,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,3,-,-,-,-,m,-,-,-,-,-,-,-,e,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,3,-,-,-,-,m,-,-,-,-,-,-,-,e,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,u,-,-,-,-,-,-
bign1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,u,-,n,-,-,-,-,-,i,-,a,-,-,k,-,-,-
nese1235,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-
nese1235,-,b,-,-,-,-,7,-,-,-,-,-,-,-,-,-,e,-,-,v,-,7,-,-,-,-,-,-,-,e,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,e,-,-,-,-,8,-,-,-,-,-,-,-,e,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,e,-,-,-,-,8,-,-,-,-,-,-,-,e,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,r,a,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,i,-,-,-,-,p,-,-,-,-,-,-,-,e,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,i,-,-,-,-,p,-,-,-,-,-,-,-,e,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,3,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,i,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,i,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,n,-,-,-,-,-,-,d,-,-,i,-,-,-,-,n,-,-,-,-,-,d,-,e,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,b,-,i,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,b,-,i,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,E,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,d,-,e,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,d,-,E,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,y,-,d,-,Z,-,-,-,-,-,-,-,i,-,-,-,-,-,-
litz1237,-,s,-,-,3,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,s,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,u,-,-,-,-,-,-
navw1234,-,-,-,-,E,s,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,w,-,o,-,-,7,-,-,-
sout2857,-,h,-,-,i,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,h,-,-,i,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,h,-,-,i,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,d,-,a,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,d,-,a,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,s,u,N,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,s,u,N,-,-,-
wala1267,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,E,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,n,a,n,-,-,-,-,-,i,-,a,-,-,N,-,k,-
nasv1234,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,n,a,n,-,-,-,-,-,i,-,a,-,-,N,-,k,-
nasv1234,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
aulu1238,-,-,-,-,a,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
aulu1238,-,-,-,-,a,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-
bwen1239,-,-,-,-,a,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
bwen1239,-,-,-,-,a,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,n,-,-,-
loni1238,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,n,-,-,-
loni1238,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,n,-,-,-
papi1254,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tita1241,-,-,-,-,i,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,i,y,-,-,-,-,-,-,-,e,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,-
kele1258,-,d,-,-,i,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pona1250,-,d,-,-,i,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
andr1248,-,t,-,-,i,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nali1245,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,-
nali1245,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-,-
sori1242,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,m,-,-,-
herm1237,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,k,-,-,-
bipi1237,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,n,-,-,-
balu1257,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,u,-,-,N,-,-,-
liku1243,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,n,-,-,-
nyin1250,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-
tulu1259,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tulu1259,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,n,-,-,-
wuvu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
kayu1243,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,5,-,-,-,-,-,-,-,e,-,-,-,-,-,-
kayu1243,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,5,-,-,-,-,-,-,-,e,-,-,-,-,-,-
biak1248,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,a,-,i,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,i,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,i,-,a,-,-,-,-,-,-
morm1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,a,-,a,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,e,-,i,-,-,-,-,-,-
asss1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,7,-,-,-,-,-,-
buli1255,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,e,-,e,-,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,e,-,n,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,s,-,-,-,-,-,i,n,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,t,-,-,-,-,s,i,n,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,i,h,-,-,-
hako1237,-,-,-,-,-,-,t,-,-,-,-,s,i,n,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
hali1244,-,-,-,-,-,-,t,-,-,-,-,s,i,n,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,n,-,-,-
solo1257,-,-,-,-,-,-,t,-,-,-,-,-,i,n,-,-,e,-,-,n,-,n,-,-,-,-,-,-,-,u,-,-,h,-,-,-
bann1247,-,-,-,-,-,-,t,-,-,-,-,s,i,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
lawu1237,-,-,-,-,a,-,t,-,-,-,-,s,i,n,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-
