language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
aulu1238,-,-,n,-,-,a,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-
aulu1238,-,-,n,-,-,a,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-
bwen1239,-,-,n,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-
burm1263,-,-,n,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
tial1239,-,-,n,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
akei1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
akei1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
akei1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
fort1240,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
fort1240,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
fort1240,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
fort1240,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
wail1242,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
wail1242,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
wail1242,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
wail1242,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
mere1242,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-
vuna1239,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-
piam1242,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
moro1286,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
moro1286,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
moro1286,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
ambl1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
ambl1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
ambl1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
ambl1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
tamb1253,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,a,-,-
tamb1253,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,a,-,-
tamb1253,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,a,-,-
tamb1253,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,a,-,-
tamb1253,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,a,-,-
tang1347,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
tang1347,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
tang1347,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
tang1347,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
malo1243,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,r,-,-,-,-,-,i,-,-,a,-,-,-
malo1243,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,r,-,-,-,-,-,i,-,-,a,-,-,-
malo1243,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,r,-,-,-,-,-,i,-,-,a,-,-,-
arak1252,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
tutu1241,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
tutu1241,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
tutu1241,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
mafe1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
mafe1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
mafe1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
mafe1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
east2443,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
east2443,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
west2513,-,-,-,-,-,-,-,k,-,-,-,-,-,w,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
west2513,-,-,-,-,-,-,-,k,-,-,-,-,-,w,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,v,-,-,-,-,-,w,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
hano1246,-,-,-,-,-,-,-,v,-,-,-,-,-,w,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
cent2058,-,-,-,-,-,-,-,x,-,-,-,-,-,w,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
cent2058,-,-,-,-,-,-,-,x,-,-,-,-,-,w,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
baet1237,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
baet1237,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
mari1426,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
mari1426,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,u,-,-,-
rori1237,-,-,n,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,t,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,t,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,t,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,t,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,t,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,u,-,-,t,-,-,-
mota1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,u,-,-,t,-,-,-
weta1242,-,-,t,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,t,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,u,-,-,t,-,-,-
merl1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,u,-,-,t,-,-,-
koro1308,n,o,t,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,t,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,t,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
loni1238,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
papi1254,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,h,-,-,-,-
tita1241,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,i,y,-,-
moke1240,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kele1258,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,h,-,-,-,-
pona1250,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
andr1248,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
nali1245,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
sori1242,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
herm1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,e,n,-,-
bipi1237,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
louu1245,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
naun1237,-,-,m,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
pakt1239,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kheh1237,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
liku1243,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
nyin1250,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
tulu1259,-,-,m,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,e,n,-,-
kayu1243,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,5,-,-,-,-,-,e,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
morm1235,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
buli1255,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,b,-,-,-,e,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,s,-,-,-,-,-,i,-,-,e,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-
hali1244,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,k,-,e,-,-,-,u,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,u,-,-,-,-,k,-,a,-,-,-,u,-,-,-,-,-,-
zaza1245,-,-,-,-,-,-,-,h,-,-,-,m,-,-,-,-,-,-,-,e,-,-,7,-,k,-,-,-,-,-,e,-,-,-,-,-,-
blab1237,-,-,-,-,-,-,-,h,-,-,-,m,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
koko1269,-,-,-,-,-,-,-,m,-,-,-,m,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
gaoo1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,h,-,-,-,a,-,-,u,-,-,-
suau1242,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,e,-,w,a,-,-,-
sali1295,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,e,-,w,a,-,-,-
auhe1237,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,e,-,w,a,-,-,-
buhu1237,-,-,-,-,-,o,-,w,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,o,-,w,a,-,-,-
misi1243,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,u,-,k,a,-,-,-
moli1248,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,e,-,w,a,-,-,-
dobu1241,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,e,-,w,a,-,-,-
buna1276,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,e,-,w,a,-,-,-
sewa1251,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,e,-,w,a,-,-,-
diod1237,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,u,-,-,-,-,k,-,o,-,-,-,u,-,-,-,-,-,-
idun1242,-,-,-,-,-,-,-,g,-,-,-,a,-,l,-,-,-,-,-,u,-,-,-,-,7,-,-,-,-,-,e,-,t,a,-,-,-
iama1237,-,-,-,-,-,-,-,7,-,-,-,o,-,-,-,-,-,-,-,u,-,-,-,-,7,-,o,-,-,-,u,-,-,-,-,-,-
kolu1245,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,u,-,-,-,-,k,-,o,-,-,-,u,-,-,-,-,-,-
mina1269,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,e,-,w,a,-,-,-
gapa1238,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,o,u,-,-
ghay1237,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,o,u,-,-
anuk1239,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,e,-,w,a,-,-,-
tawa1275,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,d,-,-,-,-,-,e,-,w,a,-,-,-
weda1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,o,u,-,-
dawa1242,-,-,d,-,-,a,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-
ubir1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,e,-,-
kili1267,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,w,a,-,-,-
muyu1244,-,-,-,-,-,-,-,-,-,-,-,a,-,w,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-
motu1246,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,i,-,-,a,-,-,-
tour1243,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,i,-,-,a,-,-,-
kuni1263,-,-,-,-,-,o,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-
lala1268,-,-,-,-,-,o,-,v,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-
abad1241,-,-,-,-,-,o,-,v,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-
hula1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,w,a,-,-,-,e,-,-,a,-,-,-
waim1251,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-
meke1243,-,-,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,7,-,-,-,-,-,e,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,-,-,i,-,-,-,-,-,-
ping1243,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,-,-,i,-,-,-,-,-,-
ulit1238,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,i,-,-,s,-,-,-
gilb1244,-,-,-,-,-,-,-,k,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
avau1237,-,-,m,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
akol1237,-,-,m,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
