language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
mala1484,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,d,-,-,-,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
taba1261,-,-,-,-,-,-,-,p,-,-,-,o,-,l,-,o,-,-,-,y,-,-,-,d,-,-,-,-,-,Z,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,p,-,-,-,u,-,r,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,i,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,-,p,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,p,-,-,-,o,-,r,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,i,-,-,p,u,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nali1244,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lamu1255,-,-,-,-,-,-,-,v,-,-,-,i,-,l,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-,-,-
bier1244,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-,-,-
bier1244,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-,-,-
bier1246,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,f,-,-,-,-,-,-,o,-,-,-,-,-
ngun1274,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,t,a,w,-,-,-,o,n,a,k,i,-
sout2856,-,-,-,-,m,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,s,-,-
nama1268,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,s,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,n,-,-,g,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,a,n,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,a,n,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,s,-,-,i,-,-,-,-,-,-,a,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,T,-,-,-,-,-,-,-,-,-,t,-,-,S,-,-,i,-,-,-,-,-,-,a,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,p,p,i,r,i,p,p,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,s,-,-
tutu1241,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,s,-,-,i,-,-,-,-,-,-,a,-,-,-,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,i,-,-,w,-,-,-,a,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,i,-,-,u,-,-,-,a,-,-,-,-,-
east2443,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
west2513,-,-,-,-,k,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,k,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,b,-,-,-,-,-,w,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,v,-,-,-,-,-,w,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,f,-,-,-,i,-,f,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-
leha1244,-,-,-,-,x,a,-,b,-,-,-,-,-,i,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,i,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,x,e,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,f,i,-,x,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,x,i,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,k,-,-,p,-,-,-,-,-,w,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,N,-,-,-,-,-
koro1308,-,-,-,-,k,-,-,p,-,-,-,-,-,w,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,N,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,3,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,3,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,3,-,-,-,x,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-,x,-,-,-,i,n,-,-,-,-
maee1241,-,-,-,-,n,-,-,b,-,-,-,-,-,x,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,n,-,-,b,-,-,-,-,-,x,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,n,-,-,b,-,-,-,e,-,r,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,-,i,-,-,p,-,-,-,o,-,r,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,v,-,-,-,u,-,s,v,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,v,-,-,-,u,-,s,v,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,n,-,-,b,-,-,-,u,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,p,-,-,-,-,-,w,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,p,-,-,-,-,-,w,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,f,-,-,-,-,-,w,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,n,-,-,g,-,-,-,a,-,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,i,n,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,i,n,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,m,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,m,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,m,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,n,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,u,-,-,-,v,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,u,-,-,-,v,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,h,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,o,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,o,-,m,-,-,-,e,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,r,a,-,m,-,-,-,e,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,f,-,-,-,o,-,g,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gebe1237,-,-,-,-,k,a,-,f,-,-,-,o,-,r,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hako1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hali1244,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,t,n,o,n,-,-,i,-,-,w,-,-,-,e,-,-,n,-,-
bann1247,t,o,g,o,n,o,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,t,o,g,o,n,o,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
lawu1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,u,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
urua1242,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-,i,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
urua1242,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,n,-,d,-,-,-,u,-,-,-,-,-,r,-,i,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
