language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
bann1247,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,g,-,a,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,g,-,a,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,h,-,-,-,a,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,m,-,a,-,-,h,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
urua1242,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,v,-,o,-,-,-,-,a,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,m,-,a,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,m,-,a,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,m,-,a,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,m,-,a,-,-,v,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,7,-,a,-,-,v,-,-,-,-,-,-,a,-,r,-,a,-,-,N,-
sali1295,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,h,-,i,-,-,-,-
misi1243,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,u,-,-,-,-
moli1248,-,l,-,-,o,-,-,m,w,-,-,a,-,-,-,-,-,o,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
guma1254,-,k,-,-,a,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
diod1237,a,w,-,-,a,-,-,m,-,-,-,o,-,i,-,y,-,o,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
tawa1275,-,l,-,-,u,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
ubir1237,-,-,-,-,e,-,-,m,o,-,m,o,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,b,-,-,-,-,-,-
kili1267,-,k,-,-,a,-,i,y,-,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,s,-,i,-,-,-,-
muyu1244,-,k,-,-,a,-,-,n,-,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,t,-,-,-,-,-,-
mais1250,-,k,-,-,u,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
motu1246,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kuni1263,-,-,-,-,e,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,v,-,a,-,-,-,d,a,-,-,-,-,-,-,-,-
abad1241,e,7,-,-,a,-,o,b,-,-,-,a,-,-,-,-,-,o,-,-,b,-,a,o,-,-,v,a,-,-,-,-,-,-,-,-
waim1251,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
meke1243,-,-,-,-,a,-,u,f,-,-,-,a,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,m,-,-,-,e,-,e,m,m,e,e,-,-,w,o,o,-,-,-,-,o,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-
mort1237,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,u,-,d,-,-,-,-,e,-,l,-,-,-,-,-,-
moki1238,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ulit1238,-,-,-,-,-,-,-,m,-,w,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,k,-,-,-,-,-,-
gilb1244,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,r,-,a,-,-,-,r,E,-,-,-,-,-,-,-,-
gilb1244,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bebe1252,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,m,-,a,-,-,-,u,a,-,-,-,-,-,-,-,-
avau1237,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,m,-,a,i,y,a,N,a,-,-,-,-,-,-,-,-
akol1237,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,m,-,a,u,n,-,g,a,-,-,-,-,-,-,-,-
kaul1240,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,-,w,o,-,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,a,-,-,b,-,-,-,-,-,w,a,-,-,-,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-,-,w,a,-,p,-,-,-,-,-,-
urav1235,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-,-,w,a,-,p,-,-,-,-,-,-
anei1239,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,m,-,o,-,-,-,x,a,-,-,-,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,u,-,a,-,-,N,-,-,-,-,-,t,a,-,t,-,-,-,-,-,-
kwam1252,-,-,-,-,-,-,-,-,-,-,-,a,k,-,-,w,-,a,-,-,N,-,-,-,-,-,-,a,-,s,-,e,-,-,-,-
sude1239,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,o,-,-,-,-
dehu1237,-,-,-,-,-,-,-,h,-,-,-,o,-,-,-,-,-,a,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dehu1237,-,-,-,-,-,-,-,h,-,-,-,o,-,-,-,-,-,a,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
iaai1238,-,-,-,-,3,-,-,h,-,-,-,a,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
iaai1238,-,-,-,-,3,-,-,h,-,-,-,a,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
neng1238,-,-,-,-,-,-,-,h,-,-,-,o,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
neng1238,-,-,-,-,-,-,-,h,-,-,-,o,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,h,-,-,-,o,-,-,-,-,-,a,l,a,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,h,-,-,-,o,-,-,-,-,-,a,l,a,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,a,h,e,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,a,h,e,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
