language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
mada1285,-,-,-,-,-,-,-,l,u,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baro1253,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,e,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baro1253,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,e,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lewo1242,r,-,a,-,-,i,-,y,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,i,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,i,-,y,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baki1244,m,-,a,-,r,i,i,y,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bier1246,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-
maii1238,m,-,3,-,r,3,-,k,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-
ngun1274,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,n,a,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1255,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,n,a,m,u,m,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,u,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,h,u,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vuna1239,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,u,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
piam1242,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,u,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
noku1237,m,-,a,-,n,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,g,u,-,-,-
west2513,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,g,u,-,-,-
baet1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-
rori1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,E,-,-,k
leha1243,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,n,-,i,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,n,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
weta1242,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,3,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,n,-,e,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,n,-,a,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,n,-,3,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,o,-,-,-
malu1245,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,n,-,e,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,n,-,e,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,n,-,a,-,-,a,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,n,-,a,-,-,a,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,n,-,o,m,w,o,m,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,3,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
vinm1237,n,-,u,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,u,m,-,u,-,m,-,-,-,-,-,-,-,-,-,-
lare1249,n,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malf1237,n,-,i,-,-,-,-,s,-,S,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,S,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
navw1234,n,-,u,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,n,-,u,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,n,-,E,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,n,-,E,-,-,-,-,S,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
axam1237,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,n,-,a,-,-,-,-,z,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,n,-,E,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,n,-,a,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
kele1258,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
pona1250,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
andr1248,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nali1245,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
herm1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
balu1257,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
pakt1239,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,t,a,-,-,p,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tulu1259,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
wuvu1240,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kayu1243,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,n,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
