language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
mang1401,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
raka1237,-,n,-,-,-,g,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
rapa1244,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
maor1246,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
puka1242,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
puka1242,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
nort2845,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
nort2845,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,p,-,a,p,a
nort2845,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,p,-,a,p,a
nort2845,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
hawa1245,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-
tahi1242,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
nuku1258,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
niua1240,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
rotu1241,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,f,-,-,-,-,u,-,-,-,-,-,-
west2519,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
bola1250,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
bulu1253,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
unea1237,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
mera1242,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
dori1246,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-
dori1246,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
wala1266,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kwai1243,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lauu1247,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
fata1245,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
fata1245,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-
toab1237,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,l,-,-,i,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
bael1237,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
gula1270,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
long1395,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
long1395,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-
oroh1237,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,p,-,-,-,-,-,o,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
area1240,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
area1240,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,t,-,-,-,-,E,-,-,-,-,-,-
saaa1240,-,-,-,-,-,p,-,-,-,-,-,o,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
kahu1241,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-
kahu1241,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aros1241,-,b,-,-,-,w,-,-,-,-,-,o,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
aros1241,-,-,-,-,-,b,a,b,a,r,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
aros1241,-,-,-,-,-,b,a,b,a,r,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-
mala1484,-,-,-,-,-,N,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
mala1484,-,-,-,-,-,N,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
mala1484,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,s,a,n,-,-,a,-,-,-,-,-,-
bira1254,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-
bira1254,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
leng1259,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,8,-,-,-,-,a,-,-,-,-,-,-
leng1259,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
bugh1239,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
gela1263,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
mada1285,-,-,-,-,-,l,-,-,a,r,-,a,-,-,-,t,-,k,-,-,a,-,-,-,-,p,-
baro1253,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,p,-
tang1348,-,-,-,-,-,n,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
surs1246,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
kand1301,a,n,-,a,-,n,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
ramo1244,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
kuan1248,-,-,-,a,-,7,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mini1251,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
bilu1244,-,-,-,-,-,a,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
tiga1245,-,-,-,-,-,N,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
tung1290,-,-,-,-,-,N,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
tian1237,-,n,-,-,-,g,-,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
tian1237,-,n,-,-,-,g,-,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nali1244,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,i,-,-,-,a,n,-
sout2856,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
eton1255,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-
baki1244,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
bier1246,-,n,-,i,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
maii1238,-,n,-,-,-,k,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,7,-,-,o,-,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,n,-,3,-,x,-,-,-,-,-,3,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,n,-,a,-,x,-,-,-,-,-,3,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,n,-,a,-,k,-,-,h,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,-,a,-,h,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,a,-,x,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,a,-,x,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,a,-,x,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,h,-,a,-,g,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,h,a,a,-,g,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,n,a,a,-,g,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,n,-,u,n,g,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,n,-,o,-,x,-,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,n,-,a,-,7,-,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malf1237,-,n,-,u,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,n,-,o,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,n,-,a,-,7,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,n,-,o,-,7,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,a,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,n,-,a,-,x,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,n,-,a,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,n,-,a,-,x,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
port1285,-,n,-,a,-,x,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,n,-,a,-,w,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,n,-,a,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
akei1237,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
tolo1255,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
vuna1239,-,-,-,-,-,7,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
valp1237,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
piam1242,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
noku1237,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,u,7,-,-,u,-,-,-,-,-,-
nara1263,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
tamb1253,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,a,-,-
tang1347,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
malo1243,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
arak1252,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
east2443,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
west2513,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
hano1246,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
cent2058,-,m,-,-,-,w,-,-,-,-,-,a,-,-,n,d,-,-,-,-,i,-,-,-,-,-,-
baet1237,-,m,-,-,-,w,-,-,-,-,-,a,-,-,n,d,-,-,-,-,i,-,-,-,-,-,-
mari1426,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-
rori1237,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,n,-,i,-,x,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,w,-,-,u,w,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,x,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
