language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
kahu1241,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,g,-,-,a,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
leng1259,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mada1285,-,-,-,-,-,-,l,-,-,a,-,-,-,-,-,r,-,-,-,-,a,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
baro1253,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,-,-,t,-,-,u,-,-,-,-,-,n,-,-,-,-,a,-,-,-,t,-,u,-,-,n,-,-,o,-,-,-,-,-,-,-
mini1251,-,-,-,-,g,u,n,-,-,a,-,-,-,-,-,n,-,-,-,-,i,-,-,-,t,-,u,-,-,n,-,-,a,-,-,-,-,-,-,-
tiga1245,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nali1244,-,-,a,-,T,h,t,s,h,a,s,-,t,u,-,n,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,m,m,-,o,l,-,-
sout2856,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,m,m,-,o,l,-,-
lele1267,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,m,m,-,o,l,i,-
lele1267,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,m,m,-,o,l,i,-
eton1255,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,7,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,y,a,r,u,-
lame1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,y,e,r,-,-
bier1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,y,o,r,u,-
baki1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,m,w,a,n,-,-
baki1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,m,w,a,n,-,-
bier1246,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,t,-,-
bier1246,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,t,-,-
maii1238,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,3,-,m,-,a,n,-,-
maii1238,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,3,-,m,-,a,n,-,-
orko1234,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,w,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-
daka1243,-,-,-,-,-,-,v,i,y,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,o,l,e,-,t,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,o,l,e,-,t,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-
apma1240,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,o,-,-,o,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,o,n,-,-
saaa1241,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,o,n,-,-
bign1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,m,-,-,3,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,t,u,-
mpot1241,-,-,-,-,-,-,n,-,-,e,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-,-,-,r,-,-,i,-,-,-,-,t,e,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,w,-,-,o,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,t,i,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,w,-,-,o,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,t,i,-
nasa1240,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,m,-,-,-,-,a,g,u,-,t,-,E,-,-,r,-,-,a,-,-,-,-,t,-,-
nasa1240,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,m,-,-,-,-,a,g,u,-,t,-,E,-,-,r,-,-,a,-,-,-,-,t,-,-
labo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,-,-,x,-,-,o,-,-,-,-,t,-,-
vinm1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,-,r,-,-
sout2857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,-,-,r,-,-,o,-,-,-,-,t,-,-
mask1242,-,-,-,-,-,-,v,-,-,a,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-
unua1237,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,i,-,-,-,s,-,-,-,-,k,-,-,E,-,m,b,i,N,-,-
unua1237,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,i,-,-,-,s,-,-,-,-,k,-,-,E,-,m,b,i,N,-,-
akei1237,-,-,-,-,-,-,k,o,n,a,-,-,-,i,-,m,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,-,n,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,s,-,-
nara1263,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,s,-,-
moro1286,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,h,i,-
tang1347,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,h,i,-
malo1243,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,x,i,-
malo1243,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,x,i,-
arak1252,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,s,u,-
arak1252,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,s,u,-
east2443,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,N,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,i,-
east2443,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,N,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,i,-
west2513,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,N,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,i,-
west2513,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,N,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,i,-
hano1246,-,-,a,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
hano1246,-,-,a,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,l,-,-,u,-,-,-,s,-,-,-,-,l,-,-,a,-,-,-,-,b,u,l
rori1237,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,l,-,-,u,-,-,-,s,-,-,-,-,l,-,-,a,-,-,-,-,b,u,l
leha1244,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,n,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,n,-,7,o,-,-,-,-,-,N,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-
leme1238,-,-,-,-,-,-,n,-,7,o,-,-,-,-,-,N,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-
vure1239,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-
vure1239,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-
vera1241,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-
vera1241,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-
mota1237,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
mota1237,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
nume1241,-,-,-,-,-,-,t,-,u,a,r,-,t,u,-,n,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
nume1241,-,-,-,-,-,-,t,-,u,a,r,-,t,u,-,n,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
merl1237,-,-,-,-,-,-,t,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
merl1237,-,-,-,-,-,-,t,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
koro1308,-,-,-,-,-,-,t,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
koro1308,-,-,-,-,-,-,t,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
lako1245,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
lako1245,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
hiww1237,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,y,-,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,-,3,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,y,-,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,-,3,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,d,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,d,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
papi1254,n,-,-,-,-,-,d,-,r,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
papi1254,n,-,-,-,-,-,d,-,r,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,r,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,r,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,r,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,r,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,T,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,T,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,T,-,-,a,-,-,-,-,-,m,-,-,-,-,o,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,T,-,-,a,-,-,-,-,-,m,-,-,-,-,o,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,T,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,T,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,n,-,-,-,-,-,d,-,r,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,n,-,-,-,-,-,d,-,r,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,l,a,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
asss1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,u,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,o,-,-,o,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,b,-,-,o,-,-,-,s,-,o,-,-,-,-,-,e,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,b,-,-,a,-,-,-,s,-,o,-,-,-,-,-,e,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ughe1237,i,-,-,-,-,-,k,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
hoav1238,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,a,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kusa1251,n,-,-,-,-,-,d,-,-,o,l,u,r,u,-,n,i,k,-,-,a,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
hako1237,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
solo1257,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,k,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-
neha1247,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,v,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lawu1237,n,-,a,-,-,-,t,-,-,a,-,-,-,-,-,v,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
zaza1245,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,k,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
blab1237,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,k,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
koko1269,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,k,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
gaoo1237,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,n,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
suau1242,-,-,-,-,-,-,d,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
suau1242,-,-,-,-,-,-,d,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sali1295,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,m,-,-,-,-,o,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,i,-
bwan1241,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
oyao1237,-,-,-,-,-,-,l,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
auhe1237,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,m,-,-,-,-,o,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
buhu1237,-,-,-,-,-,-,d,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
buhu1237,-,-,-,-,-,-,d,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
misi1243,-,-,-,-,-,-,g,-,-,a,-,-,-,-,-,m,-,-,-,-,a,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-
moli1248,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,m,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,u,-
moli1248,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,m,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,u,-
dobu1241,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,m,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
dobu1241,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,m,-,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
buna1276,-,-,-,-,-,-,7,-,-,a,-,-,-,-,-,w,-,-,-,-,a,-,-,-,7,-,a,w,a,w,-,-,a,-,-,-,-,-,-,-
sewa1251,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
sewa1251,-,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,i,e,i,-,-,a,-,-,-,-,-,-,-
