language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54
ling1265,-,-,n,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,a,n,t,-,e
katb1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,h,-,-
rere1240,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,s,-,-
rere1240,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,-
wala1267,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,-,-
nisv1234,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,s,-,-
nasv1234,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,a,-,s,-,-
nasv1234,-,n,a,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-,x,-,-,-,-,-,-,-,a,-,s,-,-
avok1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,s,-,-
port1285,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,a,-,s,-,-
mask1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,d,Z,-,-,-,-,-,-,-,u,-,s,-,-
mask1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,s,-,-
aulu1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,a,-,s,-,-
leip1237,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,n,-,-
loni1238,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,n,-,-
papi1254,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,n,-,-
louu1245,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,n,-,-
naun1237,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,n,-,-
kheh1237,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,a,-,N,-,-
liku1243,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,a,-,n,-,-
nyin1250,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,i,-,y,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,a,-,n,-,-
seim1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-
kayu1243,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-
gebe1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,d,-,-,-,Z,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,n,-,-
gane1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,f,-,-,-,-,-,-,-,i,-,n,-,-
buli1255,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,N,-,-
irar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,d,n,-,-
neha1247,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,o,-,n,-,g
aluu1243,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
rovi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-
ughe1237,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,n,-,-,-,d,-,i,-,-,a,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-
duke1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,m,-,-,-,b,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-
hoav1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-
kusa1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,g,-,a,-,-,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,g,-,a,-,-,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-
kubo1244,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,z,-,-,-,-,-,-,-,o,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-
simb1256,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,a,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
simb1256,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-
sisi1250,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,u,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
seng1280,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
riri1237,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,i,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
zaba1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
zaza1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
blab1237,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,k,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koko1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
mari1427,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,k,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
suau1242,-,-,-,-,-,-,-,-,-,g,o,g,o,m,-,-,a,-,-,w,a,-,-,-,-,-,-,-,-,7,-,-,-,-,-,o,-,-,-,-,-,7,-,-,-,-,-,-,-,o,-,-,-,-
sali1295,-,-,-,-,-,-,-,-,-,g,-,-,-,w,-,-,a,u,g,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
bwan1241,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,u,-,-,l,u,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-
oyao1237,-,-,-,-,-,-,-,-,-,g,-,-,-,w,-,-,a,u,g,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
auhe1237,-,-,-,-,-,-,-,-,-,g,-,-,-,w,-,-,a,u,g,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
buhu1237,-,-,-,-,-,-,-,-,-,g,o,g,o,m,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moli1248,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,u,-,g,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,u,-,-,-,-
dobu1241,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,g,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
buna1276,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,g,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
sewa1251,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,g,-,a,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-
guma1254,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,o,-,g,-,o,-,-,-,-,-,-,-,-,u,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,n,-,a
bwai1243,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,l,-,u,-,t,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,n,-,a
diod1237,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,w,-,a,-,-,-,-,-,-,-,-,d,-,-,-,-,-,u,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-
iama1237,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,a,-,-,-,u,-,-,-,-
kolu1245,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,d,-,-,-,-,-,u,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-
gapa1238,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,u,-,b,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ghay1237,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,u,-,b,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,b,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-
dawa1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,u,-,-,-,-,-,-,-,-,r,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,-,-
kili1267,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-
tour1243,-,-,e,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,-,-
kuni1263,-,-,a,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-
lala1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-
bala1307,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
bala1307,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-
hula1239,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-
waim1251,-,-,a,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mago1248,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,m,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,e,-,e,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,e,-,e,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,e,-,-,-,-,-,-,-,e,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,e,-,e,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,e,-,e,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,e,-,e,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulo1240,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,e,-,e,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,y,-,a,-,-,-,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,e,e,w,-,-
mars1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,a,-,w,-,-
mars1254,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-
pohn1238,-,k,o,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moki1238,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moki1238,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,i,-,y,-,o,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,s,-,r,-,-,-,-,-,3,-,s,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,s,-,r,-,-,-,-,-,i,h,s,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-
ulit1238,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-
ulit1238,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,o,-,-,-,e,-,f,o,-,n,g,-,-,-,-,-,-,-,-,-,-,-,-
gilb1244,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gilb1244,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-
bebe1252,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-
mang1403,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-
mouk1239,-,-,e,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
lore1244,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-
shar1244,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,3,-,-,-,-
saka1289,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,r,-,-,-,-,-,E,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-
asum1237,-,-,a,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-,y,-,n,d,-,Z,-,-,-,-,-,e,-,-,-,-
amba1266,n,n,a,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tean1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,d,-,-,-,-,-,i,-,-,-,-,n,g,-,-,-,-,-,-,-,o,-,-,-,-
vano1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-
tane1237,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,d,-,-,-,-,-,i,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-
nang1262,-,-,i,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,-
malo1246,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,t,-,p,-,-,-,-,-,o,n,d,-,-
urav1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,p,-,-,-,-,-,o,n,-,-,-
anei1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,-,-,-,-,-,-,i,u,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,p,-,-
sout2869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,m,l,-,-,-,-,-,-,-,a,-,-,-,-
kwam1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,w,i,e,-,-,-,i,-,-,-,-
