language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
wusi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
vuna1239,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
piam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,a,-,-,-,i,-
ambl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,a,-,-,-,i,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,a,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
east2443,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
west2513,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,b,u,-,-,x,e,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,b,u,-,-,x,e,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1244,i,y,-,a,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,n,-,3,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,n,-,a,x,a,i,y,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,n,-,a,x,a,i,y,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,n,x,a,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,w,-,e,t,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,w,-,e,t,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lako1245,-,x,-,a,w,-,u,-,t,-,-,-,-,a,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
lako1245,-,x,-,a,w,-,u,-,t,-,-,-,-,a,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,s,i,-,-,-,k,-,-,-,e,-,-,-,-,-,i,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,s,i,-,-,-,k,-,-,-,e,-,-,-,-,-,i,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,s,i,-,-,-,g,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,s,i,-,-,-,g,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kele1258,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,s,-,-,-,-,g,-,-,w,e,-,-,-,-,-,i,-,-,-,-,-
kele1258,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,s,-,-,-,-,g,-,-,w,e,-,-,-,-,-,i,-,-,-,-,-
pona1250,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,e,-,-,-,g,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
pona1250,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,e,-,-,-,g,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
andr1248,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,o,-,-,-,g,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
andr1248,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,o,-,-,-,g,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
nali1245,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,s,-,-,-,-,g,-,-,-,e,-,-,-,-,-,i,-,-,-,-,-
nali1245,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,s,-,-,-,-,g,-,-,-,e,-,-,-,-,-,i,-,-,-,-,-
herm1237,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-,-,g,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,s,i,-,-,-,g,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,s,i,-,-,-,g,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,i,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,-,t,-,-,-,-,3,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
balu1257,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pakt1239,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,e,-,-,-,p,-
liku1243,-,-,-,-,-,-,-,-,s,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,i,-,-,-,y,-
nyin1250,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,o,-,-,-,-,-,u,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kayu1243,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
morm1235,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,i,i,7,-,-,-,a,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
gebe1237,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
asss1237,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,7,-
buli1255,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,u,-,-,-,-,-,i,-,-,-,N,-
sisi1250,-,-,-,-,-,-,-,-,n,o,-,-,k,o,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,o,-,z,-,-,-,o,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,-,v,-,-,-,-,e,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,d,o,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,d,o,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,o,-,s,-,-,-,o,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,s,o,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,s,o,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,n,o,-,-,-,n,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-
hako1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,h,o,-,-,-,n,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,-,w,-,-,-,-,o,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zaza1245,-,p,-,-,-,-,-,-,h,-,-,-,-,i,-,k,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
zaza1245,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,h,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
blab1237,-,p,-,-,-,-,-,-,h,-,-,-,-,u,-,k,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
koko1269,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,r,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
gaoo1237,-,p,-,-,-,-,-,-,h,-,-,-,-,u,-,k,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
gaoo1237,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,o,-,h,-,-,-,o,-,-,-,-,-
sali1295,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,i,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bwan1241,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,i,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
oyao1237,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,a,-,f,-,-,-,a,-,-,-,-,-
auhe1237,-,-,-,-,-,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,a,-,w,-,-,-,a,-,-,-,-,-
buhu1237,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,h,i,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
misi1243,-,-,-,-,-,-,-,-,h,-,-,-,-,i,-,h,i,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
moli1248,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,a,-,k,w,-,-,a,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,a,-,k,w,-,-,a,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,e,-,-,-,-,-
buna1276,-,-,-,-,-,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,a,-,x,-,-,-,a,-,-,-,-,-
sewa1251,-,-,-,-,-,-,-,-,b,w,-,-,-,a,-,-,-,-,-,-,l,-,-,-,a,-,w,-,-,-,a,-,-,-,-,-
guma1254,-,-,-,-,-,-,-,-,b,u,-,i,y,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
diod1237,-,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,a,-,v,-,-,-,a,-,-,-,-,-
idun1242,-,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,a,-,v,-,-,-,a,-,-,-,-,-
iama1237,-,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,a,-,v,-,-,-,a,-,-,-,-,-
kolu1245,-,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,a,-,v,-,-,-,a,-,-,-,-,-
mina1269,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,a,-,v,u,-,n,a,-,-,-,i,-
mina1269,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,a,-,w,-,-,-,a,-,-,-,-,-
gapa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,a,-,v,-,-,-,a,-,-,-,-,-
ghay1237,-,-,-,-,-,-,-,-,x,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,a,-,v,-,-,-,a,-,-,-,-,-
anuk1239,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,a,-,w,-,-,-,a,-,-,-,-,-
tawa1275,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,l,-,-,-,i,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,-,x,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,a,-,v,-,-,-,a,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,a,-,v,-,-,-,a,-,-,-,-,-
dawa1242,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-
ubir1237,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-
kili1267,i,y,-,u,-,-,-,-,w,-,-,-,-,a,-,-,i,y,o,u,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
muyu1244,i,y,-,i,-,-,-,-,w,-,-,-,-,a,-,-,i,-,-,-,y,-,-,-,-,-,-,-,-,-,o,-,-,u,n,-
muyu1244,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,w,n,-
motu1246,-,k,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-
tour1243,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
kuni1263,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
lala1268,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
hula1239,-,k,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-
waim1251,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,a,w
waim1251,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
meke1243,-,a,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
mago1248,-,-,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,h,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moki1238,-,y,-,-,-,-,-,d,Z,-,-,-,-,o,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,-,h,-,-,-,-,a,a,a,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,s,-,-,-,-,a,a,l,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,-,s,-,-,-,-,a,a,a,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,-,s,-,-,-,-,a,a,a,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,-,s,-,-,-,-,a,a,a,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,n,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mort1237,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mars1254,-,y,-,-,-,-,-,d,Z,-,-,-,-,a,-,-,-,-,-,-,l,y,d,Z,e,-,-,-,-,-,e,-,-,-,l,-
ulit1238,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,-,s,-,-,-,-,3,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yape1248,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,k,-
lore1244,-,-,-,-,-,-,-,-,7,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,y,-
shar1244,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
butm1237,-,-,-,-,-,-,-,-,f,i,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
polo1242,-,-,-,-,-,-,-,-,f,i,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
saka1289,-,-,-,-,-,-,-,-,w,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hote1245,-,-,-,-,-,-,i,-,y,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,-,-,-,-,n,u,-,-,w,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
asum1237,-,-,-,-,-,-,-,-,n,-,-,-,-,o,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,-,v,-,-,-,-,e,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
tane1237,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,l,-,-,-,o,-,w,o,i,y,a,-,-,-,-,-
siee1239,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,-,h,-,-
urav1235,-,-,-,-,-,-,-,-,n,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
anei1239,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,o,-,-,u,-,-
lena1238,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,u,s,-
sout2869,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,u,s,-
kwam1252,-,k,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,k,w,u,s,-
nort2847,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,u,l,-
whit1269,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,u,s,-
sude1239,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,m,a,n,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
iaai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,3,-,-,-,3,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
neng1238,-,-,-,-,-,-,-,-,w,-,-,-,-,a,T,t,-,-,-,-,s,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-
kuma1276,-,k,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yuag1237,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
