language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
wala1266,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,o,-,-,-,-
lauu1247,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,k,-,-,-,-,i,-,-,-,-
lauu1247,-,-,-,-,-,a,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kwar1239,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,i,-,-,-,-
kwar1239,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,i,-,-,-,-
baeg1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,o,t,-,-,-,-,o,-,-,i,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,u,-,a,-,-,i,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,u,-,a,n,-,a,-
toab1237,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,k,-,-,i,-,a,-,-,-,-
bael1237,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,k,-,-,i,-,a,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,d,-,-,-,-,a,-,-,-,-
long1395,-,-,-,-,-,m,-,b,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,e,-,-,-,-
oroh1237,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,e,s,-,-,-,-,i,-,-,-,-
oroh1237,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,e,s,-,-,-,-,i,-,-,-,-
area1240,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,o,s,-,-,-,-,i,-,-,a,-
saaa1240,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,e,-,-,-,-
saaa1240,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,e,-,-,-,-
aros1241,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,7,-,-,i,-,a,-,-,-,-
mala1484,-,-,-,m,-,o,-,r,-,-,-,-,-,-,o,-,-,-,s,-,-,i,-,a,-,-,-,-
bira1254,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,s,-,-,i,-,a,-,-,-,-
bira1254,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,s,-,-,i,-,a,-,-,-,-
leng1259,-,-,-,m,b,E,-,r,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,g,-,-,i,-,a,-,-,-,-
tang1348,-,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,t,-,-,i,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,i,-,t,-,-,-,-,-,-,a,-,-,-,m,-,-,a,-,i,-,-,-,-
ramo1244,-,-,-,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
kuan1248,-,-,-,-,-,i,-,b,-,-,-,-,-,-,o,-,-,-,b,-,-,o,-,-,-,-,-,-
tiga1245,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,u,-,-,m,-
tiga1245,-,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,r,-,-,a,-,i,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,a,-,i,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,a,r,a,-,i,-,-,-,-
nali1244,-,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,m,-,-,a,-,i,-,-,-,-
sout2856,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,k,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,7,o,h,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,7,o,h,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,-,l,-,-,-,-,u,-,a,-,-,-,l,-,-,i,-,a,-,-,-,-
lame1260,-,-,-,-,-,-,-,b,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,u,-,-,-,-
bier1244,-,-,-,-,-,-,-,b,-,-,-,-,-,-,i,-,-,-,s,u,-,i,-,a,-,-,-,-
orko1234,-,-,-,k,-,u,-,l,-,-,-,-,k,-,u,-,-,-,l,-,-,-,-,o,-,-,-,-
port1286,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-,e,-,-,-,-
port1286,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-,e,-,-,-,-
lonw1238,-,-,-,-,-,-,-,h,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-
lonw1238,-,-,-,-,-,-,-,h,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-
nort2839,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-,e,-,-,-,-
nort2839,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-,e,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,-,-
sout2859,-,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,i,-,-,-,-
apma1240,-,-,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
apma1240,-,-,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,l,-,-,-,-,s,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-
seke1241,-,-,-,-,-,-,-,l,-,-,-,-,s,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-
seke1241,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
saaa1241,-,-,-,-,-,-,-,l,-,-,-,-,s,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-
saaa1241,-,-,-,-,-,-,-,l,-,-,-,-,s,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-
saaa1241,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
mara1399,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,l,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,x,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,x,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-,i,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-,i,-,-,-,-
dixo1238,-,-,-,-,-,-,-,l,-,-,-,-,-,-,E,-,g,3,l,-,-,-,-,i,-,-,-,-
lete1241,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,i,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,i,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
navw1234,n,-,i,s,-,i,-,l,-,-,-,-,-,-,E,-,-,-,s,-,-,-,-,-,-,-,-,-
navw1234,n,-,i,s,-,i,-,l,-,-,-,-,-,-,E,-,-,-,s,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,l,-,-,-,-,-,-,3,-,-,-,s,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,l,-,-,-,-,-,-,3,-,-,-,s,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,x,-,-,i,-,g,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,-,-,t,-,-,i,n,g,-,i,-,-,-,t,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,l,-,-,a,-,l,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,b,i,t,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,l,-,-,-,-,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,l,-,-,-,-,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-
nasv1234,n,-,-,g,-,a,-,l,-,-,-,-,s,S,i,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,n,-,-,g,-,a,-,l,-,-,-,-,s,S,i,-,-,-,-,-,-,-,-,-,-,-,-,-
axam1237,n,-,-,g,-,a,-,r,-,-,-,-,-,-,i,-,-,-,f,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,k,-,a,-,r,-,-,-,-,-,-,3,-,-,-,v,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,r,-,-,i,-,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,r,-,-,i,-,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,l,-,-,i,-,s,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,l,-,-,i,-,s,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,l,-,-,e,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,m,-,-,E,-,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,n,-,-,b,-,u,n,t,-,-,-,-,S,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,k,-,u,-,r,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,p,-,o,-,r,-,-,-,-,-,-,i,-,-,o,n,-,-,-,-,e,-,-,-,-
navu1237,-,-,-,p,-,o,-,r,-,-,-,-,-,-,i,-,-,o,n,-,-,-,-,e,-,-,-,-
tial1239,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,o,n,-,-,-,-,i,-,-,-,-
tial1239,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,o,n,-,-,-,-,i,-,-,-,-
akei1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,a,-
akei1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,a,-
fort1240,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,a,-
fort1240,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,a,-
wail1242,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,a,-
wail1242,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,a,-
mere1242,-,-,-,t,-,a,-,r,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,i,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
tolo1255,-,-,-,k,-,i,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,a,-
vuna1239,-,-,-,b,-,a,-,r,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-
valp1237,-,-,-,w,-,a,-,r,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-
tasm1246,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-
noku1237,-,-,-,b,-,a,-,r,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,a,-
tang1347,-,-,-,-,-,-,-,x,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,e,-,-,-,-
malo1243,-,-,-,s,-,-,-,w,-,-,-,-,-,-,a,-,-,-,r,-,-,-,-,i,-,-,-,-
arak1252,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,-,-
arak1252,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,n,t,a,-,-,-,i,-,-,a,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,t,a,-,-,-,i,-,-,a,-
east2443,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,o,-,-,-,-
hano1246,-,-,-,g,-,-,-,g,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
hano1246,-,-,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,a,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,e,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,e,-,-,-,-
baet1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,o,-,-,-,-
baet1237,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,e,-,-,-,-
baet1237,-,-,-,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,e,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,e,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,e,-,-,-,-
rori1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,t,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,t,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,7,-,-,-,-,-,-,E,-,-,-,t,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-
