language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
mara1399,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,i,m,m,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,i,m,m,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,t,-,i,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,t,-,i,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,n,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,m,-,-,-,-,-,i,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-
nasa1240,-,-,-,-,-,m,-,-,-,-,-,i,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-
dixo1238,-,-,-,-,-,h,-,-,-,-,-,i,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-
dixo1238,-,-,-,-,-,h,-,-,-,-,-,i,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-
lete1241,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,l,-,-,-,-,-,-,-,E,-,-,-
lete1241,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,l,-,-,-,-,-,-,-,E,-,-,-
labo1244,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,8,-,-,-,-,-,-,-,a,-,-,-
labo1244,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,8,-,-,-,-,-,-,-,a,-,-,-
litz1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,i,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-,-,-,-,-,p,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,-,-,i,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-,-,-,-,-,p,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,n,-,a,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-,-,-,-,-,p,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-,-,-,-,-,p,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-,3,-,-,-,p,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-,-,-,b,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,n,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,i,z,-,n,-,-,-,-,-,-,b,i,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,n,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,i,s,-,n,-,-,-,-,-,-,b,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,l,-,o,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,N,-
bwen1239,-,n,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,i,s,-,n,-,-,-,-,-,-,b,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,n,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,i,s,-,n,-,-,-,-,-,-,b,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,r,-,-,-,-,-,-,p,E,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,r,-,-,-,-,-,-,p,E,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-
navu1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
tial1239,-,n,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
akei1237,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,7,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
wail1242,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,7,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
mere1242,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
wusi1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
tolo1255,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,x,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
vuna1239,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
valp1237,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,h,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
piam1242,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,h,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,7,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
noku1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,k,a,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-
nara1263,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,h,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
moro1286,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,a,-,-,-,-,e,-,-,-
ambl1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,d,-,-,a,-,-,-,-,i,-,-,-
tamb1253,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,h,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
tang1347,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,x,-,a,r,-,-,-,-,-,-,-,a,-,-,-
malo1243,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,a,-,-,-,i,x,-,-,-,-,-,-,-,a,-,-,-
arak1252,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
tutu1241,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
east2443,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
west2513,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
hano1246,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
cent2058,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
baet1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
mari1426,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,e,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
rori1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,n,-,-,-,-,-,-,g,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,w,-
leha1243,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-
motl1237,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,a,-,-,-,w,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,w,-
leme1238,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,w,-
vure1239,-,x,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
vera1241,-,x,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
mota1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,a,-,-,-
weta1242,-,b,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
nume1241,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
merl1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
koro1308,-,b,-,e,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
lako1245,-,x,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
hiww1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,d,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
loto1240,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
leip1237,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,m,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,m,-,e,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
kele1258,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
pona1250,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
andr1248,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
nali1245,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
sori1242,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-
herm1237,-,b,w,e,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,r,-,-,-,-,-,a,-,m,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
balu1257,-,y,d,-,-,Z,-,-,-,-,-,a,-,m,y,d,Z,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
pakt1239,-,-,-,-,-,h,-,-,-,-,-,a,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,T,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,y,u,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,T,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,y,o,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,s,-,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,m,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
tulu1259,d,y,d,-,-,Z,-,-,-,-,-,a,-,y,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,k,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,a,-,-,-,-,i,-,-,-
morm1235,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,a,-,-,r,-,i,-,-,-
buli1255,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,k,a,-,-,-,-,l,-,-,a,-,-,-,-,a,-,-,-
riri1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,s,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,s,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
vari1239,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,s,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
rovi1238,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,N,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
duke1237,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,m,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-
hoav1238,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,N,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
kusa1251,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,N,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,a,-,-,v,-,a,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,a,-,-,v,-,a,-,-,-
simb1256,y,d,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,m,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-
lung1249,y,d,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,m,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-
sapo1253,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
hako1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
