language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
nuku1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,t,o,-,u,-
nuku1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,t,o,-,u,-
nuku1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,a,u,-,-,-,-,-,a,-,-,-,-,-,-,-
nuku1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,a,u,-,-,-,-,-,a,-,-,-,-,-,-,-
bauu1243,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bauu1243,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
muss1248,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bola1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,-,e,-,-,-,-,g,-,i,-,t,-,-,-,e,-,-,-,-,-,u,-
naka1262,-,-,-,-,-,-,-,-,-,e,-,-,-,-,g,-,i,-,t,-,-,-,e,-,-,-,-,-,u,-
dori1246,-,i,-,-,g,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
dori1246,-,i,-,-,g,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,u,-,l,-,-,u,-
wala1266,-,i,-,-,g,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wala1266,-,i,-,-,g,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kwai1243,-,-,-,-,g,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kwai1243,-,-,-,-,g,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,r,-,-,o,-
kwar1239,-,-,-,-,k,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kwar1239,-,-,-,-,k,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
baeg1237,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
baeg1237,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
baeg1237,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,l,-,-,u,-
baeg1237,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,l,-,-,u,-
fata1245,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,l,-,-,u,-
fata1245,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,l,-,-,u,-
fata1245,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
fata1245,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
toab1237,-,-,-,-,k,-,-,-,-,i,-,-,-,-,l,-,u,-,7,-,-,-,a,-,-,-,-,-,-,-
toab1237,-,-,-,-,k,-,-,-,-,i,-,-,-,-,l,-,u,-,7,-,-,-,a,-,-,-,-,-,-,-
toab1237,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
toab1237,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bael1237,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bael1237,-,-,-,-,k,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,l,-,-,u,-
gula1270,-,-,-,-,g,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gula1270,-,-,-,-,g,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
long1395,-,-,-,-,x,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
long1395,-,-,-,-,x,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
oroh1237,-,i,-,-,k,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
oroh1237,-,i,-,-,k,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
area1240,-,i,-,-,k,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
area1240,-,i,-,-,k,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
saaa1240,-,-,-,-,k,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,e,-,l,-,-,u,-
saaa1240,-,-,-,-,k,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,e,-,l,-,-,u,-
saaa1240,-,i,-,-,k,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
saaa1240,-,i,-,-,k,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
rihu1237,-,i,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
haun1237,-,i,-,-,n,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kahu1241,-,-,-,-,N,-,a,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kahu1241,-,-,-,-,N,-,a,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sant1413,-,-,-,-,N,-,a,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sant1413,-,-,-,-,N,-,a,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,u,-
aros1241,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,u,-
tolo1254,-,-,-,-,x,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tolo1254,-,-,-,-,x,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tolo1254,-,-,-,-,h,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tolo1254,-,-,-,-,h,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bira1254,-,-,-,-,h,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bira1254,-,-,-,-,h,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tand1254,-,i,-,-,h,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tand1254,-,i,-,-,h,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
leng1259,-,-,-,-,a,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
leng1259,-,-,-,-,a,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
leng1259,-,-,-,-,a,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
leng1259,-,-,-,-,a,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
taba1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,e,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,t,-,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,t,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
surs1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,t,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,t,-,-,-,-
ramo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,e,-,-,t,-,-,-,-
ramo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,e,-,-,t,-,-,-,-
patp1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,a,-,-,t,-,-,-,-
patp1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,a,-,-,t,-,-,-,-
kuan1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,a,-,-,t,-,-,-,-
kuan1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,a,-,-,t,-,-,-,-
mini1251,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,i,-,t,-,-,-,a,-,-,l,-,-,u,-
mini1251,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
bilu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bilu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nali1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,n,d,i,-,-,-,-,-,-,-,-,-,-
west2524,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,d,i,-,-,-,-,-,-,-,-,-,-
tian1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,e,-,r,-,-,-,-,-,-,-,-,-,-,-
tiga1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,k,-,-,-,-,-,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,r,i,-,-,a,-,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,-,-,-,-,a,-,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,-,r,i,-,-,a,-,-,-,-,-,-,-
lamu1255,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
mada1285,-,-,-,-,n,-,-,-,-,e,-,-,-,-,d,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
baro1253,-,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
lewo1242,n,a,-,-,N,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lewo1242,n,a,-,-,N,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lewo1242,n,a,-,-,N,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lame1260,-,-,-,-,l,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lame1260,-,-,-,-,l,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bier1244,-,-,-,-,l,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bier1244,-,-,-,-,l,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
baki1244,-,-,-,-,n,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
baki1244,-,-,-,-,n,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
maii1238,-,-,-,-,N,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
maii1238,-,-,-,-,N,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
ngun1274,-,-,-,-,n,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ngun1274,-,-,-,-,n,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ngun1274,-,-,-,-,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
ngun1274,-,-,-,-,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
lele1267,-,-,-,-,n,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lele1267,-,-,-,-,n,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sout2856,-,-,-,-,g,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1255,-,-,-,-,n,-,e,-,N,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1255,-,-,-,-,n,-,e,-,N,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1255,-,-,-,-,n,-,e,-,N,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,k,-,e,-,n,i,-,-,-,a,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,k,-,e,-,n,i,-,-,-,a,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,e,-,-,l,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,e,-,-,l,-,-,-,-
