language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
mouk1239,n,-,o,-,-,-,k,-,-,-,-,l,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mouk1239,-,-,-,-,-,-,k,-,-,-,-,l,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saka1289,-,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hote1245,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,v,-,v,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-
hote1245,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,v,-,v,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-
wamp1247,-,-,-,-,-,-,t,-,-,-,-,s,-,a,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,p,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,k,-,a,l,a,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,E,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
siee1239,-,-,o,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,v,r,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-
kwam1252,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,w,-,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-
iaai1238,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,N,-,-,-
neng1238,-,-,-,-,-,-,t,-,-,-,-,-,-,o,-,-,-,e,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,t,-,-,-
kuma1276,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
yuag1237,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
fwai1237,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
pwaa1237,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-
pije1237,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,m,p,i,-,-,-,-,-,-,-,-,-,-
pwap1237,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,p,-,-,h,-,-,m,-,i,-,-,-,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
hmwa1243,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-
have1241,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-
haek1239,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-
waam1236,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-
vama1243,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-
caac1237,-,-,-,-,-,-,t,-,-,i,-,-,-,i,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
paic1239,-,-,-,-,-,-,t,-,-,e,-,-,-,3,-,-,-,-,p,-,i,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,p,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
xara1244,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
xara1243,-,-,-,-,-,-,T,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
neku1237,-,-,-,-,-,-,s,-,-,-,-,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
orow1242,-,-,-,-,-,-,s,-,-,-,-,-,-,E,-,-,-,-,r,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-
arha1237,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
houa1234,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
zire1240,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
