language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
ibar1242,-,-,-,-,-,-,s,-,-,-,-,-,a,-,m,-,-,-,-,u,-,e,-,-,-
chib1248,-,-,-,-,-,-,s,-,-,-,-,-,a,-,b,-,-,-,-,-,-,i,-,-,-
hata1244,-,-,-,-,-,-,S,-,-,-,i,y,a,-,-,-,-,-,-,-,-,i,-,-,-
toya1237,-,-,-,-,-,-,s,-,-,-,-,-,a,-,b,-,-,-,-,u,-,i,-,-,-
niig1237,-,-,-,-,-,-,s,-,-,-,-,-,a,-,m,-,-,-,-,-,-,e,-,-,-
fuku1243,-,-,-,-,-,-,s,-,-,-,-,-,a,-,m,-,-,-,-,-,-,e,-,-,-
send1240,-,-,-,-,-,-,s,-,-,-,-,-,u,-,b,-,-,-,-,a,r,e,r,-,u
yama1262,-,-,-,-,-,-,s,-,-,-,-,-,a,N,b,-,-,-,-,-,-,-,-,-,u
akit1240,-,-,-,-,-,-,s,-,-,-,-,-,a,-,m,-,-,-,-,u,-,e,-,-,-
tsug1237,-,-,-,-,-,-,s,-,-,-,-,-,u,N,b,-,-,-,-,a,r,e,r,-,u
kese1237,-,-,-,-,-,-,s,-,-,-,-,-,u,N,b,-,-,-,-,a,r,e,r,-,u
izum1237,-,-,-,-,-,-,s,-,-,-,-,-,a,-,m,-,-,-,-,-,-,i,-,-,-
hach1239,-,-,-,-,-,-,k,-,-,-,-,-,o,-,g,-,-,-,-,e,-,i,r,-,u
saga1265,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,y,k,a
nort2935,-,-,-,-,-,-,S,-,-,-,-,-,i,-,y,-,-,-,-,u,-,7,-,-,-
oldj1239,-,-,-,-,-,-,s,-,-,-,-,-,a,-,m,-,-,-,-,u,S,i,-,-,-
