language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
kyot1238,-,-,y,-,-,o,m,e,h,-,-,-,-,-,a,-,N,-,-,-,-,-,-
osak1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,n,-,-,a,i,-,-
waka1279,-,-,-,-,-,u,-,-,t,-,-,S,i,n,o,-,N,-,g,a,-,-,-
shig1237,-,-,-,-,-,-,-,-,t,-,-,s,-,-,u,-,m,-,-,a,-,-,-
kobe1244,-,-,-,-,-,o,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-
okay1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,m,i,s,a,N,-,-
yama1261,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,n,e,-,e,-,-,-
fuku1241,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,k,-,-,a,-,-,-
kana1289,-,d,-,-,-,-,-,-,Z,-,-,-,-,-,a,-,m,-,-,a,-,-,-
naga1408,-,-,-,-,-,o,-,-,k,-,-,-,-,-,a,-,t,-,-,a,-,-,-
hiro1237,-,-,-,-,-,-,-,-,5,-,-,-,-,-,o,-,b,-,-,o,-,-,-
ibar1242,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,k,-,-,a,-,-,-
chib1248,-,-,-,-,-,-,-,-,5,-,-,-,-,-,o,-,b,-,-,o,-,-,-
hata1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,n,-,-,a,i,-,-
toya1237,-,-,-,-,-,o,7,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-
niig1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,k,-,-,a,-,-,-
fuku1243,-,-,-,-,-,-,-,-,t,-,-,s,-,-,u,-,m,-,-,a,-,-,-
send1240,-,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,g,-,-,a,-,-,-
yama1262,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,g,-,-,a,-,-,-
akit1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,g,-,-,a,-,-,-
tsug1237,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,g,-,-,a,-,-,-
kese1237,-,-,-,-,-,-,-,-,t,-,-,s,-,-,u,-,m,-,-,a,-,-,-
izum1237,o,t,S,-,-,i,n,o,k,-,-,-,-,-,a,-,k,-,-,a,-,-,-
hach1239,-,-,-,-,-,o,7,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-
saga1265,u,t,S,i,n,o,-,-,k,-,-,-,-,-,a,-,k,-,-,a,-,-,-
nort2935,-,-,-,-,-,u,7,-,k,-,-,-,-,-,a,-,t,-,-,a,-,-,-
oldj1239,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,m,-,-,a,-,-,-
