language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
shig1237,-,h,-,-,-,-,a,-,d,-,z,-,u,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
kobe1244,-,b,u,N,a,w,a,-,r,-,-,-,u,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
okay1237,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,g,-,a,w,a,-,r,i,-,-,-,-,-,-
yama1261,-,h,-,-,-,-,a,-,d,-,z,-,u,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
fuku1241,-,h,-,-,-,-,a,-,d,-,z,-,u,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
kana1289,-,h,-,-,-,-,a,-,d,-,z,-,u,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
naga1408,-,-,-,-,-,-,-,-,-,-,S,-,o,-,-,-,-,-,-,-,-,-,S,i,-,-,-,-,-,-
hiro1237,-,h,-,-,-,-,a,-,d,-,z,-,u,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
ibar1242,-,h,-,-,-,-,a,-,t,-,s,-,u,-,-,-,k,-,-,-,a,-,S,e,-,-,-,-,-,-
chib1248,-,h,-,-,-,-,a,-,d,-,z,-,u,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
hata1244,-,h,-,-,-,-,a,N,d,-,-,-,u,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
toya1237,-,h,-,-,-,-,a,-,d,-,z,-,u,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
niig1237,-,-,-,-,-,-,-,-,-,-,S,-,o,-,-,-,-,-,-,-,-,-,S,i,-,-,-,-,-,-
fuku1243,-,k,-,-,-,-,E,-,-,-,b,-,u,-,-,-,N,N,a,w,a,-,r,i,-,-,-,-,-,-
send1240,o,S,-,-,-,-,o,-,-,-,s,-,u,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
yama1262,-,h,-,-,-,-,a,N,d,-,Z,-,i,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
akit1240,-,S,-,-,-,-,o,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
tsug1237,-,S,-,-,-,-,o,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
kese1237,-,S,-,-,-,-,o,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
izum1237,-,h,-,-,-,-,a,-,d,-,Z,-,i,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
hach1239,-,h,-,-,-,-,a,-,d,-,Z,-,i,-,-,-,g,-,a,m,a,-,S,i,-,k,y,a,-,-
saga1265,t,S,a,g,-,-,a,-,t,-,s,-,u,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,-
nort2935,-,h,-,-,-,-,a,-,7,-,-,-,-,-,-,-,k,-,-,-,a,-,S,i,-,k,-,a,-,-
oldj1239,-,h,-,-,-,-,a,-,d,-,z,-,u,-,-,-,k,-,-,-,a,-,S,i,-,-,-,-,-,-
