language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43
lozi1239,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,h,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
kgal1244,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
tswa1253,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,X,-,-,-,-,a,-,a,-,-,-,-,-,-,-,-,-
tswa1255,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
tson1249,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,a,-,a,-,-,-,-,-,-,-,-,-
xhos1239,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
zulu1248,-,-,-,i,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
zulu1248,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
makh1261,-,-,-,i,-,-,n,-,-,-,-,-,-,w,-,a,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
makh1264,-,-,-,i,-,-,n,-,-,-,-,-,-,w,-,a,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-
ding1239,-,-,-,-,-,-,n,-,-,-,-,-,-,d,-,-,-,-,-,u,-,-,-,-,-,-,w,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,n,-,-,-,-,-,-,d,-,-,-,-,-,u,-,-,-,-,-,-,w,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,y,-,-,-,-,-
yans1239,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,y,-,-,-,-,-
mpuo1241,-,-,-,-,-,-,n,-,-,-,a,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,3,-
boma1251,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-,E,-,-,-,l,-,-,-,-,-
nzad1234,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,n,-,-,-,-,-
yaka1269,p,h,i,i,-,-,d,-,-,-,-,-,-,i,-,i,-,w,-,u,-,-,-,u,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
koon1244,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
beem1239,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,o,-,o,-,-,-,-,-,-,-,-,-
sira1266,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
punu1239,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
ngub1239,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
lumb1249,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
vili1238,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
ibal1241,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,i,-
njeb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,d,-,-,-,i,-
tsaa1242,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,d,-,Z,-,i,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,d,-,-,-,i,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-
vili1239,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-
ndum1239,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-
tchi1245,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,i,-
mber1257,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,i,-
mber1257,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-
teke1275,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,i,-
teke1275,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-
teke1275,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,i,-
tien1242,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuan1247,-,-,-,-,-,-,e,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
phen1239,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
sond1250,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,a,-,a,-,-,-,-,-,-,-,-,-
umbu1257,-,-,-,o,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,h,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
maba1270,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1263,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,o,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bang1354,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,s,u,m,u,u,-
mong1338,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,w,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
koyo1242,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
koyo1242,-,-,-,-,-,-,n,-,-,-,d,-,-,Z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mbok1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,s,-,E,-,m,E,-,E,-,-,-,-,-,-,-,-,-
akwa1248,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
dibo1245,-,-,-,i,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dibo1245,-,-,-,i,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bomi1238,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yaka1272,-,-,-,-,-,-,n,-,-,-,-,-,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngom1268,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sode1235,-,f,-,e,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sode1235,-,f,-,e,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kele1255,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ombo1238,-,-,-,-,-,-,d,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bush1247,-,-,-,-,-,-,n,-,-,-,-,-,-,T,-,w,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
ngul1247,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,w,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
saka1287,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
beng1282,-,-,-,e,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
yasa1242,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
dual1243,-,-,-,-,-,-,n,n,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,-,7,-,a,b,w,a,b,a,-,-,-,-,-,-,-,-,-
mali1280,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,a,a,m,a,a,-,b,w,a,a,-,b,a,-,a,-,-,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,n,y,o,o,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mokp1239,-,-,-,-,-,-,g,b,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
ndas1238,-,-,-,-,-,-,t,-,-,a,d,-,-,z,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wumb1242,-,-,-,-,-,-,t,-,-,a,d,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sigh1238,-,-,-,-,-,-,t,-,a,a,d,-,-,i,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
osam1235,-,-,-,-,-,-,t,-,-,a,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maho1248,-,-,-,-,-,-,t,-,-,a,d,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kota1274,-,-,-,-,-,-,t,-,-,a,d,-,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mwes1234,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mban1268,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kele1257,-,-,-,5,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngom1270,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngom1270,-,-,-,5,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sake1247,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,w,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-
eviy1235,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
bubi1250,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
tsog1243,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
simb1254,-,-,-,e,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
pinj1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,a,-,m,b,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
kand1300,-,-,-,e,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,o,m,-,a,a,m,b,-,-,-,-,a,-,a,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,a,-,m,b,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,a,-,m,b,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,a,-,m,b,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,m,-,a,-,m,b,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bulu1251,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ewon1239,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,-,-
eton1253,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,-,-
eton1253,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
bebe1248,-,-,-,-,-,-,5,-,-,-,-,-,-,5,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,i,-,-,-,y,-,-,-,-,-
baro1252,-,-,-,-,-,-,5,-,o,-,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
bank1256,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
basa1284,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-
akoo1248,-,-,-,-,-,-,5,-,u,-,-,-,-,u,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
baka1273,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
baka1273,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mboc1235,-,-,-,-,-,-,5,-,-,-,-,-,-,i,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
bass1260,-,-,-,-,-,-,5,-,u,-,-,-,-,u,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
bafa1247,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
nkon1247,-,-,-,-,-,-,n,-,o,-,-,-,-,o,-,g,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
kako1242,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,N,-,-,-,-,E,-,E,-,-,-,-,-,-,-,-,-
seki1238,-,-,-,m,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,w,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-
kwak1266,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
kolc1235,-,-,-,-,-,-,5,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,-
maka1304,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,w,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
shiw1234,-,-,-,-,-,-,N,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,N,-,-,-,-,-
kwas1243,-,-,-,-,-,-,5,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,-
mpie1238,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,N,-,-,-,-,-
koon1245,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
njye1238,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
lika1243,-,-,-,-,-,-,n,-,-,-,-,-,-,z,-,u,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bali1274,-,-,-,u,-,-,5,-,-,-,-,-,-,-,-,o,o,k,o,o,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,m,-,-,-,-,-,-,v,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,n,-,-,-,-,-,-,z,-,o,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
komo1260,-,-,-,e,-,-,n,-,-,-,-,-,-,z,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bila1255,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bila1255,-,-,-,-,-,-,5,-,-,-,-,-,-,y,-,o,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,a,-,a,-,-,-,-,-,-,-,-,-
kang1285,-,-,-,-,-,-,n,-,-,-,-,-,-,z,-,o,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
homa1239,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,m,-,-,-,u,-
