language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
gwen1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kahe1238,-,-,-,-,-,k,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,e,-,n,g,o
kund1255,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,n,g,o
tumb1250,-,k,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
luya1241,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,o,n,-,d,o,o,-,-,-,-,-,-,-
nkoy1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,n,-,d,-,o,-,-,-,-,-,-,-
taab1238,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
bemb1257,-,-,i,i,-,T,i,m,-,-,-,-,-,u,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lala1264,-,-,i,i,-,-,-,T,-,-,-,-,-,i,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lamb1271,-,-,i,-,-,-,-,T,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kaon1241,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lenj1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,i,-,s,-,a,m,-,-,-,u,-,-,-,-,-,-,-
soli1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,S,-,-,-,i,-,t,-,o,n,-,d,-,o,-,-,-,-,-,-,-
tong1318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,i,-,s,-,a,m,-,-,-,u,-,-,-,-,-,-,-
luba1250,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
hemb1242,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
sang1331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
song1303,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,s,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
luba1249,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,u,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
enya1247,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,u,-,-,-,-,t,-,-,-,S,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
song1300,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,o,n,-,d,o,o,-,-,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,a,a,-,-,a,-,-,-,a,-,-,l,a,a,-,-,-,-,-,-,-
mitu1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
lega1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,u,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
amba1263,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lozi1239,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kgal1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,o
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,L,h,a,a,r,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tswa1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,5,-,a
tson1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
xhos1239,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,h,l,a,h,l,-,a
zulu1248,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
makh1261,-,-,-,-,-,-,-,n,-,-,t,-,-,h,a,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
makh1264,-,-,-,-,-,-,-,m,-,-,-,-,-,w,i,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
buyu1239,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,h,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
yans1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mpuo1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
boma1251,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wuum1239,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lwel1234,-,-,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,3,-,-,-,-,t,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
yaka1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
suku1259,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
laar1238,-,-,n,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kuny1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
suun1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
beem1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,u,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
sans1272,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
hung1278,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,u,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
sira1266,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
punu1239,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ngub1239,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lumb1249,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ibal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
teke1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
njeb1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vili1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ndum1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tchi1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tien1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
chok1245,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,d,-,o,-,-,-,-,-,-,-
holu1245,-,-,-,-,-,-,-,m,-,-,-,-,-,u,u,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
luva1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,o,n,-,d,-,o,-,-,-,-,-,-,-
mbun1249,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kuan1247,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ndon1254,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kwan1273,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,i,-,-,-,-,-,-,-
here1253,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kimb1241,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
phen1239,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kwes1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
sond1250,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,o,n,-,d,-,o,-,-,-,-,-,-,-
mbal1257,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,n,-,d,-,u,-,-,-,-,-,-,-
lwal1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,b,a,a,N,a,l,-,a,-,-,-,-,-,-,-
umbu1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,u,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
lund1266,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,n,-,d,-,u,-,-,-,-,-,-,-
ruun1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,n,-,d,-,-,-,-,-,-,-,-,-
sala1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,n,-,d,-,y,-,-,-,-,-,-,-
kany1247,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,u,t,-,-,-,-,-,-,-,o,-,-,o,o,n,-,d,-,-,-,-,-,-,-,-,-
zamb1245,-,-,-,-,-,-,-,N,-,-,-,-,-,w,e,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mpam1239,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
maba1270,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
ling1263,-,-,-,-,-,-,-,n,-,-,-,-,-,z,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
bang1354,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mong1338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,a,a,m,b,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mong1338,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
koyo1242,-,-,-,-,-,-,-,m,-,-,-,-,-,w,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
koyo1242,-,-,i,i,-,-,-,b,-,-,-,-,-,u,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mbok1243,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
akwa1248,-,-,o,-,-,-,-,p,-,-,-,-,-,a,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
