language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
hang1260,-,-,-,-,-,u,-,-,-,m,-,-,u,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,o,-,-,-,-,-,-
rund1242,-,-,-,-,-,u,-,-,-,m,-,-,u,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,o,-,-,-,-,-,-
haaa1252,-,-,-,-,-,u,-,-,-,m,-,-,u,-,-,-,l,-,i,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,o,-,-,-,-,-,-
vinz1238,-,-,-,-,-,u,-,-,-,m,-,-,u,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,o,-,-,-,-,-,-
soga1242,-,-,-,-,-,o,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
gwer1238,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
gand1255,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
suba1238,-,-,-,-,-,o,-,-,-,m,-,-,o,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
kuri1259,-,-,-,-,-,o,-,-,-,m,-,-,o,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
kuri1259,-,-,-,-,-,o,-,-,-,m,-,-,o,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,w,-,-,-,-,-,-,a,a,a,a,s,-,i
ngur1263,-,-,-,-,-,o,-,-,-,m,-,-,o,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
ikiz1238,-,-,-,-,-,o,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
ikiz1238,-,-,-,-,-,o,-,-,-,m,-,-,o,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
zana1238,-,-,-,-,-,o,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,i,-,-,a,-,-,-,-,-,-
ikom1245,-,-,-,-,-,o,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
gusi1247,-,-,-,-,-,e,k,e,-,m,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,T,-,-,a,-,-,-,-,-,-
jita1239,-,-,-,-,-,o,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
kway1241,-,-,-,-,-,o,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
kara1481,-,-,-,-,-,o,-,-,-,m,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
saam1283,-,-,-,-,-,o,-,-,-,m,-,-,u,-,-,-,h,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,g,-,-,a,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,S,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
logo1258,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
masa1299,-,-,-,k,-,u,-,-,-,m,-,-,u,-,-,-,k,h,i,-,-,i,-,-,-,-,-,-,n,-,-,-,g,-,-,a,-,-,-,-,-,-
shii1238,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,T,-,i,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,o,-,-,-,-,-,-
thar1283,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,5,-,i,-,-,i,-,-,-,-,-,-,r,-,-,-,i,t,h,a,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,m,-,o,o,-,-,-,T,-,i,-,-,i,-,-,-,-,-,-,n,-,-,-,o,-,-,o,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,m,-,o,o,-,-,-,T,-,i,-,-,i,-,-,-,-,-,-,n,-,-,-,o,-,-,o,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,5,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,i,-,8,a,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,5,-,i,-,-,i,-,-,-,-,-,-,r,-,i,-,i,-,8,a,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,5,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,i,t,h,a,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,u,-,t,-,h,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,i,-,5,a,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,y,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,a,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,8,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,i,-,5,a,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,8,-,e,-,-,e,-,-,-,-,-,-,r,-,i,-,i,-,5,a,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,T,-,u,-,-,u,-,-,-,-,-,-,8,-,-,-,-,-,-,e,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,T,-,u,-,-,u,-,-,-,-,-,-,8,-,-,-,-,-,-,e,-,-,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-,N,g,o,-,o,-,-,E,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,8,-,-,-,-,-,-,e,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,t,-,h,-,-,-,-,-,-,e,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,8,-,-,-,-,-,-,E,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,k,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,-,-,-,-,i
moch1256,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,s,-,h,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,m,-,L,e,-,-,-,S,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,s,-,h,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,m,-,r,e,-,-,-,S,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,X,-,-,-,-,-,-,e,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,n,-,d,e,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,n,k,y,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,m,g,w,a,-,-,-,S,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kahe1238,-,-,-,-,-,-,-,-,-,m,-,w,a,-,-,-,s,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,S,-,i,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,S,-,i,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,S,-,i,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,S,i,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
kund1255,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,T,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
tumb1250,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,t,S,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,t,S,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,N,-,-,w,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,e,-,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,t,S,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
luya1241,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,s,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
nkoy1244,-,-,-,-,-,-,-,-,-,m,-,-,u,-,s,-,h,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
taab1238,-,-,-,-,-,-,-,-,-,m,-,u,u,-,-,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
bemb1257,-,-,-,-,-,u,-,-,-,m,-,u,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
lala1264,-,-,-,-,-,u,-,-,-,m,-,-,u,-,-,-,T,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
lamb1271,-,-,-,-,-,u,-,-,-,m,-,-,u,-,-,-,T,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
kaon1241,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
lenj1248,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,T,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
soli1239,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,T,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
tong1318,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,T,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
luba1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
hemb1242,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
sang1331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
song1303,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
luba1249,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
enya1247,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
song1300,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,i,-,-,i,-,-,-,-,-,-,r,-,-,-,a,-,-,a,-,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,i,i,i,i,-,-,-,-,-,-,N,g,-,-,a,-,-,a,-,-,-,-,-,-
mitu1240,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,k,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
lega1249,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,k,-,i,-,-,i,-,-,-,-,-,-,r,-,-,-,a,-,-,a,-,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,i,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
amba1263,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
lozi1239,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-
kgal1244,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,S,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,a,-,-,a,-,t,-,L,-,-,-,a,-,-,a,-,-,-,-,-,-
tswa1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
tson1249,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,T,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
xhos1239,-,-,-,-,-,u,-,-,-,m,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
zulu1248,-,-,-,-,-,i,s,-,-,i,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
zulu1248,-,-,-,-,-,u,-,-,-,m,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
makh1261,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,w,i,i,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
makh1264,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
lund1266,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
ruun1238,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
sala1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
kany1247,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
chok1245,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,t,-,S,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
holu1245,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
luva1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
mbun1249,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
kuan1247,-,-,-,-,-,o,-,-,-,m,-,-,u,-,s,-,h,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
ndon1254,-,-,-,-,-,o,-,-,-,m,-,-,u,-,s,-,h,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
kwan1273,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
here1253,-,-,-,-,-,o,-,-,-,m,-,-,u,-,-,-,t,-,y,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-
kimb1241,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
phen1239,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,T,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
kwes1244,g,i,i,l,a,a,-,-,-,m,-,u,u,-,-,-,g,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
sond1250,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
mbal1257,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,g,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
lwal1238,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
umbu1257,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,k,-,-,-,-,i,-,-,i,-,l,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,3,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,k,y,3,-,-,3,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
yans1239,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,y,3,-,-,3,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
mpuo1241,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,k,-,y,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,a,-,-,-,-,-,-
lwel1234,-,-,-,-,-,-,-,-,-,n,-,g,3,-,-,-,k,y,E,-,-,E,-,-,-,-,n,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-
ngul1247,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-
saka1287,-,-,-,-,-,-,-,-,-,-,-,-,u,-,n,s,h,-,-,-,-,i,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-
yaka1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
suku1259,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,s,-,-,u,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,s,-,o,-,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,o,-,-,-,-,-,-
koon1244,-,-,-,-,-,n,-,-,-,n,-,-,-,-,-,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
east2782,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,t,-,s,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
kuny1238,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
suun1239,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-
beem1239,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,k,-,i,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,a,-,-,-,-,-,-
sans1272,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,s,-,o,-,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,o,-,-,-,-,-,-
hung1278,-,-,-,-,-,-,-,-,-,m,-,-,u,-,u,-,k,-,i,-,-,i,-,-,-,-,-,-,d,-,-,-,i,-,-,i,-,-,-,-,-,-
sira1266,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,x,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,3,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,x,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,3,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,x,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,3,-,-,-,-,-,-
