language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
chuk1274,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-
thar1283,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
mwim1241,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
mwim1241,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
meru1245,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
meru1245,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
meru1245,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
meru1245,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,r,-,u,-,-,m,b,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
meru1245,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
meru1245,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
embu1241,-,-,-,-,-,-,-,x,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,r,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
embu1241,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,r,-,o,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,m,-,-,-,-,-,b,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
kamb1297,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-
kamb1297,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
kamb1297,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
moch1256,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,d,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
vunj1238,-,-,-,-,i,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,d,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
vunj1238,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,d,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
vunj1238,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,d,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
romb1244,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,d,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
romb1244,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,d,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
romb1244,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
mach1266,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,m,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
mach1266,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
mach1266,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
gwen1239,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,n,-,-,-,d,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
kahe1238,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,l,-,a,-,-,-,-,u,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,e,-,-
maor1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,z,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
ndzw1235,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,z,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
ngaz1238,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,z,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
kund1255,-,-,-,-,m,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
tumb1250,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,d,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
shon1251,-,-,-,-,-,-,-,b,-,-,h,-,-,u,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
kala1384,-,-,-,-,-,-,-,p,-,-,h,-,-,u,-,-,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
vend1245,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,f,-,-,-,-,h,-,-,-,a,-,-
luya1241,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
nkoy1244,-,m,b,-,u,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
taab1238,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,p,-,-,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
bemb1257,-,-,-,-,u,-,-,k,-,-,-,-,-,u,-,-,u,-,-,p,-,-,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
lala1264,-,-,u,-,u,-,-,k,-,-,-,-,-,u,-,-,-,-,-,u,u,u,l,u,u,-,-,-,-,-,-,l,-,u,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
lamb1271,-,-,-,-,u,-,-,k,-,-,-,-,-,u,-,-,-,-,-,p,-,u,l,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
kaon1241,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,u,-,-,m,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
lenj1248,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
soli1239,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
tong1318,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
hemb1242,-,-,-,-,u,-,u,v,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,b,-,u,-,-,-,-,u,-,-,-,-,-,-,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-
sang1331,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
song1303,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,p,a,a,l,a,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
luba1249,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,u,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
enya1247,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,m,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
song1300,-,-,-,-,-,-,-,k,-,-,-,-,-,u,u,u,u,-,m,b,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
holo1240,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
diri1252,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
mitu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
lega1249,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,E,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-
nyan1304,-,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
nyan1304,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
lozi1239,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,f,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,a,-,-
kgal1244,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-
tswa1253,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,f,-,-,-,-,a,-,-,-,a,-,-
tswa1255,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-
tson1249,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-
xhos1239,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,b,-,-,-,h,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,h,-,-,-,-,-,-,-,-,a,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,a,-,-
zulu1248,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,d,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,a,-,-
makh1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,a,-,-
makh1264,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,a,-,-
song1299,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,u,-,-,m,u,u,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,a,-,-
song1299,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
yans1239,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
mpuo1241,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
boma1251,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,u,u,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
nzad1234,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wuum1239,-,-,-,-,-,-,-,k,-,-,u,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,u,u,-,-,m,u,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
lwel1234,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,3,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngon1267,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,u,u,-,-,m,u,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
yaka1269,-,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
suku1259,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,u,l,a,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
yomb1244,-,-,-,-,-,-,-,d,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,a,-,-,v,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
yomb1244,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
koon1244,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
koon1244,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,b,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
koon1244,-,-,-,-,-,-,-,T,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
koon1244,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
east2782,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-,l,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
east2782,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,a,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,a,-,-
east2782,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,p,-,-,-,-,u,-,-,-,-,-,-,l,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
east2782,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-,l,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
laar1238,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,-
laar1238,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
kuny1238,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
suun1239,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,m,p,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-
beem1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sans1272,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-
hung1278,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-
sira1266,-,-,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,-,-,p,-,-,-,-,u,-,-,-,-,-,-,r,-,3,-,-,m,-,u,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,3,-,-
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,E,-,-,-,-,-,-,l,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,p,-,-,-,-,u,-,-,-,-,-,-,r,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,e,-,-
punu1239,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,p,-,-,-,-,u,-,-,-,-,-,-,r,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,3,-,-
ngub1239,-,-,-,-,-,-,-,x,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,a,-,-
