language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
lwel1234,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-
ngon1267,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,k,-,-
yaka1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
suku1259,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,u,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
yomb1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
yomb1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
yomb1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
koon1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-
koon1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
koon1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,o,o,-,o,-,-,k,-,-,-,-,-,o,-,-,-
koon1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-
east2782,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,u,-,-,-
east2782,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
east2782,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
east2782,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,u,-,-,-
east2782,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
laar1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
laar1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
kuny1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
suun1239,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,o,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
beem1239,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
sans1272,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
hung1278,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
sira1266,-,d,-,-,i,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,3,-,-,-
sang1333,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,o,-,-,x,-,-,-,-,-,u,-,-,-
punu1239,-,d,-,-,i,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,3,-,-,-
ngub1239,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
lumb1249,-,d,-,-,i,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,n,-,-,d,-,-,-,-,-,3,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,u,-,-,-
vili1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,u,-,-,-
ibal1241,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
teke1274,-,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,o,-,-,-,-,-,-,g,-,-,-,-,-,o,-,-,-
njeb1242,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,o,-,-,X,-,-,-,-,-,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
wand1266,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
wand1266,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
duma1253,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
duma1253,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
vili1239,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
kani1279,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
kani1279,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,o,-,-,-
ndum1239,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,o,-,-,-
tchi1245,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-
mber1257,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mber1257,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,o,-,-,-
teke1275,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,o,-,-,-
teke1275,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,o,-,-,-
teke1275,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,o,-,-,-
tien1242,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
chok1245,-,-,-,-,-,-,-,-,l,i,i,-,-,v,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
holu1245,-,-,-,-,-,-,-,-,k,u,u,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
mbun1249,-,-,-,-,-,-,-,-,l,i,i,-,-,v,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
kuan1247,-,-,-,-,o,-,-,-,k,-,-,-,-,w,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
ndon1254,-,-,-,-,o,-,-,-,k,-,-,-,-,w,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,o,-,-,-
kwan1273,-,-,-,-,-,-,-,-,k,-,u,-,-,w,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
here1253,-,-,-,-,o,-,-,-,k,-,u,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
kimb1241,-,l,-,-,u,-,-,-,k,-,u,-,-,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,u,-,-,-
phen1239,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
kwes1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,o,-,g,-,-,-,o,-,o,-,-,-
sond1250,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
mbal1257,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,o,o,-,g,-,-,-,-,-,u,-,-,-
umbu1257,-,-,-,-,o,-,o,-,k,-,-,-,-,w,-,-,o,-,-,-,o,-,-,k,-,-,w,o,-,o,-,-,-
lund1266,-,-,-,-,-,-,-,-,t,-,-,-,-,S,-,-,-,-,-,-,i,-,-,k,-,-,-,a,s,a,-,-,-
sala1268,-,-,-,-,-,-,-,-,n,-,-,-,-,y,-,-,-,-,-,-,o,n,-,k,-,-,-,-,w,a,-,-,-
kany1247,-,-,-,-,-,-,-,-,k,u,u,-,-,b,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,-,-
zamb1245,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
mpam1239,-,-,-,-,-,-,-,-,l,-,o,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
maba1270,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
ling1263,-,-,-,-,-,-,-,-,l,-,o,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
bang1354,-,-,-,-,-,-,-,-,l,o,o,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
mong1338,-,-,-,-,-,-,-,-,l,-,o,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
mong1338,-,-,-,-,-,-,-,-,l,-,o,-,-,b,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,E,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,E,-,-,b,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,E,-,-,b,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,E,-,-,b,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,E,-,-,b,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
koyo1242,-,-,-,-,-,-,-,-,-,-,E,-,-,b,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
koyo1242,-,-,-,-,-,-,-,-,-,E,E,-,-,b,-,-,o,o,g,-,o,-,-,-,-,-,-,-,-,o,-,-,-
mbok1243,-,-,-,-,-,-,-,-,-,-,E,-,-,b,-,-,o,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
akwa1248,-,-,-,-,-,-,-,-,-,-,E,-,-,b,-,-,o,-,-,-,o,-,-,g,-,-,-,-,-,o,-,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,e,-,-,h,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
bomi1238,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
bong1284,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
yaka1272,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
ngom1268,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
bamw1238,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,i,-,-,-
bamw1238,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
bamw1238,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
ndol1238,-,-,-,-,-,-,-,-,l,-,o,-,-,b,-,-,-,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
bolo1263,-,-,-,-,-,-,-,-,-,-,e,e,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
budz1238,-,-,-,-,-,-,-,-,l,-,o,-,-,w,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
bwel1238,-,-,-,-,-,-,-,-,-,-,e,e,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
sode1235,-,-,-,-,-,-,-,-,l,-,i,-,-,p,-,-,i,-,-,-,-,n,-,d,-,-,-,-,-,i,-,-,-
sode1235,-,-,-,-,-,-,-,-,l,-,i,-,-,f,-,-,i,-,-,-,-,n,-,d,-,-,-,-,-,i,-,-,-
kele1255,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,o,-,s,-,a,m,-,b,-,-,-,-,-,a,-,-,-
mbol1247,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
lomb1260,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
tete1250,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,n,-,y,-,-,-,-,-,a,-,-,-
ombo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,a,-,-,-
bush1247,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
wong1247,-,-,-,-,-,-,-,-,r,-,-,-,-,r,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,u,-,-,-
ngul1247,-,-,-,-,-,-,-,-,-,-,E,-,-,w,-,-,u,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-
saka1287,-,-,-,-,-,-,-,-,-,-,u,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
bata1285,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,i,-,-,n,-,-,-,-,-,o,-,-,-
beng1282,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
yasa1242,-,-,-,-,e,-,-,-,e,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
dual1243,-,-,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,a,-,-,-
mali1280,-,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,-,-,-,-,-,a,a,-,d,-,-,-,e,-,e,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
mokp1239,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
ndas1238,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
wumb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
sigh1238,-,-,-,-,e,-,-,-,e,-,-,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
osam1235,-,-,-,-,-,-,-,-,e,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
maho1248,-,-,-,-,-,-,-,-,o,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kota1274,-,-,-,-,-,-,-,-,o,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mwes1234,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mban1268,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kele1257,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
ngom1270,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
ngom1270,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
ndam1254,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
ndam1254,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
sake1247,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
eviy1235,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
bubi1250,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
tsog1243,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
simb1254,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
pinj1243,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
kand1300,-,-,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
myen1241,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,x,-,-,-,o,-,o,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,x,-,-,-,-,-,o,-,-,-
bulu1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-,-,-,-,-,-,a,m,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-,-,-,-,-,-,a,m,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-,-,-,-,-,-,a,m,-,-
ewon1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-,-,-,-,-,-,a,m,b,i
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,i,n,-,a,-,-,-,-,-,-,-,-,a,m,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,i,n,-,a,-,-,-,-,-,-,-,-,a,m,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,o,o,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,o,o,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
bebe1248,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,e,e,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-
baro1252,-,-,-,-,-,-,-,-,N,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,u,-,5,-
bank1256,-,-,-,-,i,-,-,-,i,-,-,-,-,k,-,-,a,a,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-
basa1284,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
akoo1248,-,m,b,y,3,-,-,-,3,-,-,-,-,k,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-
akoo1248,-,-,-,-,e,-,-,-,e,-,-,-,-,k,-,-,a,a,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-
baka1273,-,-,-,-,e,-,-,-,e,-,-,-,-,k,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-
baka1273,-,-,-,-,E,-,-,-,E,-,-,-,-,k,-,-,a,a,7,-,a,-,-,-,-,-,-,-,-,a,-,-,-
mboc1235,-,-,-,-,e,-,-,-,e,-,-,-,-,k,-,-,E,E,-,-,E,-,-,-,-,-,-,-,-,E,-,-,-
bass1260,-,-,-,-,e,-,-,-,e,-,-,-,-,k,-,-,3,3,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-
bafa1247,-,N,-,-,-,-,-,-,N,-,-,-,-,k,-,-,-,-,w,-,E,-,-,-,-,-,-,-,-,E,-,n,-
nkon1247,-,l,-,-,e,-,-,-,e,-,-,-,-,k,-,-,i,i,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-
kako1242,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
seki1238,-,-,-,-,u,-,-,-,u,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
kwak1266,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
kolc1235,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,w,-,o,-,-,-,-,-,-,-,-,o,-,-,-
maka1304,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,w,-,3,-,-,-,-,-,-,-,-,3,-,-,-
shiw1234,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kwas1243,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mpie1238,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
bomw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
koon1245,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
njye1238,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
bekw1242,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
bekw1242,-,-,-,-,-,-,-,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
lika1243,-,-,-,-,-,-,-,-,k,-,u,-,-,b,-,-,o,-,-,-,o,k,u,k,-,-,-,-,-,o,-,-,-
bali1274,-,-,-,-,-,-,-,-,k,-,u,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,i,-,-,b,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,i,-,-,b,-,-,o,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,u,-,-,-
pagi1243,-,-,-,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,o,n,-,z,-,-,-,-,-,o,-,-,-
komo1260,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,u,-,-,-
bila1255,-,-,-,-,-,-,-,-,k,-,i,-,-,b,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
bila1255,-,-,-,-,-,-,-,-,b,-,o,o,m,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
kang1285,-,-,-,-,-,-,-,-,k,-,i,-,-,b,-,-,-,-,-,-,o,-,-,k,-,-,-,o,-,o,-,-,-
bera1259,-,-,-,-,-,-,-,-,k,-,i,-,-,b,-,-,o,-,-,-,o,-,-,k,-,-,-,-,-,o,-,-,-
homa1239,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,u,-,-,-
ndak1241,-,-,-,-,i,-,-,-,k,-,o,o,n,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
mbod1238,-,-,-,-,i,-,-,-,k,-,o,o,n,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
budu1250,-,-,-,-,i,-,-,-,k,-,-,o,n,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
budu1250,-,-,-,-,i,-,-,-,k,-,o,o,n,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
budu1250,-,-,-,-,-,-,-,-,k,-,o,o,n,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
nyal1250,-,i,-,-,i,-,-,-,k,-,o,o,n,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
vanu1242,-,-,-,-,i,-,-,-,k,-,o,o,n,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-
