language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
zinz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
haya1250,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kere1283,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
shub1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,p,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
hang1260,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,p,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
rund1242,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,p,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
haaa1252,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,p,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
vinz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,p,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
soga1242,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
gwer1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
gand1255,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
suba1238,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,i,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,u,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
ngur1263,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
ikiz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
ikiz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
zana1238,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
ikom1245,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,r,-,e,-,-,-,t,-,-,e,-,-,-,-,-,-
gusi1247,-,-,-,-,-,-,-,-,-,-,e,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
jita1239,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kway1241,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kara1481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
logo1258,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
masa1299,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,s,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
shii1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,e,e,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
thar1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,o,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,o,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,o,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,a,-,-,v,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,o,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,o,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,u,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,o,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kahe1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,u,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,u,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,u,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,u,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,d,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,d,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,d,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
taab1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,Z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
bemb1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,u,u,-,-,-,s,h,i,-,-,-,-,-,-,i,-,-,-,-,-,-
song1303,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
luba1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,u,u,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,s,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,k,-,o,-,-,o,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,u,u,-,-,-,s,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-
mitu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,o,o,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
lega1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,p,-,E,E,-,-,-,n,-,E,-,-,-,-,-,-,E,-,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,u,-,r,-,-,-,-,-,-,-,-,a,a,N,g,o,o,-
amba1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
lozi1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kgal1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,u,u,-,-,-,d,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-
tswa1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
tson1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,u,u,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
xhos1239,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
makh1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,p,-,u,u,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
makh1264,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,b,u,u,u,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kuan1247,o,s,h,i,-,-,-,-,k,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
phen1239,-,-,-,-,-,-,-,-,k,h,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sond1250,-,-,-,-,-,-,-,-,k,h,o,o,o,o,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
umbu1257,-,-,-,o,-,-,-,-,h,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
song1299,-,-,n,-,k,-,e,e,s,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,k,-,e,-,-,-,-,-,-,e,-,-,s,-,-,-
ding1239,-,-,m,e,k,y,a,n,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,m,e,k,y,a,n,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yans1239,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpuo1241,-,-,n,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nzad1234,-,-,N,-,-,-,-,-,k,-,a,a,a,a,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngul1247,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saka1287,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yaka1269,-,-,-,-,-,-,-,-,k,h,o,-,-,o,-,o,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koon1244,-,-,n,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,-,k,-,-,-,-,o,-,o,-,-,m,-,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
beem1239,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,a,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
sira1266,-,-,x,i,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,l,-,-,3,-,-,-,l,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,3,k,e,N,g,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
punu1239,-,-,-,-,-,-,-,-,t,-,-,-,-,a,b,3,-,-,m,-,-,-,u,-,-,p,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
ngub1239,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
lumb1249,-,-,-,-,-,-,-,-,k,-,-,-,-,o,-,o,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vili1238,-,-,N,-,-,-,-,-,k,-,-,-,-,o,-,o,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vili1238,-,-,N,-,-,-,-,-,k,-,-,-,-,o,-,o,-,-,m,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ibal1241,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
njeb1242,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vili1239,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,k,a,N,g,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ndum1239,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tchi1245,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mber1257,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mber1257,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
teke1275,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
teke1275,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
teke1275,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tien1242,-,-,n,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lika1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,E,-,-,E,-,-,m,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
bali1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,E,-,-,E,-,-,m,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,E,-,-,E,-,-,m,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,E,-,-,E,-,-,m,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
komo1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
bila1255,-,-,-,-,-,-,-,-,k,-,-,-,-,a,l,i,y,o,m,-,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
