language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56
suku1261,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyam1276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sumb1240,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kimb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nila1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,-,-,-,i,-,-,-,-,g,u,a,-,-,-,-,-,-,-
toor1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyan1307,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyor1246,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
chig1238,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,h,a,n,u,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyam1277,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zinz1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
haya1250,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kere1283,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
shub1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
hang1260,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
rund1242,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
haaa1252,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vinz1238,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
soga1242,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gwer1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gand1255,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
suba1238,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,g,-,-,h,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,x,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-
ngur1263,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ikiz1238,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ikiz1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zana1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ikom1245,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,h,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gusi1247,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
jita1239,-,-,-,-,-,e,t,S,i,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-,-,-,-
kway1241,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kara1481,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,o,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,-,k,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
logo1258,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
masa1299,-,-,-,-,-,-,-,-,-,-,-,k,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
shii1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,r,h,o,-,o,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
thar1283,-,-,n,-,-,a,-,-,-,-,-,g,i,-,-,-,-,-,-,r,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,x,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,x,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,x,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,x,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,x,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,l,-,o,k,-,a,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,l,-,o,k,-,a,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,a,-,l,-,o,k,-,a,-,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,-,i,i,d,a,n,i,o,l,-,o,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,g,h,-,-,-,-,-,o,l,-,o,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,o,l,-,o,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,o,l,-,o,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,l,-,o,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kahe1238,-,-,n,-,-,-,-,-,-,-,-,g,a,-,-,-,-,-,-,n,-,h,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,d,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,-,-,f,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,f,-,-,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-,-,r,e,a,-,-,-,-,-,-,-
taab1238,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,o,-,-,-,-,n,-,a,-,-,-,-,-,-,-
bemb1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
song1303,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,o,-,-,-,-,n,-,a,-,-,-,-,-,-,-
luba1249,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,a,-,-,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,i,-,-,-,i,l,-,a,-,-,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mitu1240,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,e,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lega1249,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,k,-,a,-,-,-,-,-,-,-
lozi1239,-,-,-,-,-,-,-,-,-,-,-,l,a,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kgal1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tson1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
xhos1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zulu1248,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
makh1261,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,u,-,-,u,-,-,l,-,-,u,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
makh1264,-,-,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,u,-,-,u,-,-,l,u,-,u,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
phen1239,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
umbu1257,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,b,-,-,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
yans1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mpuo1241,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,b,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ngul1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
saka1287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
yaka1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
beem1239,-,-,-,-,-,-,-,-,-,-,-,k,u,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sira1266,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,e,-,r,-,u,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,a,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,e,-,r,-,u,-,-,-,-,-,-,x,-,-,-,-,-,-,u,-,-,-,-,-,-,-
punu1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,e,-,r,-,u,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-
ngub1239,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,o,n,d,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,-,-,-,-,-,-
