language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
noma1260,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,E,-,E,l,-,E,E,-,-,-
nyok1243,-,-,-,-,-,-,t,-,-,S,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,3,-,7,-
kako1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,-,a,-,-,-,-,-,a,-,-,-
kwak1266,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,-,-,o,-,n,-
kolc1235,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,T,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
maka1304,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
shiw1234,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,k,-,-,i,m,b,-,-,-,-,-,-,-,-,-,3,-,-,-
kwas1243,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,k,-,-,i,m,b,-,-,-,-,-,-,-,-,-,o,-,-,-
mpie1238,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,E,-,-,-,-,E,-,n,-,a,a,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-
koon1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-
njye1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,E,-,-,-,-,-,-,s,-,-,o,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,E,-,-,-,-,-,-,s,-,-,o,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bulu1251,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
ewon1239,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,u,-,m,i
eton1253,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-
eton1253,-,-,-,a,-,-,a,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,i,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,u,-,-,-
bebe1248,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,u,-,n,-
baro1252,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,p,o,o,-,o,-,-,-,-,-,o,-,-,-
bank1256,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,p,-,-,-,o,-,-,-,-,-,o,-,-,-
basa1284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,s,-
akoo1248,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,-,E,-,-,-,-,-,E,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,-,E,-,-,-,-,-,E,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,w,e,e,-,e,-,-,-,-,-,e,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,-,a,-,-,-,-,-,a,-,-,-
mboc1235,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,-,3,-,-,-,-,-,3,-,-,-
bass1260,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,p,-,-,-,3,-,-,-,-,-,3,-,-,-
bafa1247,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,-,a,-,-,-,-,-,a,-,-,-
nkon1247,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,w,a,a,-,a,-,-,-,-,-,a,-,-,-
bafi1243,-,-,-,-,-,-,-,-,-,k,-,-,3,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,o,-,n,-
bafi1243,-,-,-,-,-,-,-,-,-,k,-,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,w,-,-,-,e,-,-,-,-,-,e,y,N,-
tibe1274,-,-,-,-,-,-,-,-,-,k,-,-,3,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,e,-,-,-,-,-,e,y,-,-
bube1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,s,o,-,o,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
komc1235,-,-,-,3,-,-,3,-,-,f,-,-,3,-,-,-,-,3,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,-,w,-,-,-,a,-,-,-,-,-,a,-,N,-
okuu1243,-,-,-,-,-,-,-,-,-,f,-,-,3,-,-,-,-,3,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,a,-,-,-,-,-,a,-,N,-
aghe1239,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,t,-,-,-,-,s,-,-,-,o,-,-,-,-,-,o,-,7,-
meta1238,-,-,-,-,-,-,-,-,-,f,-,-,3,-,-,-,-,3,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,a,-,-,-,-,-,a,-,N,-
njen1238,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,a,-,-,-,-,-,a,-,N,-
bamu1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,i,-,-,E,E,-,-,-
mung1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,i,-,i,-,-,-,-,-,-,-
fefe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,g,-,-,-,-,w,-,-,-,a,-,-,-,-,-,a,-,-,-
tivv1240,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,r,-
