language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
mamb1296,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
wand1264,-,u,-,l,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
nyam1275,-,u,-,l,-,-,-,-,-,-,u,s,e,l,-,e,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
pimb1238,-,i,-,m,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
rung1255,-,u,-,l,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,e,-,-,-,l,-,a,-,-,-,-
bung1265,-,u,-,l,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
bend1258,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
nyih1240,-,u,-,l,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
mali1279,-,u,-,l,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
lamb1272,-,u,-,l,-,-,-,-,-,-,u,s,-,-,-,e,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
safw1238,-,u,-,n,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
ndal1241,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
nyak1260,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
suku1261,s,a,-,n,-,-,-,-,-,-,-,-,-,-,g,a,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
nyam1276,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
sumb1240,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
nyat1246,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
nyat1246,-,-,-,m,-,-,-,-,-,-,a,h,a,n,g,a,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
kimb1242,-,-,-,-,-,-,-,-,-,-,u,l,u,n,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,x,-,-,-,-,-,-,-,-,a,-,-,-,-
nila1242,-,-,-,m,-,-,-,-,-,-,u,-,-,n,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
toor1238,-,o,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
nyan1307,-,o,-,m,-,-,-,-,-,-,u,-,-,-,-,-,S,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
nyor1246,-,o,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
chig1238,-,o,-,m,-,-,-,-,-,-,u,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
nyam1277,-,o,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
zinz1238,-,o,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
haya1250,-,o,-,m,-,-,-,-,-,-,u,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
kere1283,-,o,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
shub1238,-,u,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
hang1260,-,u,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
rund1242,-,u,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
haaa1252,-,u,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,h,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
vinz1238,-,u,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
soga1242,-,o,-,m,-,-,-,-,-,-,u,-,-,k,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
gwer1238,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
gand1255,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
suba1238,-,o,-,m,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-
kuri1259,-,o,-,m,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-
kuri1259,-,o,-,m,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-
kuri1259,-,o,-,m,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-
ngur1263,-,o,-,m,-,-,-,-,-,-,o,-,-,n,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-
ikiz1238,-,o,-,m,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,e,-,r,-,-,e,k,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
ikiz1238,-,o,-,m,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,k,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
zana1238,-,a,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,o,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ikom1245,-,o,-,m,w,-,-,-,-,-,i,-,-,-,-,-,S,-,-,-,-,e,-,-,-,-,-,k,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
gusi1247,-,o,-,m,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
jita1239,-,a,-,m,-,-,-,-,-,-,a,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
kway1241,-,a,-,m,-,-,-,-,-,-,a,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
kara1481,-,o,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
saam1283,-,o,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
saam1283,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
logo1258,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
masa1299,k,u,-,m,-,-,-,-,-,-,u,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,k,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
shii1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,e,-,-,-,-,e,-,-,-,e,-,-,-,5,-,-,-,-,-,-,-,i,-,-,-,-,-,i,-,-,-,-
chuk1274,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
thar1283,-,-,-,m,-,-,-,-,-,-,u,-,-,t,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
mwim1241,-,-,-,m,o,-,-,-,-,-,o,-,-,-,-,-,8,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
mwim1241,-,-,-,m,o,-,-,-,-,-,o,-,-,-,-,-,8,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,m,o,-,-,-,-,-,o,-,-,-,-,-,8,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,m,-,-,-,-,-,-,u,-,-,t,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,m,-,-,-,-,-,-,u,-,-,t,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,m,o,-,-,-,-,-,o,-,-,-,-,-,8,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,m,o,-,-,-,-,-,o,-,-,-,-,-,8,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
embu1241,-,-,-,m,o,-,-,-,-,-,o,-,-,-,-,-,8,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
embu1241,-,-,-,m,o,-,-,-,-,-,o,-,-,-,-,-,8,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
kiku1240,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,8,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,8,-,e
kamb1297,-,-,-,m,-,-,-,-,-,-,o,-,-,t,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,8,-,e
dhai1238,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
temi1247,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
moch1256,-,i,-,n,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mach1266,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
mach1266,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
mach1266,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-
kahe1238,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,g,-,-,a,l,a,-,l,-,a,-,-,-,-
maor1244,-,-,-,m,-,-,-,-,-,-,t,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
ndzw1235,-,-,-,m,-,-,-,-,-,-,t,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
ngaz1238,-,-,-,m,-,-,-,-,-,-,t,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
nyan1308,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
kund1255,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
tumb1250,-,-,-,m,-,-,-,-,-,-,t,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,e,-,t,-,-,-,-,S,-,-,a,-,-,-,-,-,a,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,S,-,-,-,-,-,-,-,-,e,-,-,-,-
luya1241,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,h,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,e,-,-,-,-
nkoy1244,-,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,k,-,-,e,l,e,-,l,-,a,-,-,-,-
taab1238,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
bemb1257,u,u,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
lala1264,u,u,-,m,u,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
lamb1271,-,u,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
kaon1241,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
lenj1248,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
soli1239,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-
tong1318,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
luba1250,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
hemb1242,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,u,s,-,-,h,-,e,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
sang1331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
song1303,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,f,-,-,y,-,e,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-,k,-,y,e,5,i,-,-,-,i,-,-,-,-
luba1249,-,l,-,u,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-
enya1247,-,-,-,m,u,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,e,-,e,-,-,e,-,-,-,e,-,-,-,n,-,-,-,-,g,-,y,a,-,-,-,-,-,a,-,-,-,-
song1300,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,e,-,-,-,-
holo1240,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,N,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,k,-,-,e,-,-,-,-,-,e,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,x,-,-,e,-,-,-,-,-,e,-,-,-,-
mitu1240,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,E,k,-,E,E,-,-,-,l,-,E,E,-,k,-,-,-,-,-,-,-,-,E,-,-,-,-
lega1249,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,g,-,-,a,-,-,-,-,-,a,-,-,-,-
nyan1304,-,-,-,m,u,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,i,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-
lozi1239,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,-,-,-,b,-,-,a,-,-,-,t,-,i,-,-,-,-
kgal1244,-,i,-,n,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,L,-,-,a,-,-,-,-,-,-,-,-,b,-,-,a,-,-,t,h,-,i,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,a,-,-,-,-,a,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
tswa1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,e,-,-,-,-
tson1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,v,-,-,a,-,-,-,-,-,a,-,-,-,-
xhos1239,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,h,l,-,-,a,-,b,-,-,a,-,-,t,h,-,i,-,-,-,-
zulu1248,-,i,-,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,i,h,l,-,a,a,-,b,-,-,a,-,a,t,h,i,i,-,-,-,-
