language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
song1300,-,-,-,-,-,k,-,-,-,u,u,l,i,i,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,i,-,-,-,i,-,h,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
diri1252,-,-,-,-,-,d,-,-,-,i,-,-,-,i,-,p,-,a,-,-,a,-,-,-,-,x,-,-,-,-,-,a,-,-,-,a,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,i,i,-,i,i,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mitu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lega1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lozi1239,-,k,-,u,-,b,-,-,-,a,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kgal1244,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tswa1253,-,-,-,-,-,b,u,-,-,u,-,-,-,-,-,l,-,a,-,-,a,-,-,-,-,y,-,-,-,-,-,a,-,-,-,a,-,-,-,-
tswa1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,a,-,-,a,-,-,-,-,y,-,-,-,-,-,a,-,-,-,a,-,-,-,-
tson1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,l,a,-,-,a,-,-,-,-,y,-,-,-,-,-,a,-,-,-,a,-,-,-,-
xhos1239,u,k,-,u,-,b,-,-,-,u,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
zulu1248,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
zulu1248,-,-,-,-,-,b,-,-,-,u,-,-,-,u,-,l,-,a,-,-,a,-,-,-,-,l,-,-,-,-,-,a,-,-,-,a,-,-,-,-
makh1261,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,v,v,-,v,-,-,-,-,-,-,-,-,-,a,-,-,-,-
makh1264,-,-,-,-,-,w,-,-,-,i,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-,v,-,-,-,-,-,-,-,-,-,a,-,-,-,-
buyu1239,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-
song1299,-,-,-,-,-,k,-,-,-,u,-,d,-,z,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
song1299,-,-,-,-,-,-,-,-,-,-,-,d,-,z,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,d,-,z,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,a,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,u,-,d,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
yans1239,-,-,-,-,-,-,-,-,-,e,-,z,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mpuo1241,-,-,-,-,-,k,-,-,-,a,-,d,-,z,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
boma1251,-,-,-,-,-,-,-,-,-,o,o,d,-,y,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-
nzad1234,-,-,-,-,-,-,-,-,-,o,-,d,-,z,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
wuum1239,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
lwel1234,-,-,-,-,-,-,-,-,-,o,-,d,-,z,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
yaka1269,-,-,-,-,-,h,-,-,-,o,-,-,-,-,-,o,-,o,-,-,o,-,n,-,-,d,-,-,-,-,-,a,-,-,-,a,-,-,-,-
suku1259,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,h,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,o,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yomb1244,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,v,-,o,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
yomb1244,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,v,-,o,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
koon1244,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,v,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
east2782,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,x,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
east2782,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
east2782,-,-,-,-,-,k,-,-,-,u,-,-,-,g,-,h,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
east2782,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,x,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
east2782,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,x,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
laar1238,-,-,-,-,-,g,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,a,-,-,-,a,-,-,-,-
laar1238,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,h,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kuny1238,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,t,-,s,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-
suun1239,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,h,-,o,o,o,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
beem1239,-,-,-,-,-,k,-,-,-,u,-,-,-,u,-,y,-,u,-,-,u,-,-,-,-,s,-,-,-,-,-,a,-,-,-,a,-,-,-,-
sans1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-
hung1278,-,-,-,-,-,k,-,-,-,u,-,-,-,u,-,h,-,o,-,-,o,-,n,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-
sira1266,-,-,-,-,-,x,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
sang1333,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
punu1239,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
ngub1239,-,-,-,-,-,x,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lumb1249,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
vili1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,o,n,-,-,d,-,-,-,-,-,e,-,-,-,e,-,-,-,-
vili1238,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,v,-,-,-,-,o,o,n,-,-,d,-,-,-,-,-,-,-,-,-,3,-,-,-,-
ibal1241,-,-,-,-,-,-,-,-,-,u,-,d,-,z,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
teke1274,-,-,-,-,-,t,-,-,-,i,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
njeb1242,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kani1279,-,-,-,d,-,Z,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,b,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ndum1239,-,-,-,-,-,g,-,-,-,i,-,-,-,-,-,b,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tchi1245,-,-,-,-,-,k,i,d,Z,u,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,b,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,b,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
teke1275,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,b,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
teke1275,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,b,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tien1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
chok1245,-,-,-,-,-,S,-,-,-,-,-,-,-,i,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
holu1245,-,-,-,-,-,s,-,-,-,i,-,i,i,i,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
luva1239,-,-,-,-,-,k,-,-,-,u,-,-,y,i,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mbun1249,-,-,-,-,-,k,-,-,-,u,-,t,i,i,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kuan1247,-,-,-,o,-,k,-,-,-,u,-,d,-,i,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ndon1254,-,-,-,o,-,k,-,-,-,u,-,d,Z,i,-,p,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kwan1273,-,-,-,-,-,k,-,-,-,u,-,d,-,i,-,p,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
here1253,-,-,-,o,-,k,-,-,-,u,-,z,-,e,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kimb1241,-,-,-,-,-,b,-,-,-,o,n,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
phen1239,-,-,-,-,-,g,-,-,-,u,-,S,-,i,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kwes1244,-,-,-,-,-,g,-,-,-,u,u,s,i,i,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
sond1250,-,-,-,-,-,k,-,-,-,u,-,z,-,i,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mbal1257,-,-,-,-,-,g,-,-,-,u,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lwal1238,-,-,-,-,-,k,-,-,-,u,u,z,u,u,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
umbu1257,-,-,-,o,o,k,-,-,-,w,-,-,i,i,-,p,-,a,a,y,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
lund1266,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,y,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ruun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,i,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sala1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,i,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kany1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,u,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zamb1245,-,-,-,-,-,l,o,-,-,o,-,-,-,-,-,b,-,o,-,-,o,-,-,-,-,m,-,-,-,-,-,a,-,-,-,a,-,-,-,-
mpam1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,a,-,-,-,a,-,-,-,-
maba1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ling1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bang1354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,o,-,-,o,-,-,-,-,m,-,-,-,-,-,a,-,-,-,a,-,-,-,-
mong1338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-
mong1338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,i,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-
mbos1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
koyo1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
koyo1242,-,-,-,-,-,-,i,-,-,i,-,-,-,-,-,b,-,o,-,-,o,-,-,-,-,m,-,-,-,-,-,a,-,-,-,a,-,-,-,-
mbok1243,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
akwa1248,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,-,-,-
bomi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,-,-,-
bong1284,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-
yaka1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ngom1268,-,x,-,x,-,k,o,-,-,o,-,-,-,-,-,b,-,o,-,-,o,-,-,-,-,m,-,-,-,-,-,a,-,-,-,a,-,-,-,-
bamw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,o,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-
bamw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,w,o,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-
bamw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,o,o,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-
ndol1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,w,o,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-
bolo1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,o,o,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-
budz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,o,-,o,o,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-
bwel1238,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,w,-,-,-,-,a,-,-,a,-,d,-,-,-,-,-,-,-,-,-,i,-,-,i,-
sode1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
sode1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kele1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mbol1247,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,t,-,o,-,-,o,-,-,-,-,l,-,-,-,-,-,a,-,k,-,a,-,-,-,-
tete1250,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,y,-,a,a,k,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ombo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-
deng1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,a,a,k,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bush1247,-,-,-,-,-,-,a,-,-,a,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,a,a,k,-
wong1247,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-
ngul1247,-,-,-,-,-,-,-,-,-,a,-,d,-,-,-,z,-,-,-,-,a,-,-,a,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-
saka1287,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,a,-,-,h,-
bata1285,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-
beng1282,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,a,-,-,-,-
yasa1242,-,-,-,-,-,-,e,-,-,e,-,-,-,-,-,h,-,-,-,-,o,-,-,o,-,y,-,-,-,-,-,a,-,-,-,a,-,-,-,-
dual1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,a,-,-,-,-
mali1280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,a,-,-,-,a,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,o,-,-,-,a,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,o,-,-,-,a,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,o,-,-,-,a,-,-,-,-
mokp1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,w,-,-,-,-,-,a,-,-,-,a,-,-,-,-
ndas1238,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
wumb1242,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
sigh1238,-,-,-,-,-,-,e,-,-,e,-,-,-,-,-,b,-,u,-,-,u,-,-,-,-,m,-,-,-,-,-,a,-,-,-,a,-,-,-,-
osam1235,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-
maho1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,o,-,-,o,-,-,-,-,m,-,-,-,-,-,a,-,-,-,a,-,-,-,-
kota1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,o,-,b,o,-,-,-,-,m,-,-,-,-,-,a,-,k,-,a,-,-,-,-
mban1268,-,-,-,-,-,-,-,-,-,u,u,d,-,-,-,y,-,-,-,-,u,-,-,u,i,k,-,-,-,-,-,a,-,-,-,a,-,-,-,-
kele1257,-,-,-,-,-,-,-,-,-,o,-,g,-,-,-,y,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,u,-,g,i,u,-,y,-,-,-,-,i,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,u,-,g,-,-,-,y,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,y,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,o,-,k,-,o,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,y,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,E,-,-,-,-
sake1247,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,y,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-
eviy1235,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,g,-,a,-,-,-,-
bubi1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,a,-,k,-,a,-,-,-,-
tsog1243,-,-,-,-,-,-,-,-,-,e,-,d,-,-,-,y,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
simb1254,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,a,-,x,-,o,-,-,-,-
pinj1243,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,a,-,x,-,a,-,-,-,-
